scenario,K,dtype,N,BS,hit_rate,layer,gvr_cutedsl_cold_us,gvr_cutedsl_warm_us,gvr_multicta_cutedsl_cold_us,gvr_multicta_cutedsl_warm_us,radix_cutedsl_cold_us,radix_cutedsl_warm_us,radix_single_cuda_cold_us,radix_single_cuda_warm_us,radix_multi_cuda_cold_us,radix_multi_cuda_warm_us,op25_hls_cold_us,op25_hls_warm_us,op27_hls_cold_us,op27_hls_warm_us,op26_r0auto_cold_us,op26_r0auto_warm_us,sglang_v2_cold_us,sglang_v2_warm_us,flashinfer_topk_cold_us,flashinfer_topk_warm_us,speedup_vs_base_gvr_multicta_cutedsl,speedup_vs_base_radix_cutedsl,speedup_vs_base_radix_single_cuda,speedup_vs_base_radix_multi_cuda,speedup_vs_base_op25_hls,speedup_vs_base_op27_hls,speedup_vs_base_op26_r0auto,speedup_vs_base_sglang_v2,speedup_vs_base_flashinfer_topk,mc_cluster_size,op25_ms_path,op27_ms_path,r0_arm,sglang_v2_cold_span_us
best,1024,fp16,8192,2048,0.1504,46,69.115,65.067,69.062,65.075,78.449,71.621,139.833,139.065,513.039,511.551,69.23,65.101,69.24,65.131,57.165,52.973,,,,,1.001,0.881,0.494,0.135,0.998,0.998,1.209,,,1,ms_1cta,ms_1cta,plain,
best,1024,fp16,16384,1,0.1504,52,12.024,10.688,11.714,10.452,9.888,9.178,19.742,18.17,40.165,35.869,14.12,12.79,13.954,12.796,11.63,10.49,,,,,1.026,1.216,0.609,0.299,0.852,0.862,1.034,,,1,ms_1cta,ms_1cta,1cta,
best,1024,fp16,16384,2,0.1504,52,11.782,10.649,11.486,10.422,9.717,9.216,19.598,18.222,40.006,36.22,13.854,12.794,13.802,12.776,11.691,10.459,,,,,1.026,1.213,0.601,0.295,0.85,0.854,1.008,,,1,ms_1cta,ms_1cta,1cta,
best,1024,fp16,16384,4,0.1504,52,11.818,10.621,11.581,10.411,9.787,9.214,19.544,18.189,39.811,36.225,13.89,12.777,13.93,12.769,11.821,10.487,,,,,1.02,1.207,0.605,0.297,0.851,0.848,1.0,,,1,ms_1cta,ms_1cta,1cta,
best,1024,fp16,16384,8,0.1504,52,11.954,10.686,11.706,10.428,9.941,9.251,19.781,18.244,39.59,36.212,14.101,12.796,14.154,12.811,11.765,10.482,,,,,1.021,1.202,0.604,0.302,0.848,0.845,1.016,,,1,ms_1cta,ms_1cta,1cta,
best,1024,fp16,16384,16,0.1504,52,11.802,10.66,11.653,10.469,9.877,9.242,19.714,18.266,38.382,36.151,14.069,12.803,13.994,12.817,11.717,10.479,,,,,1.013,1.195,0.599,0.307,0.839,0.843,1.007,,,1,ms_1cta,ms_1cta,1cta,
best,1024,fp16,16384,32,0.1504,52,11.944,10.671,11.746,10.482,9.92,9.284,19.714,18.328,37.069,34.962,14.118,12.815,14.158,12.808,11.837,10.496,,,,,1.017,1.204,0.606,0.322,0.846,0.844,1.009,,,1,ms_1cta,ms_1cta,1cta,
best,1024,fp16,16384,64,0.1504,52,12.126,10.756,11.917,10.55,10.144,9.331,19.806,18.354,37.834,35.444,14.29,12.869,14.338,12.882,11.966,10.557,,,,,1.018,1.195,0.612,0.321,0.849,0.846,1.013,,,1,ms_1cta,ms_1cta,1cta,
best,1024,fp16,16384,128,0.1504,52,12.629,10.823,12.458,10.63,10.65,9.411,20.187,18.451,45.345,43.905,14.794,12.955,14.861,12.938,12.462,10.639,,,,,1.014,1.186,0.626,0.279,0.854,0.85,1.013,,,1,ms_1cta,ms_1cta,1cta,
best,1024,fp16,16384,256,0.1504,52,16.09,13.853,16.19,13.93,19.277,17.436,29.032,27.695,83.67,81.626,18.426,15.939,18.598,15.954,16.41,13.789,,,,,0.994,0.835,0.554,0.192,0.873,0.865,0.981,,,1,ms_1cta,ms_1cta,1cta,
best,1024,fp16,16384,512,0.1504,52,27.864,24.48,27.453,24.279,35.853,33.25,51.825,50.093,148.334,146.475,32.227,28.557,32.298,28.545,27.811,24.161,,,,,1.015,0.777,0.538,0.188,0.865,0.863,1.002,,,1,ms_1cta,ms_1cta,1cta,
best,1024,fp16,16384,1024,0.1504,52,43.022,38.916,42.864,38.842,61.016,56.987,84.514,82.84,271.531,269.584,49.533,44.888,49.409,44.874,43.12,38.167,,,,,1.004,0.705,0.509,0.158,0.869,0.871,0.998,,,1,ms_1cta,ms_1cta,1cta,
best,1024,fp16,16384,2048,0.1504,52,77.296,72.53,77.04,72.473,119.381,112.135,161.387,159.381,536.273,535.326,88.539,84.424,88.523,84.513,76.833,71.807,,,,,1.003,0.647,0.479,0.144,0.873,0.873,1.006,,,1,ms_1cta,ms_1cta,1cta,
best,1024,fp16,32768,1,0.1504,40,13.978,12.44,14.2,12.568,14.752,13.979,24.688,22.678,41.522,37.828,16.957,14.922,17.144,14.936,14.923,13.599,,,,,0.984,0.948,0.566,0.337,0.824,0.815,0.937,,,1,ms_1cta,ms_1cta,1cta,
best,1024,fp16,32768,2,0.1504,40,14.011,12.454,14.272,12.542,15.093,14.002,24.896,22.776,41.856,38.139,16.893,14.936,17.07,14.941,14.802,13.585,,,,,0.982,0.928,0.563,0.335,0.829,0.821,0.947,,,1,ms_1cta,ms_1cta,1cta,
best,1024,fp16,32768,4,0.1504,40,14.038,12.47,14.341,12.559,15.224,14.034,25.104,22.775,41.251,37.576,17.117,14.933,17.094,14.918,15.07,13.572,,,,,0.979,0.922,0.559,0.34,0.82,0.821,0.932,,,1,ms_1cta,ms_1cta,1cta,
best,1024,fp16,32768,8,0.1504,40,14.082,12.45,14.41,12.592,15.09,14.124,25.053,22.845,40.949,37.571,17.093,14.957,17.077,14.959,14.982,13.622,,,,,0.977,0.933,0.562,0.344,0.824,0.825,0.94,,,1,ms_1cta,ms_1cta,1cta,
best,1024,fp16,32768,16,0.1504,40,14.024,12.454,14.342,12.62,15.443,14.353,24.971,22.838,39.482,37.587,16.946,14.951,17.043,14.944,14.966,13.62,,,,,0.978,0.908,0.562,0.355,0.828,0.823,0.937,,,1,ms_1cta,ms_1cta,1cta,
best,1024,fp16,32768,32,0.1504,40,14.109,12.515,14.514,12.638,15.794,14.526,25.16,22.941,46.387,45.61,17.149,14.971,17.09,14.982,15.158,13.64,,,,,0.972,0.893,0.561,0.304,0.823,0.826,0.931,,,1,ms_1cta,ms_1cta,1cta,
best,1024,fp16,32768,64,0.1504,40,14.642,12.572,14.973,12.703,14.72,13.672,25.448,23.001,65.413,64.633,17.678,15.041,17.586,15.033,15.587,13.717,,,,,0.978,0.995,0.575,0.224,0.828,0.833,0.939,,,1,ms_1cta,ms_1cta,1cta,
best,1024,fp16,32768,128,0.1504,40,15.421,12.683,15.605,12.793,15.462,13.798,25.746,23.108,49.365,47.566,18.195,15.124,18.259,15.123,16.173,13.809,,,,,0.988,0.997,0.599,0.312,0.848,0.845,0.953,,,1,ms_1cta,ms_1cta,1cta,
best,1024,fp16,32768,256,0.1504,40,20.984,17.166,21.347,17.619,28.123,26.008,36.221,34.318,91.014,88.512,24.763,20.769,24.826,20.756,23.363,18.961,,,,,0.983,0.746,0.579,0.231,0.847,0.845,0.898,,,1,ms_1cta,ms_1cta,1cta,
best,1024,fp16,32768,512,0.1504,40,35.8,30.315,36.339,30.67,53.814,50.164,64.667,61.833,159.985,157.667,43.299,37.1,43.336,37.111,39.739,33.32,,,,,0.985,0.665,0.554,0.224,0.827,0.826,0.901,,,1,ms_1cta,ms_1cta,1cta,
best,1024,fp16,32768,1024,0.1504,40,56.41,48.718,57.541,49.421,93.745,86.542,105.736,102.316,294.22,291.927,68.84,58.98,68.766,58.703,63.569,54.18,,,,,0.98,0.602,0.533,0.192,0.819,0.82,0.887,,,1,ms_1cta,ms_1cta,1cta,
best,1024,fp16,32768,2048,0.1504,40,100.15,96.81,102.163,98.752,183.894,179.417,201.134,200.204,584.623,584.006,121.997,118.107,121.963,118.161,114.925,110.635,,,,,0.98,0.545,0.498,0.171,0.821,0.821,0.871,,,1,ms_1cta,ms_1cta,1cta,
best,1024,fp16,65536,1,0.1504,34,14.891,13.589,14.024,12.236,14.81,13.585,34.757,31.286,42.187,38.141,14.648,13.328,14.677,13.147,14.408,12.772,,,,,1.062,1.006,0.428,0.353,1.017,1.015,1.034,,,4,msc_C8,msc_C8,mc,
best,1024,fp16,65536,2,0.1504,34,14.928,13.553,13.894,12.262,14.752,13.639,34.515,31.297,41.829,38.17,14.586,13.195,14.824,13.371,14.149,12.803,,,,,1.074,1.012,0.433,0.357,1.023,1.007,1.055,,,4,msc_C8,msc_C8,mc,
best,1024,fp16,65536,4,0.1504,34,15.051,13.577,14.024,12.285,14.72,13.854,34.594,31.526,41.645,38.073,14.762,13.231,14.706,13.249,14.365,12.829,,,,,1.073,1.022,0.435,0.361,1.02,1.024,1.048,,,4,msc_C4,msc_C4,mc,
best,1024,fp16,65536,8,0.1504,34,15.05,13.607,14.306,12.499,14.998,14.133,34.802,31.762,41.389,38.161,14.966,13.483,14.994,13.471,14.704,13.097,,,,,1.052,1.003,0.432,0.364,1.006,1.004,1.024,,,4,msc_C4,msc_C4,mc,
best,1024,fp16,65536,16,0.1504,34,15.014,13.622,14.454,12.734,15.53,14.375,34.939,31.764,40.107,38.178,15.325,13.711,15.28,13.535,14.872,13.385,,,,,1.039,0.967,0.43,0.374,0.98,0.983,1.01,,,4,msc_C4,msc_C4,mc,
best,1024,fp16,65536,32,0.1504,34,15.338,13.647,14.781,13.146,18.259,16.81,35.104,31.995,47.661,46.514,15.661,13.799,15.744,13.795,15.41,13.786,,,,,1.038,0.84,0.437,0.322,0.979,0.974,0.995,,,2,msc_C4,msc_C4,mc,
best,1024,fp16,65536,64,0.1504,34,15.883,13.743,15.552,13.238,23.506,21.722,35.57,32.038,67.931,66.71,19.245,16.525,19.297,16.527,16.307,13.887,,,,,1.021,0.676,0.447,0.234,0.825,0.823,0.974,,,2,ms_1cta,ms_1cta,mc,
best,1024,fp16,65536,128,0.1504,34,17.226,13.901,17.482,13.949,24.358,22.274,36.086,32.257,55.706,53.103,20.368,16.662,20.443,16.65,18.507,15.395,,,,,0.985,0.707,0.477,0.309,0.846,0.843,0.931,,,1,ms_1cta,ms_1cta,1cta,
best,1024,fp16,65536,256,0.1504,34,26.632,20.879,27.374,21.583,45.942,42.74,48.914,45.914,101.93,98.786,34.466,28.932,34.419,28.911,29.312,23.458,,,,,0.973,0.58,0.544,0.261,0.773,0.774,0.909,,,1,ms_1cta,ms_1cta,1cta,
best,1024,fp16,65536,512,0.1504,34,47.262,36.601,48.898,37.604,90.32,83.462,89.077,82.674,178.193,174.493,60.435,50.679,60.518,50.78,51.022,41.114,,,,,0.967,0.523,0.531,0.265,0.782,0.781,0.926,,,1,ms_1cta,ms_1cta,1cta,
best,1024,fp16,65536,1024,0.1504,34,73.926,67.577,76.322,69.917,157.931,151.309,144.443,141.141,330.007,328.979,95.763,90.576,96.045,90.5,81.366,76.59,,,,,0.969,0.468,0.512,0.224,0.772,0.77,0.909,,,1,ms_1cta,ms_1cta,1cta,
best,1024,fp16,65536,2048,0.1504,34,129.837,124.177,133.568,127.727,306.9,300.0,271.796,268.801,651.78,651.381,171.261,166.062,171.019,165.855,146.584,141.92,,,,,0.972,0.423,0.478,0.199,0.758,0.759,0.886,,,1,ms_1cta,ms_1cta,1cta,
best,1024,fp16,131072,1,0.1504,46,19.77,18.166,14.133,12.761,14.717,13.633,55.758,48.881,45.405,40.865,15.2,13.4,15.363,13.567,15.054,13.581,,,,,1.399,1.343,0.355,0.435,1.301,1.287,1.313,,,4,msc_C8,msc_C8,mc,
best,1024,fp16,131072,2,0.1504,46,19.861,18.203,14.106,12.824,14.666,13.658,55.714,48.993,45.142,40.771,14.934,13.455,15.123,13.465,14.837,13.583,,,,,1.408,1.354,0.356,0.44,1.33,1.313,1.339,,,4,msc_C8,msc_C8,mc,
best,1024,fp16,131072,4,0.1504,46,19.923,18.235,14.277,12.844,14.878,13.796,55.798,48.94,45.097,40.792,15.269,13.564,15.28,13.642,15.006,13.61,,,,,1.395,1.339,0.357,0.442,1.305,1.304,1.328,,,4,msc_C8,msc_C8,mc,
best,1024,fp16,131072,8,0.1504,46,19.99,18.259,14.547,13.055,15.099,14.079,55.728,49.069,44.723,40.761,16.76,14.692,16.829,14.698,15.298,13.829,,,,,1.374,1.324,0.359,0.447,1.193,1.188,1.307,,,4,msc_C4,msc_C4,mc,
best,1024,fp16,131072,16,0.1504,46,20.061,18.284,14.954,13.352,17.998,16.629,55.77,49.09,43.633,40.847,17.122,14.787,17.104,14.755,15.682,14.129,,,,,1.342,1.115,0.36,0.46,1.172,1.173,1.279,,,4,msc_C4,msc_C4,mc,
best,1024,fp16,131072,32,0.1504,46,20.373,18.331,17.75,15.439,22.722,21.144,56.395,49.768,51.779,50.202,17.922,15.074,17.888,15.07,18.894,16.673,,,,,1.148,0.897,0.361,0.393,1.137,1.139,1.078,,,2,msc_C4,msc_C4,mc,
best,1024,fp16,131072,64,0.1504,46,21.298,18.437,18.736,15.547,32.325,30.12,56.856,49.971,75.632,73.764,30.494,26.25,30.478,26.257,19.848,16.81,,,,,1.137,0.659,0.375,0.282,0.698,0.699,1.073,,,2,ms_1cta,ms_1cta,mc,
best,1024,fp16,131072,128,0.1504,46,23.344,18.618,24.12,18.812,61.185,57.895,57.762,50.013,68.72,65.39,31.973,26.448,32.0,26.461,27.094,22.964,,,,,0.968,0.382,0.404,0.34,0.73,0.729,0.862,,,1,ms_1cta,ms_1cta,1cta,
best,1024,fp16,131072,256,0.1504,46,41.069,30.791,42.776,32.077,118.473,112.859,75.337,69.181,127.045,120.121,51.632,44.162,51.672,44.159,45.917,37.033,,,,,0.96,0.347,0.545,0.323,0.795,0.795,0.894,,,1,ms_1cta,ms_1cta,1cta,
best,1024,fp16,131072,512,0.1504,46,85.234,67.139,94.835,77.501,204.913,202.619,144.117,136.766,217.812,214.63,95.557,86.834,95.721,86.936,86.641,73.999,,,,,0.899,0.416,0.591,0.391,0.892,0.89,0.984,,,1,ms_1cta,ms_1cta,1cta,
best,1024,fp16,131072,1024,0.1504,46,127.336,111.687,145.416,129.72,405.689,404.085,228.961,222.153,403.427,400.851,154.905,149.548,155.083,149.113,135.067,124.029,,,,,0.876,0.314,0.556,0.316,0.822,0.821,0.943,,,1,ms_1cta,ms_1cta,1cta,
best,1024,fp16,131072,2048,0.1504,46,215.168,202.637,237.753,225.015,810.25,808.494,427.17,420.819,790.533,788.358,287.286,281.822,287.315,281.653,244.318,233.956,,,,,0.905,0.266,0.504,0.272,0.749,0.749,0.881,,,1,ms_1cta,ms_1cta,1cta,
best,1024,fp16,262144,1,0.1504,10,30.101,28.15,17.582,15.935,14.542,13.575,95.339,82.575,49.489,44.334,15.755,13.833,15.955,14.003,18.448,16.902,,,,,1.712,2.07,0.316,0.608,1.911,1.887,1.632,,,4,msc_C8,msc_C8,mc,
best,1024,fp16,262144,2,0.1504,10,29.898,28.155,17.592,16.026,14.694,13.606,95.675,82.676,49.174,44.266,15.808,13.997,15.725,13.991,18.442,16.916,,,,,1.699,2.035,0.312,0.608,1.891,1.901,1.621,,,4,msc_C8,msc_C8,mc,
best,1024,fp16,262144,4,0.1504,10,30.147,28.174,17.746,16.022,14.848,13.78,95.715,82.828,49.034,44.445,15.907,13.931,16.146,14.052,18.622,16.945,,,,,1.699,2.03,0.315,0.615,1.895,1.867,1.619,,,4,msc_C8,msc_C8,mc,
best,1024,fp16,262144,8,0.1504,10,30.224,28.214,18.298,16.254,17.493,16.196,95.707,83.209,48.717,44.504,16.4,14.2,16.541,14.211,19.158,17.2,,,,,1.652,1.728,0.316,0.62,1.843,1.827,1.578,,,4,msc_C8,msc_C8,mc,
best,1024,fp16,262144,16,0.1504,10,30.346,28.223,18.656,16.547,22.386,20.791,95.322,83.06,49.096,46.065,18.52,15.557,18.576,15.565,19.704,17.486,,,,,1.627,1.356,0.318,0.618,1.639,1.634,1.54,,,4,msc_C4,msc_C4,mc,
best,1024,fp16,262144,32,0.1504,10,30.994,28.264,24.253,21.115,31.811,29.65,97.998,85.859,58.966,56.561,19.514,15.896,19.475,15.932,25.595,22.905,,,,,1.278,0.974,0.316,0.526,1.588,1.591,1.211,,,2,msc_C4,msc_C4,mc,
best,1024,fp16,262144,64,0.1504,10,32.198,28.456,25.842,21.279,60.114,57.002,99.064,85.987,88.55,85.332,30.304,23.602,30.282,23.64,26.982,23.121,,,,,1.246,0.536,0.325,0.364,1.063,1.063,1.193,,,2,ms_1cta,ms_1cta,mc,
best,1024,fp16,262144,128,0.1504,10,38.005,28.691,40.322,29.381,109.153,101.675,102.413,86.111,95.521,88.527,34.062,23.878,33.92,23.889,38.51,32.234,,,,,0.943,0.348,0.371,0.398,1.116,1.12,0.987,,,1,ms_1cta,ms_1cta,1cta,
best,1024,fp16,262144,256,0.1504,10,76.045,64.34,86.715,74.831,213.99,210.2,136.03,130.597,182.107,174.891,93.644,90.382,93.464,90.253,77.813,68.747,,,,,0.877,0.355,0.559,0.418,0.812,0.814,0.977,,,1,ms_1cta,ms_1cta,1cta,
best,1024,fp16,262144,512,0.1504,10,134.757,122.754,158.797,138.361,388.054,384.698,241.556,234.349,303.632,297.691,161.003,157.349,161.037,157.41,137.041,124.059,,,,,0.849,0.347,0.558,0.444,0.837,0.837,0.983,,,1,ms_1cta,ms_1cta,1cta,
best,1024,fp16,262144,1024,0.1504,10,221.507,210.053,247.784,233.711,736.33,732.836,394.596,388.976,560.135,554.873,270.435,267.634,269.988,267.747,227.582,216.219,,,,,0.894,0.301,0.561,0.395,0.819,0.82,0.973,,,1,ms_1cta,ms_1cta,1cta,
best,1024,fp16,262144,2048,0.1504,10,401.779,390.442,449.335,438.001,1469.191,1466.622,736.623,731.329,1093.406,1088.444,504.652,501.825,504.668,501.897,414.271,403.124,,,,,0.894,0.273,0.545,0.367,0.796,0.796,0.97,,,1,ms_1cta,ms_1cta,1cta,
best,1024,fp32,4096,1,0.1504,26,10.917,9.652,11.032,9.74,6.629,6.061,15.851,14.913,37.656,33.385,11.608,10.581,11.59,10.567,8.365,7.08,5.27,4.561,7.883,7.336,0.99,1.647,0.689,0.29,0.94,0.942,1.305,2.071,1.385,1,ms_1cta,ms_1cta,plain,5.27
best,1024,fp32,4096,2,0.1504,26,10.872,9.678,11.075,9.787,6.654,6.05,15.982,14.932,36.923,33.359,11.63,10.608,11.506,10.593,8.371,7.109,5.251,4.589,7.891,7.427,0.982,1.634,0.68,0.294,0.935,0.945,1.299,2.07,1.378,1,ms_1cta,ms_1cta,plain,5.251
best,1024,fp32,4096,4,0.1504,26,10.734,9.684,10.826,9.779,6.715,6.086,16.075,14.941,36.714,33.249,11.514,10.596,11.546,10.59,8.32,7.09,5.35,4.606,7.96,7.436,0.992,1.599,0.668,0.292,0.932,0.93,1.29,2.006,1.349,1,ms_1cta,ms_1cta,plain,5.35
best,1024,fp32,4096,8,0.1504,26,10.762,9.726,10.912,9.795,6.771,6.081,16.083,14.975,36.576,33.378,11.645,10.635,11.592,10.64,8.298,7.115,5.334,4.612,8.022,7.455,0.986,1.589,0.669,0.294,0.924,0.928,1.297,2.017,1.341,1,ms_1cta,ms_1cta,plain,5.334
best,1024,fp32,4096,16,0.1504,26,10.77,9.727,10.92,9.8,6.757,6.109,16.024,14.971,35.882,33.542,11.547,10.66,11.571,10.624,8.179,7.119,5.242,4.635,8.157,7.54,0.986,1.594,0.672,0.3,0.933,0.931,1.317,2.055,1.32,1,ms_1cta,ms_1cta,plain,5.242
best,1024,fp32,4096,32,0.1504,26,10.947,9.749,11.0,9.835,6.827,6.145,16.136,15.009,35.691,33.542,11.659,10.683,11.6,10.661,8.272,7.151,5.312,4.652,8.179,7.577,0.995,1.603,0.678,0.307,0.939,0.944,1.323,2.061,1.338,1,ms_1cta,ms_1cta,plain,5.312
best,1024,fp32,4096,64,0.1504,26,11.142,9.812,11.162,9.908,6.994,6.167,16.117,15.062,35.872,33.59,11.773,10.696,11.725,10.708,8.44,7.188,5.413,4.689,8.307,7.636,0.998,1.593,0.691,0.311,0.946,0.95,1.32,2.059,1.341,1,ms_1cta,ms_1cta,plain,5.413
best,1024,fp32,4096,128,0.1504,26,11.384,9.878,11.323,9.979,7.574,6.519,16.33,15.132,42.718,41.379,11.978,10.773,12.04,10.755,8.531,7.255,5.678,4.751,8.592,7.713,1.005,1.503,0.697,0.266,0.95,0.946,1.334,2.005,1.325,1,ms_1cta,ms_1cta,plain,5.678
