hw,K,dtype,N,BS,gvr_cuda_cold_us,gvr_cuda_warm_us,gvr_cutedsl_cold_us,gvr_cutedsl_warm_us,gvr_cutedsl_rs_cold_us,gvr_cutedsl_rs_warm_us,gvr_multicta_cutedsl_cold_us,gvr_multicta_cutedsl_warm_us,gvr_op8_cold_us,gvr_op8_warm_us,gvr_port_cold_us,gvr_port_warm_us,gvr_mt_cold_us,gvr_mt_warm_us,gvr_sandwich_cold_us,gvr_sandwich_warm_us,radix_single_cuda_cold_us,radix_single_cuda_warm_us,radix_multi_cuda_cold_us,radix_multi_cuda_warm_us,radix_cutedsl_cold_us,radix_cutedsl_warm_us,radix_cutedsl_single_cold_us,radix_cutedsl_single_warm_us,radix_cutedsl_multi_cold_us,radix_cutedsl_multi_warm_us,sglang_streaming_cold_us,sglang_streaming_warm_us,gvr_cold_speedup_vs_gvr_cutedsl,gvr_cold_speedup_vs_gvr_cutedsl_rs,gvr_cold_speedup_vs_gvr_multicta_cutedsl,gvr_cold_speedup_vs_gvr_op8,gvr_cold_speedup_vs_gvr_port,gvr_cold_speedup_vs_gvr_mt,gvr_cold_speedup_vs_gvr_sandwich,gvr_cold_speedup_vs_radix_single_cuda,gvr_cold_speedup_vs_radix_multi_cuda,gvr_cold_speedup_vs_radix_cutedsl,gvr_cold_speedup_vs_radix_cutedsl_single,gvr_cold_speedup_vs_radix_cutedsl_multi,gvr_cold_speedup_vs_sglang_streaming
B200,1024,fp32,16384,16,14.893,12.008,13.485,11.939,12.514,10.928,13.393,11.953,12.418,10.928,11.677,8.536,,,12.786,,21.72,18.959,37.656,34.948,12.718,11.939,12.645,11.933,21.054,20.054,11.714,10.776,0.905,0.84,0.899,0.834,0.784,,0.859,1.458,2.528,0.854,0.849,1.414,0.787
B200,1024,fp32,16384,32,15.069,12.043,13.568,11.981,12.661,10.965,13.69,11.992,12.693,10.988,13.996,11.977,,,12.235,,21.902,19.007,37.134,34.564,12.731,11.985,12.755,11.987,21.277,20.227,11.942,10.8,0.9,0.84,0.908,0.842,0.929,,0.812,1.453,2.464,0.845,0.846,1.412,0.793
B200,1024,fp32,16384,64,15.523,12.115,14.178,12.038,13.099,11.031,14.144,12.058,13.158,11.051,14.224,12.043,,,13.811,,22.237,19.068,39.062,35.618,13.205,12.042,13.242,12.036,21.947,20.454,12.48,10.998,0.913,0.844,0.911,0.848,0.916,,0.89,1.432,2.516,0.851,0.853,1.414,0.804
B200,1024,fp32,16384,128,16.226,12.213,14.888,12.146,13.994,11.133,14.899,12.15,13.976,11.142,14.912,12.146,,,14.517,,22.77,19.194,46.797,44.018,13.989,12.129,13.971,12.133,40.952,38.863,13.349,11.288,0.918,0.862,0.918,0.861,0.919,,0.895,1.403,2.884,0.862,0.861,2.524,0.823
B200,1024,fp32,16384,256,22.53,17.516,21.026,17.154,19.93,16.036,19.829,16.458,18.84,15.499,20.975,17.155,,,19.282,,31.914,28.604,85.432,81.791,25.317,22.723,25.326,22.73,78.95,75.531,19.205,16.576,0.933,0.885,0.88,0.836,0.931,,0.856,1.417,3.792,1.124,1.124,3.504,0.852
B200,1024,fp32,16384,512,53.372,30.811,36.792,30.677,34.667,28.454,36.21,30.87,34.374,28.597,36.679,30.69,,,36.115,,55.758,51.296,150.166,146.24,47.913,43.78,47.965,43.773,135.281,130.841,32.792,29.876,0.689,0.65,0.678,0.644,0.687,,0.677,1.045,2.814,0.898,0.899,2.535,0.614
B200,1024,fp32,16384,1024,71.051,83.191,58.99,49.576,56.344,45.953,63.15,53.306,61.465,49.697,58.902,49.573,,,55.259,,90.277,84.825,273.609,270.71,83.665,75.297,83.537,75.303,268.42,259.516,55.307,50.152,0.83,0.793,0.889,0.865,0.829,,0.778,1.271,3.851,1.178,1.176,3.778,0.778
B200,1024,fp32,16384,2048,131.524,136.45,102.933,97.833,97.965,91.771,114.04,109.12,107.414,102.013,103.239,97.963,,,91.424,,169.965,168.577,543.692,543.168,163.667,158.067,163.572,158.092,537.209,535.818,103.832,101.688,0.783,0.745,0.867,0.817,0.785,,0.695,1.292,4.134,1.244,1.244,4.084,0.789
B200,1024,fp32,32768,1,25.498,22.435,22.414,20.73,17.642,15.894,22.522,20.74,17.606,15.896,18.768,16.97,17.283,,16.272,,29.669,24.953,40.462,36.443,19.893,19.081,19.098,18.286,19.819,19.144,16.886,15.987,0.879,0.692,0.883,0.691,0.736,0.678,0.638,1.164,1.587,0.78,0.749,0.777,0.662
B200,1024,fp32,32768,2,25.411,22.614,22.466,20.719,17.746,15.908,22.461,20.722,17.72,15.911,18.811,16.958,,,17.395,,29.331,25.21,40.813,36.792,20.549,19.625,19.062,18.317,20.44,19.632,16.888,16.038,0.884,0.698,0.884,0.697,0.74,,0.685,1.154,1.606,0.809,0.75,0.804,0.665
B200,1024,fp32,32768,4,25.592,22.614,22.521,20.717,17.798,15.915,22.499,20.721,17.685,15.914,18.994,16.955,,,16.67,,29.273,25.328,39.517,36.57,20.486,19.649,19.058,18.326,20.434,19.611,16.853,16.048,0.88,0.695,0.879,0.691,0.742,,0.651,1.144,1.544,0.8,0.745,0.798,0.659
B200,1024,fp32,32768,8,25.587,22.688,22.635,20.757,17.838,15.942,22.579,20.758,17.816,15.94,17.927,15.114,,,18.908,,29.403,25.411,39.398,36.463,20.499,19.605,19.157,18.36,20.45,19.617,16.926,16.083,0.885,0.697,0.882,0.696,0.701,,0.739,1.149,1.54,0.801,0.749,0.799,0.662
B200,1024,fp32,32768,16,26.066,22.782,22.688,20.779,17.997,15.961,22.73,20.764,17.941,15.942,19.307,17.005,,,18.938,,29.678,25.428,39.403,36.498,20.909,19.743,19.246,18.374,20.856,19.707,17.123,16.126,0.87,0.69,0.872,0.688,0.741,,0.727,1.139,1.512,0.802,0.738,0.8,0.657
B200,1024,fp32,32768,32,26.338,22.785,23.13,20.81,18.378,16.005,23.104,20.803,18.33,16.001,23.234,20.808,,,18.546,,29.954,25.532,46.067,44.66,21.366,19.896,19.555,18.42,21.416,19.882,17.39,16.163,0.878,0.698,0.877,0.696,0.882,,0.704,1.137,1.749,0.811,0.742,0.813,0.66
B200,1024,fp32,32768,64,27.155,22.889,23.816,20.87,18.994,16.072,23.797,20.88,19.03,16.075,23.473,20.87,,,19.195,,30.531,25.62,64.707,63.115,20.194,18.477,20.237,18.477,39.79,37.736,17.949,16.31,0.877,0.699,0.876,0.701,0.864,,0.707,1.124,2.383,0.744,0.745,1.465,0.661
B200,1024,fp32,32768,128,27.968,23.099,24.803,21.066,19.96,16.271,24.763,21.074,20.003,16.275,24.543,21.066,,,20.638,,31.006,25.78,51.843,47.773,21.149,18.611,21.141,18.616,76.725,73.342,18.75,16.676,0.887,0.714,0.885,0.715,0.878,,0.738,1.109,1.854,0.756,0.756,2.743,0.67
B200,1024,fp32,32768,256,37.189,30.893,39.67,33.068,35.034,28.431,36.909,31.27,30.763,25.163,39.812,33.052,,,29.933,,42.211,35.835,94.493,88.867,39.779,35.558,39.77,35.56,131.889,127.01,28.072,25.595,1.067,0.942,0.992,0.827,1.071,,0.805,1.135,2.541,1.07,1.069,3.546,0.755
B200,1024,fp32,32768,512,72.109,59.224,75.057,63.193,68.341,55.088,69.87,60.78,58.097,48.593,75.239,63.194,,,57.408,,75.507,65.025,164.251,157.771,78.128,69.298,78.08,69.316,261.393,252.131,50.341,46.843,1.041,0.948,0.969,0.806,1.043,,0.796,1.047,2.278,1.083,1.083,3.625,0.698
B200,1024,fp32,32768,1024,126.667,119.154,117.849,110.216,106.451,97.867,122.366,116.263,102.045,95.207,117.452,110.475,,,83.504,,120.302,115.629,301.111,299.672,136.709,128.745,136.641,128.747,519.065,517.303,84.281,82.271,0.93,0.84,0.966,0.806,0.927,,0.659,0.95,2.377,1.079,1.079,4.098,0.665
B200,1024,fp32,32768,2048,226.691,219.391,204.518,197.114,179.484,171.281,222.177,216.605,182.667,176.416,204.612,197.093,,,141.27,,222.42,218.098,592.72,591.727,260.736,253.719,261.078,253.674,1036.814,1034.25,159.309,157.46,0.902,0.792,0.98,0.806,0.903,,0.623,0.981,2.615,1.15,1.152,4.574,0.703
B200,1024,fp32,65536,1,28.659,23.471,23.979,22.123,19.406,17.579,21.341,19.514,16.946,15.188,19.521,16.595,20.882,,18.374,,46.035,36.818,43.045,38.838,20.045,19.221,,,19.957,19.26,26.68,26.064,0.837,0.677,0.745,0.591,0.681,0.729,0.641,1.606,1.502,0.699,,0.696,0.931
B200,1024,fp32,65536,2,28.31,23.474,23.797,22.101,19.182,17.516,21.341,19.516,17.093,15.206,19.742,16.588,,,19.813,,46.222,36.827,42.834,38.414,19.97,19.177,,,20.04,19.176,26.718,26.123,0.841,0.678,0.754,0.604,0.697,,0.7,1.633,1.513,0.705,,0.708,0.944
B200,1024,fp32,65536,4,28.384,23.48,23.862,22.125,19.328,17.549,21.411,19.567,17.061,15.232,19.763,16.612,,,18.643,,46.083,36.792,42.112,38.65,20.104,19.182,,,20.168,19.251,26.806,26.126,0.841,0.681,0.754,0.601,0.696,,0.657,1.624,1.484,0.708,,0.711,0.944
B200,1024,fp32,65536,8,28.734,23.407,24.134,22.193,19.488,17.587,21.698,19.69,17.445,15.389,19.671,16.657,,,20.552,,46.08,36.856,41.901,38.446,20.573,19.58,,,20.544,19.568,26.771,26.168,0.84,0.678,0.755,0.607,0.685,,0.715,1.604,1.458,0.716,,0.715,0.932
B200,1024,fp32,65536,16,29.0,23.396,24.237,22.179,19.723,17.583,22.043,19.752,17.72,15.45,20.662,16.656,,,19.26,,46.325,36.913,42.118,38.571,21.248,19.659,,,21.16,19.667,26.93,26.177,0.836,0.68,0.76,0.611,0.712,,0.664,1.597,1.452,0.733,,0.73,0.929
B200,1024,fp32,65536,32,29.622,23.414,24.842,22.235,20.278,17.651,23.366,20.797,18.726,16.202,24.504,22.237,,,21.254,,46.574,37.051,49.419,47.17,24.95,23.043,,,39.733,37.438,27.28,26.246,0.839,0.685,0.789,0.632,0.827,,0.717,1.572,1.668,0.842,,1.341,0.921
B200,1024,fp32,65536,64,30.424,23.613,25.739,22.374,21.125,17.762,24.554,21.344,19.941,16.706,25.606,22.37,,,20.913,,47.056,37.154,69.995,67.557,31.994,29.478,,,76.566,72.968,27.853,26.387,0.846,0.694,0.807,0.655,0.842,,0.687,1.547,2.301,1.052,,2.517,0.915
B200,1024,fp32,65536,128,32.266,23.974,28.509,23.009,23.842,18.403,28.45,22.997,23.834,18.395,28.454,23.005,,,23.657,,48.662,37.416,62.278,55.353,60.357,56.944,,,147.961,143.422,28.992,26.833,0.884,0.739,0.882,0.739,0.882,,0.733,1.508,1.93,1.871,,4.586,0.899
B200,1024,fp32,65536,256,86.24,51.472,48.293,34.987,41.798,28.149,45.528,34.225,38.315,27.023,48.523,34.987,,,42.388,,63.475,49.849,113.917,103.051,116.905,111.451,,,276.1,266.656,45.912,42.317,0.56,0.485,0.528,0.444,0.563,,0.492,0.736,1.321,1.356,,3.202,0.532
B200,1024,fp32,65536,512,306.758,154.988,108.736,95.609,103.577,89.241,85.387,73.453,72.374,60.465,108.949,95.611,,,89.545,,122.659,113.421,194.804,190.214,202.068,198.923,,,535.868,533.81,83.246,80.468,0.354,0.338,0.278,0.236,0.355,,0.292,0.4,0.635,0.659,,1.747,0.271
B200,1024,fp32,65536,1024,281.673,178.825,177.16,162.535,165.384,152.299,139.353,126.422,119.787,106.953,176.82,162.579,,,134.939,,190.508,181.358,354.851,351.078,400.281,397.589,,,1050.089,1046.869,138.758,135.867,0.629,0.587,0.495,0.425,0.628,,0.479,0.676,1.26,1.421,,3.728,0.493
B200,1024,fp32,65536,2048,378.777,368.218,292.563,281.014,283.465,274.939,247.676,235.137,207.11,194.258,293.226,281.104,,,230.011,,342.023,333.09,693.378,690.146,795.233,793.662,,,2091.199,2091.021,265.393,262.658,0.772,0.748,0.654,0.547,0.774,,0.607,0.903,1.831,2.099,,5.521,0.701
B200,1024,fp32,131072,1,37.394,29.402,26.984,24.808,25.608,23.459,19.19,17.853,18.194,16.852,23.422,20.992,24.719,,23.275,,75.784,57.555,46.218,41.093,19.912,19.029,,,19.95,19.078,44.838,44.367,0.722,0.685,0.513,0.487,0.626,0.661,0.622,2.027,1.236,0.532,,0.534,1.199
B200,1024,fp32,131072,2,37.691,29.305,26.994,24.73,25.593,23.356,19.381,17.912,18.365,16.922,23.476,20.928,,,26.63,,76.072,57.869,46.224,41.218,19.877,19.04,,,19.789,18.991,44.696,44.45,0.716,0.679,0.514,0.487,0.623,,0.707,2.018,1.226,0.527,,0.525,1.186
B200,1024,fp32,131072,4,37.904,29.466,27.002,24.731,25.717,23.341,19.542,17.947,18.518,16.945,23.633,20.928,,,24.057,,76.125,57.867,45.299,41.106,20.19,19.102,,,20.11,19.128,44.784,44.427,0.712,0.678,0.516,0.489,0.623,,0.635,2.008,1.195,0.533,,0.531,1.182
B200,1024,fp32,131072,8,39.848,29.345,27.386,24.794,26.064,23.411,20.08,18.097,19.062,17.127,23.578,20.978,,,26.796,,76.086,57.926,45.313,41.138,20.715,19.226,,,20.72,19.236,44.792,44.504,0.687,0.654,0.504,0.478,0.592,,0.672,1.909,1.137,0.52,,0.52,1.124
B200,1024,fp32,131072,16,39.208,29.698,27.848,24.826,26.445,23.404,20.83,18.164,19.835,17.203,23.543,19.121,,,23.87,,76.269,57.927,46.034,41.871,24.685,22.71,,,38.664,36.758,44.909,44.514,0.71,0.674,0.531,0.506,0.6,,0.609,1.945,1.174,0.63,,0.986,1.145
B200,1024,fp32,131072,32,41.558,31.057,28.459,24.836,26.958,23.457,24.16,20.76,22.928,19.534,28.68,24.831,,,27.113,,76.291,58.274,54.595,51.05,31.662,29.14,,,74.192,71.416,45.334,44.674,0.685,0.649,0.581,0.552,0.69,,0.652,1.836,1.314,0.762,,1.785,1.091
B200,1024,fp32,131072,64,44.358,32.46,30.36,25.171,29.008,23.773,27.323,22.004,26.074,20.84,30.47,25.186,,,28.752,,77.546,58.567,79.987,75.353,59.563,56.054,,,143.357,139.591,45.968,44.785,0.684,0.654,0.616,0.588,0.687,,0.648,1.748,1.803,1.343,,3.232,1.036
B200,1024,fp32,131072,128,55.589,35.457,39.296,26.769,37.37,25.313,39.451,26.775,37.254,25.307,39.689,26.777,,,35.491,,84.585,58.756,83.406,69.42,103.987,96.928,,,266.457,260.228,49.27,45.191,0.707,0.672,0.71,0.67,0.714,,0.638,1.522,1.5,1.871,,4.793,0.886
B200,1024,fp32,131072,256,352.338,124.914,90.757,79.157,91.195,78.944,86.201,72.739,83.965,71.044,90.817,79.098,,,74.558,,115.061,106.041,160.721,152.2,200.734,195.517,,,511.663,509.2,77.896,74.376,0.258,0.259,0.245,0.238,0.258,,0.212,0.327,0.456,0.57,,1.452,0.221
B200,1024,fp32,131072,512,297.356,274.54,185.161,161.804,183.275,159.671,155.44,143.036,151.803,139.974,184.518,161.807,,,142.621,,196.38,186.069,264.137,255.596,365.716,360.874,,,1014.932,1013.658,143.63,140.288,0.623,0.616,0.523,0.511,0.621,,0.48,0.66,0.888,1.23,,3.413,0.483
B200,1024,fp32,131072,1024,348.511,470.673,298.142,279.324,294.894,274.928,284.249,273.375,279.476,269.874,300.977,281.735,,,221.284,,312.591,301.615,474.26,466.099,691.904,686.971,,,2024.961,2023.138,241.835,238.216,0.855,0.846,0.816,0.802,0.864,,0.635,0.897,1.361,1.985,,5.81,0.694
B200,1024,fp32,131072,2048,663.775,730.102,543.945,532.614,538.682,527.827,532.724,527.348,527.233,523.938,550.344,538.384,,,396.195,,572.815,562.556,917.01,909.711,1380.184,1375.555,,,4045.191,4043.721,466.148,462.544,0.819,0.812,0.803,0.794,0.829,,0.597,0.863,1.382,2.079,,6.094,0.702
B200,1024,fp32,262144,1,63.501,48.849,42.221,38.823,37.406,34.115,24.2,22.523,20.339,18.641,34.206,29.139,37.354,,35.194,,134.096,97.997,52.139,44.969,20.058,19.156,,,20.09,19.176,80.477,80.703,0.665,0.589,0.381,0.32,0.539,0.588,0.554,2.112,0.821,0.316,,0.316,1.267
B200,1024,fp32,262144,2,64.012,48.851,42.216,38.81,37.472,34.085,24.486,22.51,20.667,18.735,34.116,29.133,,,41.133,,134.105,98.083,51.846,45.13,19.872,18.967,,,19.899,19.025,80.512,80.856,0.659,0.585,0.383,0.323,0.533,,0.643,2.095,0.81,0.31,,0.311,1.258
B200,1024,fp32,262144,4,63.971,48.923,42.27,38.831,37.514,34.082,24.696,22.572,20.869,18.756,34.286,29.147,,,35.235,,133.885,98.001,50.785,44.713,20.426,19.033,,,20.43,19.089,80.521,80.862,0.661,0.586,0.386,0.326,0.536,,0.551,2.093,0.794,0.319,,0.319,1.259
B200,1024,fp32,262144,8,64.126,48.887,42.611,38.909,37.962,34.164,25.296,22.708,21.429,18.911,32.925,29.171,,,41.245,,133.952,98.16,51.123,45.072,24.165,22.325,,,37.987,36.319,80.541,80.902,0.664,0.592,0.394,0.334,0.513,,0.643,2.089,0.797,0.377,,0.592,1.256
B200,1024,fp32,262144,16,64.858,48.968,43.386,38.947,38.606,34.18,26.561,22.81,22.678,19.013,34.645,29.236,,,34.011,,133.928,98.379,52.633,46.305,31.355,28.818,,,73.045,70.557,80.696,80.974,0.669,0.595,0.41,0.35,0.534,,0.524,2.065,0.812,0.483,,1.126,1.244
B200,1024,fp32,262144,32,66.558,49.098,44.406,38.996,39.618,34.259,34.304,28.884,30.163,24.875,44.464,38.994,,,42.536,,134.486,98.962,64.496,58.287,59.221,55.652,,,142.825,139.203,81.053,81.149,0.667,0.595,0.515,0.453,0.668,,0.639,2.021,0.969,0.89,,2.146,1.218
B200,1024,fp32,262144,64,73.797,49.482,53.534,39.509,47.683,34.739,42.568,31.251,38.474,27.086,53.71,39.504,,,46.082,,144.312,99.2,98.149,87.957,114.977,109.257,,,283.14,276.3,82.744,81.279,0.725,0.646,0.577,0.521,0.728,,0.624,1.956,1.33,1.558,,3.837,1.121
B200,1024,fp32,262144,128,119.728,106.705,86.67,74.368,81.553,69.251,86.654,74.44,81.595,69.228,86.52,74.163,,,67.935,,180.289,169.331,134.993,126.361,193.318,187.039,,,562.712,559.724,87.177,82.393,0.724,0.681,0.724,0.682,0.723,,0.567,1.506,1.128,1.615,,4.7,0.728
B200,1024,fp32,262144,256,165.441,144.17,159.963,145.031,157.977,143.018,160.374,137.0,154.369,131.685,159.963,145.001,,,120.252,,196.102,187.02,234.278,225.349,341.654,334.979,,,1119.34,1116.909,139.493,135.675,0.967,0.955,0.969,0.933,0.967,,0.727,1.185,1.416,2.065,,6.766,0.843
B200,1024,fp32,262144,512,296.205,278.732,327.267,299.846,316.851,295.385,287.198,270.31,276.524,260.759,327.017,300.056,,,239.656,,341.129,330.58,392.417,382.943,672.613,666.228,,,2234.013,2231.853,261.992,257.129,1.105,1.07,0.97,0.934,1.104,,0.809,1.152,1.325,2.271,,7.542,0.884
B200,1024,fp32,262144,1024,570.375,553.12,556.013,536.296,547.436,530.413,547.957,533.879,530.1,517.097,567.026,541.609,,,405.125,,573.005,562.878,706.443,697.408,1340.225,1334.136,,,4460.665,4456.278,444.244,439.076,0.975,0.96,0.961,0.929,0.994,,0.71,1.005,1.239,2.35,,7.821,0.779
B200,1024,fp32,262144,2048,1042.224,1025.864,1001.702,988.523,981.558,966.28,1007.59,999.24,985.789,974.675,999.112,998.084,,,700.76,,1003.102,993.151,1371.69,1364.079,2630.414,2623.4,,,8915.912,8913.418,863.092,858.538,0.961,0.942,0.967,0.946,0.959,,0.672,0.962,1.316,2.524,,8.555,0.828
B200,2048,bf16,8192,1,16.45,15.339,14.76,13.624,13.683,12.58,14.915,13.733,13.565,12.333,12.915,10.647,13.168,,12.232,,16.73,15.787,27.03,23.555,6.958,6.38,6.946,6.369,13.762,12.843,,,0.897,0.832,0.907,0.825,0.785,0.801,0.744,1.017,1.643,0.423,0.422,0.837,
B200,2048,bf16,8192,2,16.59,15.334,14.87,13.584,13.859,12.513,15.091,13.697,13.683,12.278,13.147,11.64,,,14.264,,16.8,15.813,26.797,23.394,7.13,6.345,7.155,6.349,13.859,12.851,,,0.896,0.835,0.91,0.825,0.792,,0.86,1.013,1.615,0.43,0.431,0.835,
B200,2048,bf16,8192,4,16.379,15.362,14.757,13.615,13.582,12.565,14.834,13.747,13.422,12.331,13.12,10.22,,,13.753,,16.635,15.823,26.144,23.704,6.997,6.397,7.032,6.394,13.819,12.861,,,0.901,0.829,0.906,0.819,0.801,,0.84,1.016,1.596,0.427,0.429,0.844,
B200,2048,bf16,8192,8,16.395,15.366,14.675,13.643,13.656,12.568,14.891,13.744,13.531,12.325,13.264,11.695,,,13.063,,16.754,15.832,26.101,23.709,7.069,6.405,7.016,6.409,13.96,12.886,,,0.895,0.833,0.908,0.825,0.809,,0.797,1.022,1.592,0.431,0.428,0.851,
B200,2048,bf16,8192,16,16.531,15.363,14.867,13.636,13.744,12.559,14.803,13.748,13.371,12.324,13.226,13.129,,,13.598,,16.728,15.827,26.318,23.76,7.051,6.406,7.067,6.408,14.238,13.059,,,0.899,0.831,0.895,0.809,0.8,,0.823,1.012,1.592,0.427,0.428,0.861,
B200,2048,bf16,8192,32,16.544,15.389,14.85,13.664,13.734,12.601,14.904,13.781,13.48,12.341,14.641,13.353,,,13.511,,16.786,15.866,26.528,23.713,7.155,6.423,7.142,6.421,14.336,13.154,,,0.898,0.83,0.901,0.815,0.885,,0.817,1.015,1.603,0.432,0.432,0.867,
B200,2048,bf16,8192,64,16.733,15.431,15.011,13.719,13.862,12.631,15.035,13.837,13.654,12.406,15.083,13.722,,,13.803,,16.982,15.915,37.461,35.178,7.325,6.462,7.338,6.463,14.514,13.276,,,0.897,0.828,0.899,0.816,0.901,,0.825,1.015,2.239,0.438,0.439,0.867,
B200,2048,bf16,8192,128,16.97,15.514,15.4,13.785,14.195,12.699,15.418,13.903,13.973,12.465,15.376,13.947,,,13.855,,17.045,16.013,44.193,43.076,7.544,6.508,7.6,6.513,26.166,24.278,,,0.908,0.837,0.909,0.823,0.906,,0.816,1.004,2.604,0.445,0.448,1.542,
B200,2048,bf16,8192,256,21.384,19.723,18.992,17.3,17.662,15.784,19.058,17.299,17.632,15.784,18.942,17.297,,,18.193,,25.043,24.233,81.929,80.234,13.317,11.629,13.312,11.63,49.568,46.537,,,0.888,0.826,0.891,0.825,0.886,,0.851,1.171,3.831,0.623,0.623,2.318,
B200,2048,bf16,8192,512,40.019,37.437,33.432,31.188,31.016,28.424,33.322,31.185,30.976,28.409,33.294,31.195,,,33.154,,44.672,43.751,145.464,143.943,24.746,21.823,24.77,21.82,85.027,80.219,,,0.835,0.775,0.833,0.774,0.832,,0.828,1.116,3.635,0.618,0.619,2.125,
B200,2048,bf16,8192,1024,71.289,67.063,52.795,50.187,48.657,45.278,52.857,50.196,48.803,45.286,53.325,50.191,,,52.648,,73.683,72.778,266.321,264.7,41.651,37.183,41.602,37.185,167.0,157.961,,,0.741,0.683,0.741,0.685,0.748,,0.739,1.034,3.736,0.584,0.584,2.343,
B200,2048,bf16,8192,2048,132.492,125.525,98.604,93.639,89.544,84.205,98.529,93.631,89.445,84.177,98.847,94.034,,,88.159,,141.288,140.318,531.301,531.236,80.049,72.654,79.995,72.66,329.511,312.594,,,0.744,0.676,0.744,0.675,0.746,,0.665,1.066,4.01,0.604,0.604,2.487,
B200,2048,bf16,16384,1,16.011,14.723,15.69,14.394,14.462,13.168,15.179,13.904,13.944,12.66,13.916,12.599,14.849,,13.563,,20.054,18.562,29.656,26.45,10.342,9.615,10.342,9.615,15.606,14.481,,,0.98,0.903,0.948,0.871,0.869,0.927,0.847,1.253,1.852,0.646,0.646,0.975,
B200,2048,bf16,16384,2,15.915,14.714,15.523,14.372,14.285,13.117,15.138,13.853,13.901,12.612,13.87,12.575,,,15.597,,20.272,18.635,30.173,26.776,10.381,9.647,10.397,9.647,15.442,14.445,,,0.975,0.898,0.951,0.873,0.871,,0.98,1.274,1.896,0.652,0.653,0.97,
B200,2048,bf16,16384,4,15.848,14.708,15.482,14.346,14.205,13.123,15.096,13.862,13.862,12.621,14.052,12.552,,,14.896,,20.102,18.606,29.421,26.846,10.312,9.643,10.328,9.633,15.736,14.471,,,0.977,0.896,0.953,0.875,0.887,,0.94,1.268,1.856,0.651,0.652,0.993,
B200,2048,bf16,16384,8,15.917,14.717,15.496,14.374,14.243,13.131,15.117,13.875,13.826,12.619,14.37,12.58,,,14.466,,20.27,18.658,29.376,27.016,10.365,9.659,10.352,9.652,15.665,14.478,,,0.974,0.895,0.95,0.869,0.903,,0.909,1.274,1.846,0.651,0.65,0.984,
B200,2048,bf16,16384,16,15.944,14.722,15.544,14.374,14.347,13.135,15.035,13.877,13.811,12.616,,,,,14.284,,20.235,18.672,29.621,26.938,10.414,9.665,10.409,9.666,15.734,14.671,,,0.975,0.9,0.943,0.866,,,0.896,1.269,1.858,0.653,0.653,0.987,
B200,2048,bf16,16384,32,16.094,14.759,15.667,14.422,14.539,13.171,15.139,13.918,13.93,12.653,15.498,14.417,,,15.419,,20.267,18.737,39.056,36.79,10.515,9.683,10.47,9.683,16.074,14.805,,,0.973,0.903,0.941,0.865,0.963,,0.958,1.259,2.427,0.653,0.651,0.999,
B200,2048,bf16,16384,64,16.251,14.792,15.838,14.488,14.568,13.208,15.277,13.992,14.032,12.728,15.937,14.489,,,15.541,,20.288,18.799,38.941,36.159,10.613,9.738,10.611,9.735,16.299,14.872,,,0.975,0.896,0.94,0.863,0.981,,0.956,1.248,2.396,0.653,0.653,1.003,
B200,2048,bf16,16384,128,16.859,14.892,16.475,14.577,15.246,13.309,15.918,14.08,14.642,12.804,15.781,14.577,,,15.25,,20.664,18.92,46.23,44.745,11.122,9.816,11.149,9.812,29.53,27.597,,,0.977,0.904,0.944,0.868,0.936,,0.905,1.226,2.742,0.66,0.661,1.752,
B200,2048,bf16,16384,256,21.84,19.421,21.531,19.13,20.386,18.142,21.123,18.679,19.891,17.466,21.427,19.127,,,21.428,,29.841,28.324,85.373,83.302,20.085,18.221,20.049,18.235,55.986,52.975,,,0.986,0.933,0.967,0.911,0.981,,0.981,1.366,3.909,0.92,0.918,2.563,
B200,2048,bf16,16384,512,39.838,36.953,38.082,34.989,35.441,32.408,36.633,33.377,34.224,30.697,38.195,34.988,,,37.91,,52.917,51.562,151.462,149.172,37.325,34.823,37.382,34.813,96.609,91.726,,,0.956,0.89,0.92,0.859,0.959,,0.952,1.328,3.802,0.937,0.938,2.425,
B200,2048,bf16,16384,1024,70.669,65.734,60.502,55.857,56.277,51.544,57.789,54.246,53.955,49.58,60.68,55.841,,,60.771,,87.165,85.366,277.082,275.184,63.894,59.754,63.947,59.737,189.348,181.142,,,0.856,0.796,0.818,0.763,0.859,,0.86,1.233,3.921,0.904,0.905,2.679,
B200,2048,bf16,16384,2048,131.31,129.29,110.54,106.62,102.462,98.64,106.275,103.258,98.581,95.368,110.602,106.536,,,110.786,,167.214,164.98,553.696,553.563,124.769,118.549,124.75,118.533,374.86,360.279,,,0.842,0.78,0.809,0.751,0.842,,0.844,1.273,4.217,0.95,0.95,2.855,
B200,2048,bf16,32768,1,17.869,16.227,17.224,15.893,15.93,14.611,17.826,16.174,16.582,14.991,15.837,12.374,17.224,,15.831,,26.378,23.818,44.528,41.489,14.811,14.072,15.792,14.846,14.853,14.089,,,0.964,0.891,0.998,0.928,0.886,0.964,0.886,1.476,2.492,0.829,0.884,0.831,
B200,2048,bf16,32768,2,17.776,16.201,17.11,15.871,15.795,14.584,17.562,16.13,16.368,14.947,15.544,12.352,,,17.184,,26.426,23.844,44.189,41.386,15.104,14.093,15.838,14.877,15.093,14.122,,,0.963,0.889,0.988,0.921,0.874,,0.967,1.487,2.486,0.85,0.891,0.849,
