scenario,sweep,K,dtype,N,BS,cluster_size,mc_cold_us_074,mc_warm_us_074,base_cold_us_074,base_warm_us_074,speedup_same_node_cold
best,bs,2048,fp16,65536,32,2,19.947,18.213,20.763,19.258,1.0409
best,bs,2048,fp16,65536,64,2,20.761,18.609,21.418,19.332,1.0316
best,bs,2048,fp16,65536,128,1,23.346,20.173,22.954,19.608,0.9832
best,bs,2048,fp16,65536,256,1,39.453,33.219,38.155,32.109,0.9671
best,bs,2048,fp16,65536,512,1,69.091,57.483,67.074,55.238,0.9708
best,bs,2048,fp16,65536,1024,1,109.933,104.115,106.306,100.53,0.967
best,bs,2048,fp16,65536,2048,1,198.649,193.429,191.642,185.942,0.9647
best,bs,2048,fp16,131072,1,4,19.917,18.639,29.866,28.294,1.4995
best,bs,2048,fp16,131072,2,4,20.054,18.765,29.853,28.27,1.4886
best,bs,2048,fp16,131072,4,4,20.243,18.743,29.904,28.298,1.4773
best,bs,2048,fp16,131072,8,4,20.659,18.903,29.789,28.336,1.4419
best,bs,2048,fp16,131072,16,4,20.677,19.121,30.01,28.339,1.4514
best,bs,2048,fp16,131072,32,2,25.811,23.498,30.355,28.388,1.176
best,bs,2048,fp16,131072,64,2,26.757,23.909,31.597,28.544,1.1809
best,bs,2048,fp16,131072,128,1,35.478,29.794,33.939,28.917,0.9566
best,bs,2048,fp16,131072,256,1,64.586,53.907,61.699,50.456,0.9553
best,bs,2048,fp16,131072,512,1,137.51,116.722,131.838,99.236,0.9588
best,bs,2048,fp16,131072,1024,1,236.458,178.417,201.902,183.698,0.8539
best,bs,2048,fp16,131072,2048,1,371.64,334.957,349.777,332.541,0.9412
best,bs,2048,fp16,262144,1,4,25.142,23.282,45.629,44.105,1.8149
best,bs,2048,fp16,262144,2,4,25.136,23.306,45.93,44.116,1.8273
best,bs,2048,fp16,262144,4,4,25.338,23.383,45.811,44.091,1.808
best,bs,2048,fp16,262144,8,4,25.584,23.525,45.944,44.131,1.7958
best,bs,2048,fp16,262144,16,4,26.087,23.74,46.07,44.157,1.766
best,bs,2048,fp16,262144,32,2,35.422,32.176,46.918,44.188,1.3245
best,bs,2048,fp16,262144,64,2,37.56,32.627,48.368,44.42,1.2878
best,bs,2048,fp16,262144,128,1,57.206,46.805,54.24,44.841,0.9482
best,bs,2048,fp16,262144,256,1,136.811,123.78,127.675,113.931,0.9332
best,bs,2048,fp16,262144,512,1,266.14,224.38,250.619,213.819,0.9417
best,bs,2048,fp16,262144,1024,1,424.976,388.328,405.637,373.703,0.9545
best,bs,2048,fp16,262144,2048,1,787.424,761.029,743.361,722.44,0.944
best,bs,2048,fp16,524288,2,4,33.79,31.452,77.05,74.74,2.2803
best,bs,2048,fp16,524288,4,4,34.02,31.544,76.947,74.781,2.2618
best,bs,2048,fp16,524288,8,4,34.342,31.706,77.014,74.843,2.2426
best,bs,2048,fp16,524288,16,4,35.165,31.919,77.461,74.85,2.2028
best,bs,2048,fp16,524288,32,2,53.257,48.483,78.566,74.895,1.4752
best,bs,2048,fp16,524288,64,2,58.725,49.019,82.523,75.147,1.4052
best,bs,2048,fp16,1048576,2,4,51.675,48.544,140.362,137.345,2.7162
best,bs,2048,fp16,1048576,4,4,51.72,48.589,140.71,137.418,2.7206
best,bs,2048,fp16,1048576,8,4,52.514,48.752,140.653,137.457,2.6784
best,bs,2048,fp16,1048576,16,4,53.491,49.038,141.259,137.478,2.6408
best,bs,2048,fp16,1048576,32,2,91.097,82.035,143.278,137.549,1.5728
best,bs,2048,fp16,1048576,64,2,125.566,114.275,162.576,154.324,1.2947
best,bs,2048,fp32,8192,1,1,13.574,12.134,13.566,12.52,0.9994
best,bs,2048,fp32,8192,2,1,13.48,12.123,13.643,12.495,1.0121
best,bs,2048,fp32,8192,4,1,13.3,12.122,13.659,12.482,1.027
best,bs,2048,fp32,8192,8,1,13.531,12.107,13.65,12.512,1.0088
best,bs,2048,fp32,8192,16,1,13.531,12.291,13.662,12.532,1.0097
best,bs,2048,fp32,8192,32,1,13.693,12.376,13.843,12.545,1.011
best,bs,2048,fp32,8192,64,1,13.784,12.483,14.027,12.616,1.0176
best,bs,2048,fp32,8192,128,1,14.604,12.792,14.678,12.769,1.0051
best,bs,2048,fp32,8192,256,1,17.891,15.904,19.861,17.299,1.1101
best,bs,2048,fp32,8192,512,1,33.514,30.468,34.576,30.824,1.0317
best,bs,2048,fp32,8192,1024,1,58.667,53.423,54.206,49.217,0.924
best,bs,2048,fp32,8192,2048,1,109.107,105.04,98.234,94.516,0.9003
best,bs,2048,fp32,16384,1,1,16.464,15.197,16.843,15.592,1.023
best,bs,2048,fp32,16384,2,1,16.432,15.172,16.782,15.548,1.0213
best,bs,2048,fp32,16384,4,1,16.634,15.164,16.934,15.533,1.018
best,bs,2048,fp32,16384,8,1,16.614,15.18,17.038,15.57,1.0255
best,bs,2048,fp32,16384,16,1,16.694,15.437,17.014,15.561,1.0192
best,bs,2048,fp32,16384,32,1,16.896,15.457,17.125,15.621,1.0136
best,bs,2048,fp32,16384,64,1,17.348,15.596,17.605,15.697,1.0148
best,bs,2048,fp32,16384,128,1,18.519,15.905,18.416,15.889,0.9944
best,bs,2048,fp32,16384,256,1,24.563,21.13,27.414,22.489,1.1161
best,bs,2048,fp32,16384,512,1,46.033,40.42,48.158,41.087,1.0462
best,bs,2048,fp32,16384,1024,1,79.287,70.293,77.307,66.241,0.975
best,bs,2048,fp32,16384,2048,1,143.675,140.554,138.042,133.221,0.9608
best,bs,2048,fp32,32768,1,1,18.937,17.29,19.419,17.692,1.0255
best,bs,2048,fp32,32768,2,1,19.183,17.271,19.39,17.661,1.0108
best,bs,2048,fp32,32768,4,1,19.228,17.258,19.429,17.698,1.0105
best,bs,2048,fp32,32768,8,1,19.072,17.32,19.69,17.688,1.0324
best,bs,2048,fp32,32768,16,1,19.374,17.529,19.65,17.698,1.0142
best,bs,2048,fp32,32768,32,1,19.742,17.621,19.968,17.727,1.0114
best,bs,2048,fp32,32768,64,1,20.481,17.751,20.621,17.831,1.0068
best,bs,2048,fp32,32768,128,1,22.14,18.088,22.077,18.104,0.9972
best,bs,2048,fp32,32768,256,1,32.796,27.17,37.797,29.16,1.1525
best,bs,2048,fp32,32768,512,1,61.765,52.422,73.357,56.429,1.1877
best,bs,2048,fp32,32768,1024,1,108.428,101.752,114.576,106.47,1.0567
best,bs,2048,fp32,32768,2048,1,197.708,191.948,202.314,194.439,1.0233
best,bs,2048,fp32,65536,1,4,19.142,17.328,24.139,22.225,1.261
best,bs,2048,fp32,65536,2,4,19.081,17.581,23.974,22.107,1.2564
best,bs,2048,fp32,65536,4,4,19.257,17.6,23.982,22.202,1.2454
best,bs,2048,fp32,65536,8,4,19.646,17.764,23.955,22.241,1.2193
best,bs,2048,fp32,65536,16,4,19.884,18.001,24.213,22.233,1.2177
best,bs,2048,fp32,65536,32,2,21.864,19.771,24.667,22.284,1.1282
best,bs,2048,fp32,65536,64,2,23.287,20.352,25.856,22.449,1.1103
best,bs,2048,fp32,65536,128,1,28.686,22.981,28.674,22.982,0.9996
best,bs,2048,fp32,65536,256,1,44.018,32.568,50.914,34.869,1.1567
best,bs,2048,fp32,65536,512,1,82.039,73.074,132.613,117.117,1.6165
best,bs,2048,fp32,65536,1024,1,135.754,126.472,212.106,197.636,1.5624
best,bs,2048,fp32,65536,2048,1,241.867,228.992,358.965,346.227,1.4841
best,bs,2048,fp32,131072,1,4,19.663,18.2,31.098,28.563,1.5815
best,bs,2048,fp32,131072,2,4,19.657,18.328,31.0,28.476,1.577
best,bs,2048,fp32,131072,4,4,20.028,18.341,30.926,28.532,1.5441
best,bs,2048,fp32,131072,8,4,20.411,18.505,30.901,28.556,1.5139
best,bs,2048,fp32,131072,16,4,21.007,18.733,31.288,28.562,1.4894
best,bs,2048,fp32,131072,32,2,26.308,23.119,32.08,28.666,1.2194
best,bs,2048,fp32,131072,64,2,29.546,24.016,34.173,29.169,1.1566
best,bs,2048,fp32,131072,128,1,41.189,30.313,41.307,30.098,1.0029
best,bs,2048,fp32,131072,256,1,105.456,89.002,117.542,103.052,1.1146
best,bs,2048,fp32,131072,512,1,182.494,170.755,226.613,210.591,1.2418
best,bs,2048,fp32,131072,1024,1,354.367,345.377,379.472,362.427,1.0708
best,bs,2048,fp32,131072,2048,1,668.717,668.145,719.292,705.218,1.0756
best,bs,2048,fp32,262144,1,4,25.043,23.217,46.474,43.018,1.8558
best,bs,2048,fp32,262144,2,4,25.034,23.366,46.362,42.947,1.852
best,bs,2048,fp32,262144,4,4,25.271,23.424,46.56,42.984,1.8424
best,bs,2048,fp32,262144,8,4,25.77,23.576,46.76,43.039,1.8145
best,bs,2048,fp32,262144,16,4,27.029,23.859,47.152,43.067,1.7445
best,bs,2048,fp32,262144,32,2,37.505,32.089,48.294,43.152,1.2877
best,bs,2048,fp32,262144,64,2,45.423,33.552,54.997,44.283,1.2108
best,bs,2048,fp32,262144,128,1,101.551,88.74,101.867,88.683,1.0031
best,bs,2048,fp32,262144,256,1,200.674,173.026,209.608,192.497,1.0445
best,bs,2048,fp32,262144,512,1,355.904,342.113,408.845,383.087,1.1488
best,bs,2048,fp32,262144,1024,1,685.813,672.62,737.763,716.701,1.0757
best,bs,2048,fp32,262144,2048,1,1315.594,1295.834,1341.515,1319.997,1.0197
best,bs,2048,fp32,524288,2,4,32.051,29.734,75.672,70.543,2.361
best,bs,2048,fp32,524288,4,4,32.473,29.829,75.848,70.662,2.3357
best,bs,2048,fp32,524288,8,4,33.44,30.017,76.093,70.737,2.2755
best,bs,2048,fp32,524288,16,4,35.544,30.37,77.302,70.726,2.1748
best,bs,2048,fp32,524288,32,2,56.865,46.206,81.69,70.843,1.4366
best,bs,2048,fp32,524288,64,2,104.608,92.609,121.694,109.475,1.1633
best,bs,2048,fp32,1048576,2,4,48.045,44.463,136.69,128.468,2.845
best,bs,2048,fp32,1048576,4,4,48.488,44.517,136.902,128.662,2.8234
best,bs,2048,fp32,1048576,8,4,49.789,44.757,137.414,128.721,2.7599
best,bs,2048,fp32,1048576,16,4,56.895,45.206,141.302,128.767,2.4836
best,bs,2048,fp32,1048576,32,2,124.421,113.005,186.997,177.711,1.5029
best,bs,2048,fp32,1048576,64,2,190.538,169.781,224.496,206.745,1.1782
best,seq,512,bf16,4096,1,1,10.461,9.146,10.773,9.109,1.0298
best,seq,512,bf16,8192,1,1,13.624,12.248,13.426,12.063,0.9855
best,seq,512,bf16,16384,1,1,11.964,10.656,13.144,11.115,1.0986
best,seq,512,bf16,32768,1,1,15.218,13.284,14.739,13.129,0.9685
best,seq,512,bf16,65536,1,4,20.932,19.226,23.915,22.641,1.1425
best,seq,512,bf16,131072,1,4,17.404,16.106,24.602,23.085,1.4136
best,seq,512,bf16,262144,1,4,19.709,18.198,36.506,34.44,1.8523
best,seq,512,bf16,524288,1,4,26.678,24.637,61.175,58.901,2.2931
best,seq,512,bf16,1048576,1,4,41.97,39.032,113.336,109.85,2.7004
best,seq,512,fp16,4096,1,1,11.075,9.98,12.168,10.502,1.0987
best,seq,512,fp16,8192,1,1,13.869,12.644,14.563,13.037,1.05
best,seq,512,fp16,16384,1,1,14.183,12.599,15.517,13.668,1.0941
best,seq,512,fp16,32768,1,1,14.472,12.422,14.574,12.996,1.007
best,seq,512,fp16,65536,1,4,20.213,18.687,23.79,22.237,1.177
best,seq,512,fp16,131072,1,4,18.233,16.985,25.434,23.928,1.3949
best,seq,512,fp16,262144,1,4,19.643,18.288,36.438,34.199,1.855
best,seq,512,fp16,524288,1,4,27.918,25.802,60.986,58.74,2.1845
best,seq,512,fp16,1048576,1,4,41.411,38.27,109.704,106.17,2.6492
best,seq,512,fp32,4096,1,1,10.674,9.272,11.696,9.743,1.0957
best,seq,512,fp32,8192,1,1,11.097,9.438,11.488,9.835,1.0352
best,seq,512,fp32,16384,1,1,12.75,11.22,13.067,11.573,1.0249
best,seq,512,fp32,32768,1,1,15.867,13.417,15.622,13.753,0.9846
best,seq,512,fp32,65536,1,4,20.945,19.167,28.834,26.929,1.3767
best,seq,512,fp32,131072,1,4,18.012,16.642,25.99,23.582,1.4429
best,seq,512,fp32,262144,1,4,19.956,18.235,37.947,34.1,1.9015
best,seq,512,fp32,524288,1,4,28.093,25.678,65.939,59.921,2.3472
best,seq,512,fp32,1048576,1,4,42.031,38.284,118.554,109.097,2.8206
best,seq,1024,bf16,4096,1,1,9.657,8.42,10.099,8.632,1.0458
best,seq,1024,bf16,8192,1,1,12.933,11.929,13.176,12.069,1.0188
best,seq,1024,bf16,16384,1,1,11.477,10.327,12.41,10.821,1.0813
best,seq,1024,bf16,32768,1,1,14.548,12.822,14.23,12.733,0.9781
best,seq,1024,bf16,65536,1,4,22.838,21.377,27.069,25.603,1.1853
best,seq,1024,bf16,131072,1,4,18.021,16.463,25.174,23.503,1.3969
best,seq,1024,bf16,262144,1,4,22.287,20.795,39.316,37.467,1.7641
best,seq,1024,bf16,524288,1,4,28.559,26.335,63.682,61.442,2.2298
best,seq,1024,bf16,1048576,1,4,42.264,39.16,115.357,112.011,2.7294
best,seq,1024,fp16,4096,1,1,9.984,8.807,11.202,9.596,1.122
best,seq,1024,fp16,8192,1,1,12.439,11.1,12.925,11.807,1.0391
best,seq,1024,fp16,16384,1,1,17.046,15.938,18.738,17.21,1.0993
best,seq,1024,fp16,32768,1,1,15.578,13.543,15.646,14.172,1.0044
best,seq,1024,fp16,65536,1,4,22.507,20.807,26.949,25.506,1.1974
best,seq,1024,fp16,131072,1,4,18.552,17.193,26.222,24.55,1.4134
best,seq,1024,fp16,262144,1,4,23.91,22.417,41.184,39.172,1.7225
best,seq,1024,fp16,524288,1,4,29.218,27.208,63.738,61.427,2.1815
best,seq,1024,fp16,1048576,1,4,43.836,41.156,115.221,111.846,2.6285
best,seq,1024,fp32,4096,1,1,9.99,8.761,10.416,9.224,1.0426
best,seq,1024,fp32,8192,1,1,14.152,12.496,14.054,12.932,0.9931
best,seq,1024,fp32,16384,1,1,18.019,16.475,18.298,16.828,1.0155
best,seq,1024,fp32,32768,1,1,23.953,21.812,23.87,22.163,0.9965
best,seq,1024,fp32,65536,1,4,23.34,21.448,32.304,30.734,1.3841
best,seq,1024,fp32,131072,1,4,19.209,17.899,27.397,25.156,1.4263
best,seq,1024,fp32,262144,1,4,24.461,22.731,42.291,38.993,1.7289
best,seq,1024,fp32,524288,1,4,32.369,30.247,69.829,64.71,2.1573
best,seq,1024,fp32,1048576,1,4,44.257,41.037,121.614,112.603,2.7479
best,seq,2048,bf16,8192,1,1,14.313,13.179,14.773,13.362,1.0321
best,seq,2048,bf16,16384,1,1,15.06,13.824,15.435,14.377,1.0249
best,seq,2048,bf16,32768,1,1,18.222,16.91,17.898,16.859,0.9822
best,seq,2048,bf16,65536,1,4,18.618,16.913,20.767,19.521,1.1154
best,seq,2048,bf16,131072,1,4,20.297,19.056,30.496,28.738,1.5025
best,seq,2048,bf16,262144,1,4,25.615,23.956,46.686,44.833,1.8226
best,seq,2048,bf16,524288,1,4,34.352,32.33,78.468,75.838,2.2842
best,seq,2048,bf16,1048576,1,4,52.299,49.593,142.698,139.13,2.7285
best,seq,2048,fp16,8192,1,1,18.494,17.217,18.784,17.521,1.0157
best,seq,2048,fp16,16384,1,1,14.527,13.18,15.421,14.226,1.0615
best,seq,2048,fp16,32768,1,1,17.817,16.303,17.686,16.577,0.9926
best,seq,2048,fp16,65536,1,4,18.042,16.433,20.453,19.201,1.1336
best,seq,2048,fp16,131072,1,4,20.117,18.684,30.11,28.304,1.4967
best,seq,2048,fp16,262144,1,4,24.976,23.231,46.046,44.169,1.8436
best,seq,2048,fp16,524288,1,4,33.576,31.415,77.299,74.765,2.3022
best,seq,2048,fp16,1048576,1,4,51.36,48.443,140.536,137.349,2.7363
best,seq,2048,fp32,8192,1,1,13.648,12.137,13.502,12.529,0.9893
best,seq,2048,fp32,16384,1,1,16.793,15.214,16.81,15.592,1.001
best,seq,2048,fp32,32768,1,1,19.018,17.27,19.403,17.658,1.0202
best,seq,2048,fp32,65536,1,4,19.155,17.353,23.838,22.2,1.2445
best,seq,2048,fp32,131072,1,4,19.609,18.179,30.976,28.582,1.5797
best,seq,2048,fp32,262144,1,4,24.965,23.238,46.203,43.005,1.8507
best,seq,2048,fp32,524288,1,4,31.885,29.646,75.446,70.586,2.3662
best,seq,2048,fp32,1048576,1,4,47.562,44.313,136.977,128.534,2.88
real,bs,512,bf16,4096,1,1,13.352,12.092,13.682,11.959,1.0247
real,bs,512,bf16,4096,2,1,13.679,12.108,12.954,11.907,0.947
real,bs,512,bf16,4096,4,1,13.092,12.1,13.022,11.907,0.9947
real,bs,512,bf16,4096,8,1,13.235,12.084,13.096,11.935,0.9895
real,bs,512,bf16,4096,16,1,13.032,12.075,13.08,11.945,1.0037
real,bs,512,bf16,4096,32,1,13.151,12.124,13.184,11.984,1.0025
real,bs,512,bf16,4096,64,1,13.376,12.232,13.118,12.005,0.9807
real,bs,512,bf16,4096,128,1,13.702,12.409,13.4,12.134,0.978
real,bs,512,bf16,4096,256,1,16.602,15.344,16.509,15.365,0.9944
real,bs,512,bf16,4096,512,1,28.621,26.824,28.523,26.89,0.9966
real,bs,512,bf16,4096,1024,1,44.96,43.038,45.085,43.143,1.0028
real,bs,512,bf16,4096,2048,1,83.521,80.797,83.636,80.827,1.0014
real,bs,512,bf16,8192,1,1,11.535,10.472,11.858,10.357,1.028
real,bs,512,bf16,8192,2,1,11.503,10.499,11.826,10.326,1.0281
real,bs,512,bf16,8192,4,1,12.098,10.491,11.699,10.333,0.967
real,bs,512,bf16,8192,8,1,11.72,10.447,11.758,10.396,1.0032
real,bs,512,bf16,8192,16,1,11.965,10.425,11.632,10.375,0.9722
real,bs,512,bf16,8192,32,1,11.958,10.505,11.757,10.379,0.9832
real,bs,512,bf16,8192,64,1,11.949,10.602,11.779,10.42,0.9858
real,bs,512,bf16,8192,128,1,12.405,10.78,12.142,10.553,0.9788
real,bs,512,bf16,8192,256,1,14.81,13.008,14.798,13.016,0.9992
real,bs,512,bf16,8192,512,1,25.08,22.522,25.285,22.544,1.0082
real,bs,512,bf16,8192,1024,1,39.047,35.804,38.843,35.857,0.9948
real,bs,512,bf16,8192,2048,1,71.242,66.944,71.162,66.976,0.9989
real,bs,512,bf16,16384,1,1,13.541,12.458,14.901,12.918,1.1004
real,bs,512,bf16,16384,2,1,14.16,12.389,14.474,12.898,1.0222
real,bs,512,bf16,16384,4,1,13.81,12.375,14.584,12.873,1.056
real,bs,512,bf16,16384,8,1,13.996,12.455,14.501,12.889,1.0361
real,bs,512,bf16,16384,16,1,14.121,12.429,14.536,12.877,1.0294
real,bs,512,bf16,16384,32,1,13.976,12.466,14.664,12.934,1.0492
real,bs,512,bf16,16384,64,1,14.052,12.59,14.879,12.952,1.0589
real,bs,512,bf16,16384,128,1,14.741,12.797,15.331,13.103,1.04
real,bs,512,bf16,16384,256,1,19.321,17.184,19.541,16.973,1.0114
real,bs,512,bf16,16384,512,1,33.265,30.412,34.752,31.182,1.0447
real,bs,512,bf16,16384,1024,1,52.001,48.504,54.762,50.368,1.0531
real,bs,512,bf16,16384,2048,1,95.876,91.154,99.903,94.271,1.042
real,bs,512,bf16,32768,1,1,17.348,15.902,17.357,15.694,1.0005
real,bs,512,bf16,32768,2,1,17.668,15.91,17.197,15.654,0.9733
real,bs,512,bf16,32768,4,1,17.507,15.872,17.314,15.675,0.989
real,bs,512,bf16,32768,8,1,17.584,15.881,17.375,15.701,0.9881
real,bs,512,bf16,32768,16,1,18.113,15.872,17.29,15.694,0.9546
real,bs,512,bf16,32768,32,1,17.993,15.928,17.579,15.747,0.977
real,bs,512,bf16,32768,64,1,18.325,16.086,17.989,15.819,0.9817
real,bs,512,bf16,32768,128,1,18.965,16.342,18.731,15.976,0.9877
real,bs,512,bf16,32768,256,1,27.99,24.953,26.906,23.93,0.9613
real,bs,512,bf16,32768,512,1,47.893,42.959,46.253,41.992,0.9658
real,bs,512,bf16,32768,1024,1,76.047,70.775,74.117,68.594,0.9746
real,bs,512,bf16,32768,2048,1,141.97,139.973,136.703,134.481,0.9629
real,bs,512,bf16,65536,1,4,23.509,21.918,27.666,26.234,1.1768
real,bs,512,bf16,65536,2,4,23.505,22.066,27.597,26.22,1.1741
real,bs,512,bf16,65536,4,4,23.646,22.001,27.783,26.26,1.175
real,bs,512,bf16,65536,8,4,23.901,22.186,27.757,26.274,1.1613
real,bs,512,bf16,65536,16,4,24.116,22.221,27.934,26.268,1.1583
real,bs,512,bf16,65536,32,2,26.189,24.334,28.155,26.318,1.0751
real,bs,512,bf16,65536,64,2,26.925,24.714,28.683,26.429,1.0653
real,bs,512,bf16,65536,128,1,30.29,27.331,29.712,26.725,0.9809
real,bs,512,bf16,65536,256,1,52.299,47.767,49.367,45.204,0.9439
real,bs,512,bf16,65536,512,1,93.737,85.598,88.778,80.493,0.9471
real,bs,512,bf16,65536,1024,1,150.054,145.513,141.862,136.769,0.9454
real,bs,512,bf16,65536,2048,1,282.563,278.217,264.027,259.722,0.9344
real,bs,512,bf16,131072,1,4,17.449,15.957,24.491,22.863,1.4036
real,bs,512,bf16,131072,2,4,17.083,16.013,24.559,22.862,1.4376
real,bs,512,bf16,131072,4,4,17.625,16.049,24.395,22.879,1.3841
real,bs,512,bf16,131072,8,4,17.76,16.15,24.4,22.927,1.3739
real,bs,512,bf16,131072,16,4,18.108,16.191,24.802,22.946,1.3697
real,bs,512,bf16,131072,32,2,21.366,19.197,25.091,22.992,1.1743
real,bs,512,bf16,131072,64,2,22.767,19.545,25.882,23.137,1.1368
real,bs,512,bf16,131072,128,1,28.384,23.933,27.976,23.445,0.9856
real,bs,512,bf16,131072,256,1,51.029,41.451,48.749,39.276,0.9553
real,bs,512,bf16,131072,512,1,116.142,102.925,101.445,88.728,0.8735
real,bs,512,bf16,131072,1024,1,172.678,156.595,160.377,138.978,0.9288
real,bs,512,bf16,131072,2048,1,278.388,261.704,263.12,249.2,0.9452
real,bs,512,bf16,262144,1,4,19.612,18.237,36.607,34.461,1.8666
real,bs,512,bf16,262144,2,4,19.845,18.288,36.351,34.462,1.8317
real,bs,512,bf16,262144,4,4,19.962,18.336,36.381,34.455,1.8225
real,bs,512,bf16,262144,8,4,20.271,18.42,36.631,34.521,1.8071
real,bs,512,bf16,262144,16,4,20.863,18.448,36.794,34.532,1.7636
real,bs,512,bf16,262144,32,2,28.264,25.179,37.256,34.582,1.3181
real,bs,512,bf16,262144,64,2,30.163,25.601,38.565,34.785,1.2786
real,bs,512,bf16,262144,128,1,46.89,36.438,44.618,35.131,0.9515
real,bs,512,bf16,262144,256,1,103.635,92.244,96.578,85.296,0.9319
real,bs,512,bf16,262144,512,1,201.211,171.627,190.452,157.544,0.9465
real,bs,512,bf16,262144,1024,1,316.19,296.485,303.973,276.856,0.9614
real,bs,512,bf16,262144,2048,1,565.724,551.736,541.292,525.049,0.9568
real,bs,512,bf16,524288,2,4,26.965,24.891,61.901,58.981,2.2956
real,bs,512,bf16,524288,4,4,27.107,24.822,61.546,59.029,2.2705
real,bs,512,bf16,524288,8,4,27.425,25.004,61.824,59.065,2.2543
real,bs,512,bf16,524288,16,4,28.157,25.039,61.941,59.068,2.1998
real,bs,512,bf16,524288,32,2,42.345,37.827,62.754,59.158,1.482
real,bs,512,bf16,524288,64,2,48.626,38.331,66.748,59.386,1.3727
real,bs,512,bf16,1048576,2,4,43.107,40.13,113.842,110.258,2.6409
real,bs,512,bf16,1048576,4,4,43.221,40.108,114.105,110.335,2.64
real,bs,512,bf16,1048576,8,4,43.792,40.251,113.944,110.376,2.6019
real,bs,512,bf16,1048576,16,4,44.851,40.351,114.575,110.405,2.5546
real,bs,512,bf16,1048576,32,2,74.99,65.94,116.669,110.475,1.5558
real,bs,512,bf16,1048576,64,2,102.872,92.191,135.034,127.169,1.3126
real,bs,512,fp16,4096,1,1,11.535,10.214,11.816,10.15,1.0244
real,bs,512,fp16,4096,2,1,11.778,10.233,11.203,10.12,0.9512
real,bs,512,fp16,4096,4,1,11.3,10.209,11.191,10.118,0.9904
real,bs,512,fp16,4096,8,1,11.373,10.203,11.318,10.141,0.9952
real,bs,512,fp16,4096,16,1,11.31,10.204,11.184,10.149,0.9889
real,bs,512,fp16,4096,32,1,11.323,10.22,11.416,10.196,1.0082
real,bs,512,fp16,4096,64,1,11.555,10.32,11.342,10.212,0.9816
real,bs,512,fp16,4096,128,1,11.881,10.487,11.568,10.33,0.9737
real,bs,512,fp16,4096,256,1,14.388,12.908,14.112,12.931,0.9808
real,bs,512,fp16,4096,512,1,24.35,22.391,24.219,22.399,0.9946
real,bs,512,fp16,4096,1024,1,37.841,35.789,37.867,35.895,1.0007
real,bs,512,fp16,4096,2048,1,69.859,66.826,69.867,66.91,1.0001
real,bs,512,fp16,8192,1,1,10.778,9.725,11.272,9.661,1.0458
real,bs,512,fp16,8192,2,1,10.856,9.707,11.078,9.653,1.0204
real,bs,512,fp16,8192,4,1,11.305,9.732,11.032,9.653,0.9759
real,bs,512,fp16,8192,8,1,10.871,9.658,11.166,9.713,1.0271
real,bs,512,fp16,8192,16,1,11.289,9.636,10.933,9.694,0.9685
real,bs,512,fp16,8192,32,1,11.173,9.695,11.096,9.704,0.9931
real,bs,512,fp16,8192,64,1,11.144,9.796,11.267,9.751,1.011
real,bs,512,fp16,8192,128,1,11.554,9.964,11.496,9.871,0.995
real,bs,512,fp16,8192,256,1,13.953,12.058,13.936,12.074,0.9988
real,bs,512,fp16,8192,512,1,23.832,20.927,23.814,20.914,0.9992
real,bs,512,fp16,8192,1024,1,36.783,33.306,36.549,33.381,0.9936
real,bs,512,fp16,8192,2048,1,66.446,61.932,66.528,62.014,1.0012
real,bs,512,fp16,16384,1,1,15.12,14.036,16.523,14.526,1.0928
real,bs,512,fp16,16384,2,1,15.729,13.974,16.115,14.501,1.0245
real,bs,512,fp16,16384,4,1,15.339,13.951,16.187,14.504,1.0553
real,bs,512,fp16,16384,8,1,15.569,13.987,16.183,14.519,1.0394
real,bs,512,fp16,16384,16,1,15.599,13.965,16.187,14.519,1.0377
real,bs,512,fp16,16384,32,1,15.606,14.029,16.288,14.535,1.0437
real,bs,512,fp16,16384,64,1,15.77,14.112,16.448,14.588,1.043
real,bs,512,fp16,16384,128,1,16.243,14.305,16.992,14.719,1.0461
real,bs,512,fp16,16384,256,1,20.948,19.052,21.429,18.895,1.023
real,bs,512,fp16,16384,512,1,37.221,34.314,37.587,34.262,1.0098
real,bs,512,fp16,16384,1024,1,58.059,54.382,58.834,54.576,1.0133
real,bs,512,fp16,16384,2048,1,106.656,101.784,107.216,101.267,1.0053
real,bs,512,fp16,32768,1,1,17.351,15.67,17.08,15.521,0.9844
real,bs,512,fp16,32768,2,1,17.183,15.704,17.288,15.468,1.0061
real,bs,512,fp16,32768,4,1,17.373,15.66,17.158,15.488,0.9876
real,bs,512,fp16,32768,8,1,17.353,15.673,17.192,15.516,0.9907
real,bs,512,fp16,32768,16,1,17.822,15.651,17.112,15.523,0.9602
real,bs,512,fp16,32768,32,1,17.825,15.731,17.392,15.554,0.9757
real,bs,512,fp16,32768,64,1,18.167,15.845,17.782,15.641,0.9788
real,bs,512,fp16,32768,128,1,18.82,16.111,18.538,15.784,0.985
real,bs,512,fp16,32768,256,1,28.519,25.366,26.168,23.36,0.9176
real,bs,512,fp16,32768,512,1,48.241,43.468,44.517,40.06,0.9228
real,bs,512,fp16,32768,1024,1,77.726,71.185,70.57,65.188,0.9079
real,bs,512,fp16,32768,2048,1,143.213,140.583,129.858,127.924,0.9067
real,bs,512,fp16,65536,1,4,25.389,23.573,28.744,27.403,1.1321
real,bs,512,fp16,65536,2,4,25.279,23.744,28.781,27.365,1.1385
