model,K,dtype,layer,hit_rate,op,us_cold,us_warm,vdiff,recall,n_neg
v32,2048,fp32,1,0.0103,gvr_cutedsl,21.205,19.303,0.0,1.0,0
v32,2048,fp32,1,0.0103,gvr_multicta_cutedsl,18.407,16.232,0.0,1.0,0
v32,2048,fp32,1,0.0103,op21_legacy,27.285,25.095,0.0,1.0,0
v32,2048,fp32,1,0.0103,op26_1cta,24.127,22.112,0.0,1.0,0
v32,2048,fp32,1,0.0103,op26_mc,21.638,19.597,0.0,1.0,0
v32,2048,fp32,1,0.0103,op26_r0auto,24.760,22.763,0.0,1.0,0
v32,2048,fp32,1,0.0103,op27_hls,26.283,24.307,0.0,1.0,0
v32,2048,fp32,1,0.0103,radix_cutedsl,17.163,16.301,0.0,1.0,0
v32,2048,fp32,1,0.0103,radix_multi_cuda,46.375,40.621,0.0,1.0,0
v32,2048,fp32,1,0.0103,radix_single_cuda,49.826,40.176,0.0,1.0,0
v32,2048,fp32,1,0.0103,sglang_v2,11.701,10.007,0.0,1.0,0
v32,2048,fp32,20,0.394,flashinfer_topk,14.355,13.094,0.0,1.0,0
v32,2048,fp32,20,0.394,gvr29_hbe,12.557,10.932,0.0,1.0,0
v32,2048,fp32,20,0.394,gvr_cutedsl,20.002,17.978,0.0,1.0,0
v32,2048,fp32,20,0.394,gvr_multicta_cutedsl,18.698,16.378,0.0,1.0,0
v32,2048,fp32,20,0.394,op21_legacy,24.966,22.638,0.0,1.0,0
v32,2048,fp32,20,0.394,op26_1cta,17.229,15.118,0.0,1.0,0
v32,2048,fp32,20,0.394,op26_mc,18.727,16.388,0.0,1.0,0
v32,2048,fp32,20,0.394,op26_r0auto,19.021,16.885,0.0,1.0,0
v32,2048,fp32,20,0.394,op27_hls,23.893,21.820,0.0,1.0,0
v32,2048,fp32,20,0.394,radix_cutedsl,16.960,15.868,0.0,1.0,0
v32,2048,fp32,20,0.394,radix_multi_cuda,46.474,40.468,0.0,1.0,0
v32,2048,fp32,20,0.394,radix_single_cuda,49.563,39.704,0.0,1.0,0
v32,2048,fp32,20,0.394,sglang_v2,12.624,10.923,0.0,1.0,0
v32,2048,fp32,21,0.4585,flashinfer_topk,13.688,12.436,0.0,1.0,0
v32,2048,fp32,21,0.4585,gvr29_hbe,12.754,11.043,0.0,1.0,0
v32,2048,fp32,21,0.4585,gvr_cutedsl,19.184,16.891,0.0,1.0,0
v32,2048,fp32,21,0.4585,gvr_multicta_cutedsl,17.560,15.224,0.0,1.0,0
v32,2048,fp32,21,0.4585,op21_legacy,23.944,21.752,0.0,1.0,0
v32,2048,fp32,21,0.4585,op26_1cta,16.779,14.522,0.0,1.0,0
v32,2048,fp32,21,0.4585,op26_mc,17.560,15.242,0.0,1.0,0
v32,2048,fp32,21,0.4585,op26_r0auto,19.040,16.634,0.0,1.0,0
v32,2048,fp32,21,0.4585,op27_hls,23.370,20.946,0.0,1.0,0
v32,2048,fp32,21,0.4585,radix_cutedsl,16.883,15.589,0.0,1.0,0
v32,2048,fp32,21,0.4585,radix_multi_cuda,46.563,40.773,0.0,1.0,0
v32,2048,fp32,21,0.4585,radix_single_cuda,49.115,39.349,0.0,1.0,0
v32,2048,fp32,21,0.4585,sglang_v2,12.755,11.050,0.0,1.0,0
v32,2048,fp32,22,0.3223,flashinfer_topk,14.275,12.932,0.0,1.0,0
v32,2048,fp32,22,0.3223,gvr29_hbe,11.259,9.559,0.0,1.0,0
v32,2048,fp32,22,0.3223,gvr_cutedsl,23.029,20.915,0.0,1.0,0
v32,2048,fp32,22,0.3223,gvr_multicta_cutedsl,21.760,19.346,0.0,1.0,0
v32,2048,fp32,22,0.3223,op21_legacy,28.797,26.411,0.0,1.0,0
v32,2048,fp32,22,0.3223,op26_1cta,20.006,17.865,0.0,1.0,0
v32,2048,fp32,22,0.3223,op26_mc,21.763,19.295,0.0,1.0,0
v32,2048,fp32,22,0.3223,op26_r0auto,16.184,13.946,0.0,1.0,0
v32,2048,fp32,22,0.3223,op27_hls,28.155,25.692,0.0,1.0,0
v32,2048,fp32,22,0.3223,radix_cutedsl,16.803,15.840,0.0,1.0,0
v32,2048,fp32,22,0.3223,radix_multi_cuda,47.408,41.574,0.0,1.0,0
v32,2048,fp32,22,0.3223,radix_single_cuda,49.456,39.568,0.0,1.0,0
v32,2048,fp32,22,0.3223,sglang_v2,11.306,9.576,0.0,1.0,0
v32,2048,fp32,40,0.4409,flashinfer_topk,13.368,12.035,0.0,1.0,0
v32,2048,fp32,40,0.4409,gvr29_hbe,10.400,8.756,0.0,1.0,0
v32,2048,fp32,40,0.4409,gvr_cutedsl,19.144,16.947,0.0,1.0,0
v32,2048,fp32,40,0.4409,gvr_multicta_cutedsl,17.934,15.554,0.0,1.0,0
v32,2048,fp32,40,0.4409,op21_legacy,25.159,22.908,0.0,1.0,0
v32,2048,fp32,40,0.4409,op26_1cta,16.829,14.577,0.0,1.0,0
v32,2048,fp32,40,0.4409,op26_mc,17.949,15.533,0.0,1.0,0
v32,2048,fp32,40,0.4409,op26_r0auto,19.211,16.723,0.0,1.0,0
v32,2048,fp32,40,0.4409,op27_hls,24.414,22.220,0.0,1.0,0
v32,2048,fp32,40,0.4409,radix_cutedsl,16.754,15.761,0.0,1.0,0
v32,2048,fp32,40,0.4409,radix_multi_cuda,46.861,41.089,0.0,1.0,0
v32,2048,fp32,40,0.4409,radix_single_cuda,49.023,39.338,0.0,1.0,0
v32,2048,fp32,40,0.4409,sglang_v2,10.434,8.776,0.0,1.0,0
v32,2048,fp32,41,0.501,flashinfer_topk,14.070,12.652,0.0,1.0,0
v32,2048,fp32,41,0.501,gvr29_hbe,10.200,8.547,0.0,1.0,0
v32,2048,fp32,41,0.501,gvr_cutedsl,19.998,17.892,0.0,1.0,0
v32,2048,fp32,41,0.501,gvr_multicta_cutedsl,18.715,16.325,0.0,1.0,0
v32,2048,fp32,41,0.501,op21_legacy,28.195,26.044,0.0,1.0,0
v32,2048,fp32,41,0.501,op26_1cta,16.517,14.433,0.0,1.0,0
v32,2048,fp32,41,0.501,op26_mc,18.568,16.293,0.0,1.0,0
v32,2048,fp32,41,0.501,op26_r0auto,19.232,16.733,0.0,1.0,0
v32,2048,fp32,41,0.501,op27_hls,27.504,25.418,0.0,1.0,0
v32,2048,fp32,41,0.501,radix_cutedsl,16.760,15.646,0.0,1.0,0
v32,2048,fp32,41,0.501,radix_multi_cuda,46.914,41.155,0.0,1.0,0
v32,2048,fp32,41,0.501,radix_single_cuda,48.103,38.408,0.0,1.0,0
v32,2048,fp32,41,0.501,sglang_v2,10.227,8.554,0.0,1.0,0
v32,2048,fp32,42,0.4556,flashinfer_topk,13.954,12.741,0.0,1.0,0
v32,2048,fp32,42,0.4556,gvr29_hbe,12.746,11.021,0.0,1.0,0
v32,2048,fp32,42,0.4556,gvr_cutedsl,21.842,19.642,0.0,1.0,0
v32,2048,fp32,42,0.4556,gvr_multicta_cutedsl,20.269,18.088,0.0,1.0,0
v32,2048,fp32,42,0.4556,op21_legacy,24.984,22.806,0.0,1.0,0
v32,2048,fp32,42,0.4556,op26_1cta,16.702,14.394,0.0,1.0,0
v32,2048,fp32,42,0.4556,op26_mc,20.458,18.154,0.0,1.0,0
v32,2048,fp32,42,0.4556,op26_r0auto,19.128,16.669,0.0,1.0,0
v32,2048,fp32,42,0.4556,op27_hls,24.549,21.983,0.0,1.0,0
v32,2048,fp32,42,0.4556,radix_cutedsl,16.878,15.560,0.0,1.0,0
v32,2048,fp32,42,0.4556,radix_multi_cuda,47.547,41.866,0.0,1.0,0
v32,2048,fp32,42,0.4556,radix_single_cuda,50.483,40.645,0.0,1.0,0
v32,2048,fp32,42,0.4556,sglang_v2,12.760,11.045,0.0,1.0,0
v32,2048,fp32,60,0.5264,flashinfer_topk,13.437,12.135,0.0,1.0,0
v32,2048,fp32,60,0.5264,gvr29_hbe,10.622,8.973,0.0,1.0,0
v32,2048,fp32,60,0.5264,gvr_cutedsl,17.095,15.089,0.0,1.0,0
v32,2048,fp32,60,0.5264,gvr_multicta_cutedsl,15.701,13.533,0.0,1.0,0
v32,2048,fp32,60,0.5264,op21_legacy,23.818,21.823,0.0,1.0,0
v32,2048,fp32,60,0.5264,op26_1cta,16.616,14.630,0.0,1.0,0
v32,2048,fp32,60,0.5264,op26_mc,15.659,13.512,0.0,1.0,0
v32,2048,fp32,60,0.5264,op26_r0auto,19.086,16.714,0.0,1.0,0
v32,2048,fp32,60,0.5264,op27_hls,23.709,21.374,0.0,1.0,0
v32,2048,fp32,60,0.5264,radix_cutedsl,16.778,15.681,0.0,1.0,0
v32,2048,fp32,60,0.5264,radix_multi_cuda,45.955,40.159,0.0,1.0,0
v32,2048,fp32,60,0.5264,radix_single_cuda,49.023,39.063,0.0,1.0,0
v32,2048,fp32,60,0.5264,sglang_v2,10.626,8.986,0.0,1.0,0
