scenario,K,dtype,N,BS,hr,layer,gvr_ms_auto_cold_us,gvr_ms_auto_warm_us,gvr_cutedsl_cold_us,gvr_cutedsl_warm_us,gvr_multicta_cutedsl_cold_us,gvr_multicta_cutedsl_warm_us,radix_cutedsl_cold_us,radix_cutedsl_warm_us,sglang_streaming_cold_us,sglang_streaming_warm_us,op21_cold_speedup_vs_gvr_cutedsl,op21_cold_speedup_vs_gvr_multicta_cutedsl,op21_cold_speedup_vs_radix_cutedsl,op21_cold_speedup_vs_sglang_streaming
real,1024,fp16,131072,32,0.7725,46,46.603,38.618,26.048,23.724,22.528,20.106,22.84,21.134,,,0.559,0.483,0.49,
real,1024,fp16,131072,64,0.7725,46,43.746,37.221,26.727,23.924,23.399,20.565,32.317,30.011,,,0.611,0.535,0.739,
real,1024,fp16,131072,128,0.7725,46,45.271,37.954,28.994,24.374,29.962,24.923,61.327,57.924,,,0.64,0.662,1.355,
real,1024,fp16,131072,256,0.7725,46,75.594,69.083,52.816,42.438,54.923,44.215,118.476,112.75,,,0.699,0.727,1.567,
real,1024,fp16,131072,512,0.7725,46,136.128,128.674,110.01,95.632,122.591,105.396,205.359,202.64,,,0.808,0.901,1.509,
real,1024,fp16,131072,1024,0.7725,46,222.611,218.421,171.349,158.141,194.838,178.293,406.792,405.099,,,0.77,0.875,1.827,
real,1024,fp16,131072,2048,0.7725,46,419.277,415.256,293.131,279.459,339.214,325.851,803.787,801.434,,,0.699,0.809,1.917,
real,1024,fp16,262144,1,0.7539,10,38.851,36.246,37.135,35.411,20.885,19.557,14.371,13.44,,,0.956,0.538,0.37,
real,1024,fp16,262144,2,0.7539,10,38.723,36.236,37.141,35.345,21.112,19.599,14.555,13.608,,,0.959,0.545,0.376,
real,1024,fp16,262144,4,0.7539,10,38.997,36.535,37.115,35.355,21.693,20.008,14.824,13.713,,,0.952,0.556,0.38,
real,1024,fp16,262144,8,0.7539,10,39.144,36.693,37.373,35.437,22.094,20.066,17.52,16.255,,,0.955,0.564,0.448,
real,1024,fp16,262144,16,0.7539,10,41.743,38.611,38.106,35.801,22.544,20.146,22.653,20.865,,,0.913,0.54,0.543,
real,1024,fp16,262144,32,0.7539,10,42.869,39.096,38.791,35.913,29.478,26.419,31.824,29.635,,,0.905,0.688,0.742,
real,1024,fp16,262144,64,0.7539,10,43.77,36.578,40.107,36.146,31.197,26.951,60.293,57.077,,,0.916,0.713,1.378,
real,1024,fp16,262144,128,0.7539,10,48.901,36.98,45.744,36.709,48.301,38.058,108.883,101.383,,,0.935,0.988,2.227,
real,1024,fp16,262144,256,0.7539,10,98.964,94.936,103.263,90.342,118.399,106.468,213.78,210.124,,,1.043,1.196,2.16,
real,1024,fp16,262144,512,0.7539,10,171.3,166.765,197.922,169.019,209.652,191.371,386.966,383.183,,,1.155,1.224,2.259,
real,1024,fp16,262144,1024,0.7539,10,286.187,282.35,319.347,291.026,340.59,324.075,734.62,731.347,,,1.116,1.19,2.567,
real,1024,fp16,262144,2048,0.7539,10,533.663,530.228,571.511,553.478,635.609,623.138,1465.164,1461.767,,,1.071,1.191,2.745,
real,1024,fp16,524288,2,0.7373,48,16.965,14.026,61.515,59.082,27.786,25.523,14.771,13.651,,,3.626,1.638,0.871,
real,1024,fp16,524288,4,0.7373,48,17.019,14.371,61.571,59.099,28.014,25.825,17.234,15.953,,,3.618,1.646,1.013,
real,1024,fp16,524288,8,0.7373,48,17.594,14.514,61.768,59.131,28.565,26.025,22.214,20.516,,,3.511,1.624,1.263,
real,1024,fp16,524288,16,0.7373,48,30.978,25.171,62.366,59.395,29.029,26.095,31.427,29.384,,,2.013,0.937,1.015,
real,1024,fp16,524288,32,0.7373,48,23.365,17.781,63.362,59.604,43.392,38.926,59.75,56.353,,,2.712,1.857,2.557,
real,1024,fp16,524288,64,0.7373,48,44.122,30.948,66.955,59.825,48.875,39.604,116.257,110.24,,,1.518,1.108,2.635,
real,1024,fp16,1048576,2,0.6035,24,20.12,16.36,114.229,111.032,44.571,41.675,16.955,15.858,,,5.677,2.215,0.843,
real,1024,fp16,1048576,4,0.6035,24,20.722,16.843,114.443,111.046,45.05,41.983,21.907,20.324,,,5.523,2.174,1.057,
real,1024,fp16,1048576,8,0.6035,24,21.312,17.05,114.739,111.09,45.658,42.173,31.264,29.131,,,5.384,2.142,1.467,
real,1024,fp16,1048576,16,0.6035,24,38.906,30.239,115.454,111.314,46.47,42.283,59.534,56.317,,,2.968,1.194,1.53,
real,1024,fp16,1048576,32,0.6035,24,58.118,44.114,117.659,111.713,76.568,67.921,116.784,109.953,,,2.024,1.317,2.009,
real,1024,fp16,1048576,64,0.6035,24,75.346,67.72,135.806,128.028,105.059,94.164,229.592,222.838,,,1.802,1.394,3.047,
real,1024,fp32,4096,1,0.6348,26,10.586,9.344,10.554,9.242,10.574,9.19,6.416,5.583,7.798,6.433,0.997,0.999,0.606,0.737
real,1024,fp32,4096,2,0.6348,26,10.501,9.343,10.635,9.258,10.552,9.242,6.461,5.619,7.688,6.452,1.013,1.005,0.615,0.732
real,1024,fp32,4096,4,0.6348,26,10.491,9.359,10.573,9.262,10.579,9.24,6.517,5.613,7.672,6.46,1.008,1.008,0.621,0.731
real,1024,fp32,4096,8,0.6348,26,10.536,9.389,10.589,9.276,10.648,9.267,6.554,5.645,7.666,6.492,1.005,1.011,0.622,0.728
real,1024,fp32,4096,16,0.6348,26,10.714,9.729,10.648,9.626,10.786,9.616,6.709,6.01,7.73,6.868,0.994,1.007,0.626,0.721
real,1024,fp32,4096,32,0.6348,26,10.85,9.782,10.742,9.692,10.896,9.699,6.792,6.074,7.814,6.912,0.99,1.004,0.626,0.72
real,1024,fp32,4096,64,0.6348,26,11.056,10.001,11.072,9.85,11.128,9.824,6.97,6.122,7.936,6.959,1.001,1.007,0.63,0.718
real,1024,fp32,4096,128,0.6348,26,11.477,10.218,11.525,10.042,11.486,10.018,7.573,6.525,8.29,7.077,1.004,1.001,0.66,0.722
real,1024,fp32,4096,256,0.6348,26,13.168,11.724,14.118,12.397,13.702,12.082,13.307,11.638,10.971,9.494,1.072,1.041,1.011,0.833
real,1024,fp32,4096,512,0.6348,26,24.138,20.968,24.957,22.604,25.213,22.566,24.595,21.776,19.439,17.134,1.034,1.045,1.019,0.805
real,1024,fp32,4096,1024,0.6348,26,36.827,33.034,38.869,35.92,44.591,40.356,41.383,37.146,32.034,28.811,1.055,1.211,1.124,0.87
real,1024,fp32,4096,2048,0.6348,26,63.543,58.767,70.224,65.929,82.06,75.63,79.831,72.623,59.677,53.779,1.105,1.291,1.256,0.939
real,1024,fp32,8192,1,0.6699,46,11.261,9.956,19.064,17.578,19.016,17.58,8.09,7.354,8.76,7.498,1.693,1.689,0.718,0.778
real,1024,fp32,8192,2,0.6699,46,11.125,9.938,18.776,17.543,18.888,17.542,8.096,7.374,8.834,7.535,1.688,1.698,0.728,0.794
real,1024,fp32,8192,4,0.6699,46,11.115,9.942,18.823,17.527,18.941,17.54,8.131,7.39,8.787,7.538,1.693,1.704,0.732,0.791
real,1024,fp32,8192,8,0.6699,46,11.194,9.981,18.898,17.571,18.959,17.578,8.138,7.406,8.8,7.569,1.688,1.694,0.727,0.786
real,1024,fp32,8192,16,0.6699,46,11.326,10.316,19.112,17.922,19.155,17.918,8.374,7.775,8.862,7.944,1.687,1.691,0.739,0.782
real,1024,fp32,8192,32,0.6699,46,11.502,10.359,19.283,17.977,19.312,17.982,8.494,7.828,8.965,8.001,1.676,1.679,0.738,0.779
real,1024,fp32,8192,64,0.6699,46,11.842,10.595,19.59,18.14,19.597,18.151,8.784,7.887,9.296,8.051,1.654,1.655,0.742,0.785
real,1024,fp32,8192,128,0.6699,46,12.554,10.911,20.216,18.431,20.247,18.43,9.349,8.026,9.816,8.332,1.61,1.613,0.745,0.782
real,1024,fp32,8192,256,0.6699,46,16.429,13.812,27.591,25.402,26.978,24.762,16.53,14.619,13.861,11.644,1.679,1.642,1.006,0.844
real,1024,fp32,8192,512,0.6699,46,29.701,24.835,48.779,45.537,50.183,47.041,30.426,27.735,23.65,21.057,1.642,1.69,1.024,0.796
real,1024,fp32,8192,1024,0.6699,46,45.482,38.953,77.14,73.348,85.429,81.05,51.471,47.335,38.663,34.837,1.696,1.878,1.132,0.85
real,1024,fp32,8192,2048,0.6699,46,77.26,72.3,143.417,139.183,163.369,156.828,100.298,92.721,72.25,66.232,1.856,2.115,1.298,0.935
real,1024,fp32,16384,1,0.708,52,12.104,10.722,16.275,14.623,16.24,14.63,12.28,11.516,11.656,10.354,1.345,1.342,1.015,0.963
real,1024,fp32,16384,2,0.708,52,12.104,10.694,16.01,14.588,16.186,14.589,12.307,11.541,11.597,10.4,1.323,1.337,1.017,0.958
real,1024,fp32,16384,4,0.708,52,12.134,10.697,16.125,14.598,16.215,14.593,12.362,11.55,11.597,10.425,1.329,1.336,1.019,0.956
real,1024,fp32,16384,8,0.708,52,12.088,10.732,16.355,14.634,16.194,14.623,12.418,11.571,11.637,10.477,1.353,1.34,1.027,0.963
real,1024,fp32,16384,16,0.708,52,12.403,11.073,16.528,14.96,16.488,14.957,12.587,11.946,11.784,10.814,1.333,1.329,1.015,0.95
real,1024,fp32,16384,32,0.708,52,12.531,11.138,16.71,15.042,16.658,15.061,12.783,12.009,12.045,10.915,1.334,1.329,1.02,0.961
real,1024,fp32,16384,64,0.708,52,13.117,11.374,17.269,15.196,17.176,15.188,13.242,12.074,12.469,11.029,1.317,1.309,1.01,0.951
real,1024,fp32,16384,128,0.708,52,14.054,11.702,18.077,15.476,18.096,15.473,14.023,12.253,13.306,11.489,1.286,1.288,0.998,0.947
real,1024,fp32,16384,256,0.708,52,20.504,15.908,25.429,21.608,24.274,20.909,25.378,22.944,19.33,16.769,1.24,1.184,1.238,0.943
real,1024,fp32,16384,512,0.708,52,37.768,28.57,44.067,38.498,44.554,39.456,48.147,44.151,33.101,30.234,1.167,1.18,1.275,0.876
real,1024,fp32,16384,1024,0.708,52,58.946,45.197,69.74,61.769,75.97,67.689,84.096,76.029,55.818,50.795,1.183,1.289,1.427,0.947
real,1024,fp32,16384,2048,0.708,52,98.727,92.474,124.01,120.228,139.906,136.616,164.47,158.971,104.794,102.766,1.256,1.417,1.666,1.061
real,1024,fp32,32768,1,0.8311,40,28.365,24.148,19.389,17.34,19.373,17.339,17.701,16.673,16.535,15.286,0.684,0.683,0.624,0.583
real,1024,fp32,32768,2,0.8311,40,27.92,24.162,19.277,17.325,19.376,17.322,17.451,16.494,16.501,15.35,0.69,0.694,0.625,0.591
real,1024,fp32,32768,4,0.8311,40,27.242,24.232,19.354,17.321,19.368,17.324,19.944,19.094,16.467,15.351,0.71,0.711,0.732,0.604
real,1024,fp32,32768,8,0.8311,40,27.173,24.302,19.491,17.366,19.472,17.364,20.402,19.398,16.499,15.402,0.717,0.717,0.751,0.607
real,1024,fp32,32768,16,0.8311,40,27.487,24.683,19.754,17.707,19.762,17.707,20.731,19.694,16.73,15.759,0.719,0.719,0.754,0.609
real,1024,fp32,32768,32,0.8311,40,27.832,24.772,20.171,17.784,20.146,17.781,21.605,20.102,17.101,15.862,0.725,0.724,0.776,0.614
real,1024,fp32,32768,64,0.8311,40,28.239,24.784,20.89,17.97,20.927,17.966,20.336,18.629,17.671,15.974,0.74,0.741,0.72,0.626
real,1024,fp32,32768,128,0.8311,40,28.759,25.19,22.015,18.36,22.082,18.363,21.343,18.865,18.378,16.486,0.765,0.768,0.742,0.639
real,1024,fp32,32768,256,0.8311,40,40.61,34.531,33.183,26.506,31.584,25.769,40.128,35.996,27.893,25.443,0.817,0.778,0.988,0.687
real,1024,fp32,32768,512,0.8311,40,75.271,63.309,59.767,48.661,58.624,49.15,78.674,70.158,50.0,46.215,0.794,0.779,1.045,0.664
real,1024,fp32,32768,1024,0.8311,40,119.817,113.997,93.613,87.113,99.178,93.163,137.914,130.147,83.642,81.677,0.781,0.828,1.151,0.698
real,1024,fp32,32768,2048,0.8311,40,216.585,211.231,164.108,157.925,179.676,174.54,262.985,256.211,158.02,156.354,0.758,0.83,1.214,0.73
real,1024,fp32,65536,1,0.4463,34,15.17,13.251,24.512,22.67,16.96,15.19,17.486,16.435,26.282,25.209,1.616,1.118,1.153,1.733
real,1024,fp32,65536,2,0.4463,34,15.211,13.274,24.653,22.75,17.198,15.276,19.064,18.34,26.314,25.294,1.621,1.131,1.253,1.73
real,1024,fp32,65536,4,0.4463,34,15.286,13.611,24.786,22.789,17.479,15.675,20.088,19.202,26.237,25.31,1.621,1.143,1.314,1.716
real,1024,fp32,65536,8,0.4463,34,15.578,13.703,25.03,22.95,17.693,15.745,20.435,19.333,26.271,25.337,1.607,1.136,1.312,1.686
real,1024,fp32,65536,16,0.4463,34,15.954,13.767,25.378,23.306,17.914,15.846,20.931,19.666,26.49,25.712,1.591,1.123,1.312,1.66
real,1024,fp32,65536,32,0.4463,34,16.904,14.175,25.944,23.415,19.936,17.605,25.047,23.308,26.843,25.844,1.535,1.179,1.482,1.588
real,1024,fp32,65536,64,0.4463,34,22.45,19.916,27.008,23.594,22.082,19.326,32.456,29.937,27.36,25.976,1.203,0.984,1.446,1.219
real,1024,fp32,65536,128,0.4463,34,24.074,20.402,29.891,24.442,29.856,24.444,60.869,57.49,28.623,26.526,1.242,1.24,2.528,1.189
real,1024,fp32,65536,256,0.4463,34,39.739,28.518,50.6,37.646,46.283,35.06,117.844,112.609,45.507,41.9,1.273,1.165,2.965,1.145
real,1024,fp32,65536,512,0.4463,34,86.328,69.145,168.46,152.458,88.244,75.808,203.569,200.4,82.64,79.815,1.951,1.022,2.358,0.957
real,1024,fp32,65536,1024,0.4463,34,129.777,114.314,287.515,277.451,149.724,137.714,402.074,398.481,137.86,134.87,2.215,1.154,3.098,1.062
real,1024,fp32,65536,2048,0.4463,34,220.179,208.525,512.438,503.974,264.512,252.093,800.095,797.486,263.857,261.084,2.327,1.201,3.634,1.198
real,1024,fp32,131072,1,0.7725,46,42.491,37.875,26.227,23.754,18.101,16.548,19.146,18.373,44.848,43.946,0.617,0.426,0.451,1.055
real,1024,fp32,131072,2,0.7725,46,41.01,37.933,26.186,23.764,18.206,16.577,19.923,19.208,44.667,43.985,0.639,0.444,0.486,1.089
real,1024,fp32,131072,4,0.7725,46,40.475,38.259,26.295,23.764,18.443,16.933,19.37,18.494,44.615,44.078,0.65,0.456,0.479,1.102
real,1024,fp32,131072,8,0.7725,46,40.557,38.368,26.517,23.841,18.872,17.025,20.955,19.706,44.635,44.118,0.654,0.465,0.517,1.101
real,1024,fp32,131072,16,0.7725,46,40.775,38.343,27.008,24.184,19.6,17.124,24.443,22.741,44.909,44.506,0.662,0.481,0.599,1.101
real,1024,fp32,131072,32,0.7725,46,41.976,39.137,27.855,24.297,23.603,20.141,31.589,29.169,45.41,44.721,0.664,0.562,0.753,1.082
real,1024,fp32,131072,64,0.7725,46,46.168,42.451,29.858,24.609,26.992,21.682,59.247,55.862,45.947,44.88,0.647,0.585,1.283,0.995
real,1024,fp32,131072,128,0.7725,46,50.445,45.867,38.677,26.436,38.797,26.433,103.076,96.454,49.227,45.369,0.767,0.769,2.043,0.976
real,1024,fp32,131072,256,0.7725,46,136.665,125.473,90.354,78.665,85.668,72.331,199.692,194.854,77.832,74.523,0.661,0.627,1.461,0.57
real,1024,fp32,131072,512,0.7725,46,268.446,252.106,179.942,161.561,154.023,141.791,361.661,356.953,143.892,140.458,0.67,0.574,1.347,0.536
real,1024,fp32,131072,1024,0.7725,46,450.986,435.271,294.157,279.266,283.614,272.972,685.176,680.584,242.123,238.589,0.652,0.629,1.519,0.537
real,1024,fp32,131072,2048,0.7725,46,871.489,852.455,544.443,533.295,528.273,524.807,1365.053,1360.063,466.421,462.93,0.625,0.606,1.566,0.535
real,1024,fp32,262144,1,0.7539,10,41.979,40.038,39.461,35.706,21.93,19.938,19.562,18.742,80.48,80.258,0.94,0.522,0.466,1.917
real,1024,fp32,262144,2,0.7539,10,42.064,40.098,39.077,35.655,21.965,19.991,19.597,18.738,80.426,80.372,0.929,0.522,0.466,1.912
real,1024,fp32,262144,4,0.7539,10,42.363,40.492,39.272,35.664,22.394,20.365,20.33,19.028,80.335,80.421,0.927,0.529,0.48,1.896
real,1024,fp32,262144,8,0.7539,10,42.73,40.624,39.522,35.792,22.936,20.46,24.269,22.625,80.341,80.497,0.925,0.537,0.568,1.88
real,1024,fp32,262144,16,0.7539,10,43.144,40.65,40.44,36.144,24.095,20.577,31.034,28.687,80.652,80.889,0.937,0.558,0.719,1.869
real,1024,fp32,262144,32,0.7539,10,44.679,41.391,41.925,36.29,31.6,26.049,57.951,54.734,81.188,81.192,0.938,0.707,1.297,1.817
real,1024,fp32,262144,64,0.7539,10,56.263,50.844,51.197,36.773,40.168,28.681,112.445,107.462,82.639,81.381,0.91,0.714,1.999,1.469
real,1024,fp32,262144,128,0.7539,10,70.413,64.435,84.648,72.466,84.632,72.436,190.619,184.546,87.351,82.599,1.202,1.202,2.707,1.241
real,1024,fp32,262144,256,0.7539,10,128.284,115.479,156.329,141.54,156.596,133.644,336.093,329.979,139.749,135.748,1.219,1.221,2.62,1.089
real,1024,fp32,262144,512,0.7539,10,250.203,227.908,321.014,302.796,281.477,264.772,664.109,658.119,261.892,256.881,1.283,1.125,2.654,1.047
real,1024,fp32,262144,1024,0.7539,10,413.592,394.175,549.252,532.293,537.758,524.707,1317.472,1310.882,443.506,438.43,1.328,1.3,3.185,1.072
real,1024,fp32,262144,2048,0.7539,10,723.997,700.288,1001.792,980.499,1004.103,985.549,2600.819,2596.136,863.007,856.137,1.384,1.387,3.592,1.192
real,1024,fp32,524288,2,0.7373,48,25.462,23.727,66.272,61.254,29.625,27.309,20.376,19.14,150.916,152.203,2.603,1.164,0.8,5.927
real,1024,fp32,524288,4,0.7373,48,26.157,24.052,66.626,61.233,30.422,27.627,24.128,22.416,150.837,152.242,2.547,1.163,0.922,5.767
real,1024,fp32,524288,8,0.7373,48,26.808,24.313,66.921,61.32,31.171,27.862,31.162,28.674,150.862,152.327,2.496,1.163,1.162,5.628
real,1024,fp32,524288,16,0.7373,48,27.28,24.378,68.504,61.573,33.512,28.025,58.56,54.972,151.446,152.58,2.511,1.228,2.147,5.552
real,1024,fp32,524288,32,0.7373,48,30.475,25.195,76.643,61.81,51.379,39.363,112.965,107.119,152.332,153.137,2.515,1.686,3.707,4.999
real,1024,fp32,524288,64,0.7373,48,62.622,60.587,112.945,101.65,86.757,75.641,204.747,200.416,153.812,152.578,1.804,1.385,3.27,2.456
real,1024,fp32,1048576,2,0.6035,24,37.693,35.71,121.649,113.067,46.489,42.861,23.846,22.164,290.481,294.019,3.227,1.233,0.633,7.707
real,1024,fp32,1048576,4,0.6035,24,38.288,35.985,121.953,113.123,47.234,43.229,30.691,28.331,290.488,294.124,3.185,1.234,0.802,7.587
real,1024,fp32,1048576,8,0.6035,24,38.968,36.271,122.373,113.176,48.523,43.476,58.048,54.703,290.608,294.236,3.14,1.245,1.49,7.458
real,1024,fp32,1048576,16,0.6035,24,40.208,36.384,139.829,123.342,55.646,43.748,112.969,107.287,291.174,294.339,3.478,1.384,2.81,7.242
real,1024,fp32,1048576,32,0.6035,24,45.233,40.987,185.11,175.693,109.619,98.459,222.185,217.113,292.243,292.129,4.092,2.423,4.912,6.461
real,1024,fp32,1048576,64,0.6035,24,112.049,110.397,207.209,192.658,157.042,138.135,437.129,432.272,293.646,292.915,1.849,1.402,3.901,2.621
real,2048,bf16,8192,1,0.6382,21,12.509,11.032,14.066,12.719,14.242,12.824,6.754,5.958,,,1.124,1.139,0.54,
real,2048,bf16,8192,2,0.6382,21,12.362,11.039,14.003,12.708,14.16,12.819,6.774,5.993,,,1.133,1.145,0.548,
real,2048,bf16,8192,4,0.6382,21,12.365,11.043,14.077,12.707,14.242,12.817,6.867,6.006,,,1.138,1.152,0.555,
real,2048,bf16,8192,8,0.6382,21,12.416,11.086,14.088,12.741,14.219,12.853,6.906,6.019,,,1.135,1.145,0.556,
real,2048,bf16,8192,16,0.6382,21,12.6,11.394,14.256,13.045,14.41,13.174,6.998,6.376,,,1.131,1.144,0.555,
real,2048,bf16,8192,32,0.6382,21,12.666,11.452,14.403,13.141,14.466,13.246,7.157,6.443,,,1.137,1.142,0.565,
real,2048,bf16,8192,64,0.6382,21,12.869,11.619,14.579,13.343,14.702,13.455,7.294,6.495,,,1.133,1.142,0.567,
real,2048,bf16,8192,128,0.6382,21,13.307,11.914,15.086,13.645,15.214,13.788,7.582,6.611,,,1.134,1.143,0.57,
real,2048,bf16,8192,256,0.6382,21,18.477,15.548,18.735,17.046,18.706,17.046,13.394,11.809,,,1.014,1.012,0.725,
real,2048,bf16,8192,512,0.6382,21,31.622,28.095,32.882,30.86,32.896,30.84,24.762,22.243,,,1.04,1.04,0.783,
real,2048,bf16,8192,1024,0.6382,21,48.416,43.938,51.962,49.472,51.96,49.505,41.907,37.775,,,1.073,1.073,0.866,
real,2048,bf16,8192,2048,0.6382,21,85.685,79.673,96.682,92.114,96.72,92.118,80.645,73.744,,,1.128,1.129,0.941,
real,2048,bf16,16384,1,0.6646,20,15.005,13.907,14.893,13.758,14.448,13.407,9.89,9.366,,,0.993,0.963,0.659,
real,2048,bf16,16384,2,0.6646,20,14.998,13.841,14.774,13.711,14.482,13.347,9.978,9.394,,,0.985,0.966,0.665,
real,2048,bf16,16384,4,0.6646,20,14.982,13.847,15.411,13.71,14.496,13.363,10.013,9.392,,,1.029,0.968,0.668,
real,2048,bf16,16384,8,0.6646,20,15.04,13.891,14.89,13.755,14.517,13.415,10.016,9.426,,,0.99,0.965,0.666,
real,2048,bf16,16384,16,0.6646,20,15.386,14.215,15.224,14.084,14.853,13.733,10.499,9.8,,,0.989,0.965,0.682,
real,2048,bf16,16384,32,0.6646,20,15.568,14.278,15.411,14.154,15.03,13.825,10.656,9.85,,,0.99,0.965,0.684,
real,2048,bf16,16384,64,0.6646,20,15.795,14.446,15.717,14.375,15.335,14.031,10.757,9.915,,,0.995,0.971,0.681,
real,2048,bf16,16384,128,0.6646,20,16.56,14.717,16.422,14.706,16.154,14.362,11.296,10.067,,,0.992,0.975,0.682,
real,2048,bf16,16384,256,0.6646,20,26.518,20.893,21.656,19.336,21.334,19.048,20.4,18.591,,,0.817,0.805,0.769,
real,2048,bf16,16384,512,0.6646,20,46.499,37.755,38.326,35.37,36.933,34.021,38.019,35.59,,,0.824,0.794,0.818,
real,2048,bf16,16384,1024,0.6646,20,73.469,59.799,60.856,56.407,58.527,55.149,64.634,60.926,,,0.828,0.797,0.88,
real,2048,bf16,16384,2048,0.6646,20,133.797,128.825,111.287,107.935,107.687,104.914,127.074,119.845,,,0.832,0.805,0.95,
real,2048,bf16,32768,1,0.6016,22,19.61,18.046,16.338,15.155,16.619,15.411,14.824,13.925,,,0.833,0.848,0.756,
real,2048,bf16,32768,2,0.6016,22,19.554,18.021,16.275,15.153,16.533,15.372,15.115,14.157,,,0.832,0.846,0.773,
real,2048,bf16,32768,4,0.6016,22,19.394,18.044,16.25,15.15,16.592,15.387,15.437,14.435,,,0.838,0.856,0.796,
real,2048,bf16,32768,8,0.6016,22,19.56,18.061,16.723,15.175,16.695,15.411,15.848,14.598,,,0.855,0.853,0.81,
real,2048,bf16,32768,16,0.6016,22,19.979,18.394,16.698,15.506,17.03,15.749,16.005,14.909,,,0.836,0.852,0.801,
real,2048,bf16,32768,32,0.6016,22,20.062,18.46,16.992,15.592,17.32,15.85,16.285,15.011,,,0.847,0.863,0.812,
real,2048,bf16,32768,64,0.6016,22,20.458,18.659,17.632,15.814,17.918,16.055,16.035,14.916,,,0.862,0.876,0.784,
real,2048,bf16,32768,128,0.6016,22,21.451,18.968,18.728,16.217,18.926,16.456,16.816,15.137,,,0.873,0.882,0.784,
real,2048,bf16,32768,256,0.6016,22,36.829,27.738,27.349,23.663,27.482,24.028,30.69,28.573,,,0.743,0.746,0.833,
real,2048,bf16,32768,512,0.6016,22,66.267,50.057,46.957,41.21,46.898,41.502,58.821,55.283,,,0.709,0.708,0.888,
real,2048,bf16,32768,1024,0.6016,22,108.332,88.506,74.704,67.437,74.112,67.187,102.685,95.542,,,0.69,0.684,0.948,
real,2048,bf16,32768,2048,0.6016,22,201.476,195.485,134.053,131.221,134.724,131.791,201.39,197.518,,,0.665,0.669,1.0,
real,2048,bf16,65536,1,0.5386,41,15.373,14.111,20.53,19.356,18.72,17.281,14.52,13.727,,,1.335,1.218,0.945,
real,2048,bf16,65536,2,0.5386,41,15.731,14.16,20.565,19.349,18.92,17.333,15.011,14.046,,,1.307,1.203,0.954,
real,2048,bf16,65536,4,0.5386,41,16.157,14.66,20.621,19.35,19.394,17.71,14.875,13.962,,,1.276,1.2,0.921,
real,2048,bf16,65536,8,0.5386,41,16.36,14.723,20.701,19.39,19.461,17.782,15.411,14.267,,,1.265,1.19,0.942,
real,2048,bf16,65536,16,0.5386,41,16.522,14.823,21.023,19.716,19.523,17.823,15.877,14.637,,,1.272,1.182,0.961,
real,2048,bf16,65536,32,0.5386,41,17.365,15.271,21.552,19.804,20.584,19.023,18.806,17.463,,,1.241,1.185,1.083,
real,2048,bf16,65536,64,0.5386,41,23.112,21.032,22.291,20.024,21.608,19.523,24.647,22.79,,,0.964,0.935,1.066,
real,2048,bf16,65536,128,0.5386,41,24.669,21.391,23.823,20.419,24.383,20.991,27.178,25.162,,,0.966,0.988,1.102,
real,2048,bf16,65536,256,0.5386,41,52.01,39.465,40.315,33.921,41.116,34.915,51.41,48.218,,,0.775,0.791,0.988,
real,2048,bf16,65536,512,0.5386,41,95.904,71.267,70.967,58.953,72.031,60.357,101.152,94.356,,,0.74,0.751,1.055,
real,2048,bf16,65536,1024,0.5386,41,153.61,147.232,112.317,106.528,114.676,109.087,176.503,170.824,,,0.731,0.747,1.149,
real,2048,bf16,65536,2048,0.5386,41,286.211,279.809,202.337,196.624,207.318,202.288,344.784,338.757,,,0.707,0.724,1.205,
real,2048,bf16,131072,1,0.6782,21,19.589,17.791,28.43,26.764,19.203,17.905,15.005,14.36,,,1.451,0.98,0.766,
real,2048,bf16,131072,2,0.6782,21,19.526,17.875,28.202,26.697,19.254,17.946,15.128,14.347,,,1.444,0.986,0.775,
real,2048,bf16,131072,4,0.6782,21,20.053,18.218,28.392,26.714,19.631,18.319,15.587,14.583,,,1.416,0.979,0.777,
real,2048,bf16,131072,8,0.6782,21,21.427,19.085,28.371,26.779,19.874,18.36,15.981,14.654,,,1.324,0.927,0.746,
real,2048,bf16,131072,16,0.6782,21,21.747,19.144,28.818,27.119,19.991,18.435,19.189,17.879,,,1.325,0.919,0.882,
real,2048,bf16,131072,32,0.6782,21,22.958,19.808,29.504,27.214,24.835,22.519,25.123,23.371,,,1.285,1.082,1.094,
real,2048,bf16,131072,64,0.6782,21,34.552,31.795,30.487,27.469,26.058,23.128,36.847,34.483,,,0.882,0.754,1.066,
real,2048,bf16,131072,128,0.6782,21,36.938,32.319,33.12,27.97,34.454,29.011,70.136,66.78,,,0.897,0.933,1.899,
real,2048,bf16,131072,256,0.6782,21,77.067,60.528,60.603,49.498,63.317,52.483,136.759,131.094,,,0.786,0.822,1.775,
real,2048,bf16,131072,512,0.6782,21,142.449,133.129,129.38,106.368,143.055,101.525,237.358,234.972,,,0.908,1.004,1.666,
real,2048,bf16,131072,1024,0.6782,21,235.031,227.327,195.982,177.944,218.889,175.524,469.844,467.947,,,0.834,0.931,1.999,
