scenario,sweep,K,dtype,N,BS,op,radix_cold_us_local,radix_warm_us_local,base_cold_us_local,base_warm_us_local,speedup_same_node_cold
real,bs,2048,fp32,8192,2,radix_single_cuda,17.321,15.285,14.72,13.673,0.8498
real,bs,2048,fp32,8192,4,radix_single_cuda,17.076,15.298,14.862,13.667,0.8703
real,bs,2048,fp32,8192,8,radix_single_cuda,17.273,15.311,14.797,13.702,0.8567
real,bs,2048,fp32,8192,16,radix_single_cuda,17.024,15.493,14.889,13.709,0.8746
real,bs,2048,fp32,8192,32,radix_single_cuda,17.465,15.627,14.91,13.734,0.8537
real,bs,2048,fp32,8192,64,radix_single_cuda,17.345,15.739,15.179,13.79,0.8751
real,bs,2048,fp32,8192,128,radix_single_cuda,17.896,16.049,15.808,13.97,0.8833
real,bs,2048,fp32,8192,256,radix_single_cuda,25.829,24.048,21.625,19.159,0.8372
real,bs,2048,fp32,8192,512,radix_single_cuda,45.548,43.424,37.726,34.228,0.8283
real,bs,2048,fp32,8192,1024,radix_single_cuda,74.583,71.907,59.596,55.222,0.7991
real,bs,2048,fp32,8192,2048,radix_single_cuda,141.224,138.992,109.271,105.234,0.7737
real,bs,2048,fp32,16384,1,radix_single_cuda,20.986,18.394,15.84,14.491,0.7548
real,bs,2048,fp32,16384,2,radix_single_cuda,20.935,18.456,15.851,14.474,0.7572
real,bs,2048,fp32,16384,4,radix_single_cuda,21.306,18.458,15.667,14.459,0.7353
real,bs,2048,fp32,16384,8,radix_single_cuda,21.283,18.457,15.734,14.511,0.7393
real,bs,2048,fp32,16384,16,radix_single_cuda,21.484,18.751,15.705,14.517,0.731
real,bs,2048,fp32,16384,32,radix_single_cuda,21.589,18.874,15.923,14.536,0.7376
real,bs,2048,fp32,16384,64,radix_single_cuda,22.125,19.048,16.366,14.601,0.7397
real,bs,2048,fp32,16384,128,radix_single_cuda,22.392,19.406,17.363,14.773,0.7754
real,bs,2048,fp32,16384,256,radix_single_cuda,31.819,28.857,26.112,21.15,0.8206
real,bs,2048,fp32,16384,512,radix_single_cuda,56.407,52.337,46.148,38.613,0.8181
real,bs,2048,fp32,16384,1024,radix_single_cuda,91.168,87.178,74.113,62.657,0.8129
real,bs,2048,fp32,16384,2048,radix_single_cuda,173.794,172.806,132.042,127.227,0.7598
real,bs,2048,fp32,32768,1,radix_single_cuda,29.81,25.944,17.264,15.308,0.5791
real,bs,2048,fp32,32768,2,radix_single_cuda,30.045,26.138,17.27,15.27,0.5748
real,bs,2048,fp32,32768,4,radix_single_cuda,30.316,25.889,17.222,15.324,0.5681
real,bs,2048,fp32,32768,8,radix_single_cuda,30.26,25.936,17.321,15.317,0.5724
real,bs,2048,fp32,32768,16,radix_single_cuda,30.835,26.535,17.192,15.35,0.5575
real,bs,2048,fp32,32768,32,radix_single_cuda,30.978,26.624,17.617,15.375,0.5687
real,bs,2048,fp32,32768,64,radix_single_cuda,31.717,26.857,18.091,15.481,0.5704
real,bs,2048,fp32,32768,128,radix_single_cuda,32.625,27.314,19.625,15.7,0.6015
real,bs,2048,fp32,32768,256,radix_single_cuda,44.031,38.114,32.499,23.873,0.7381
real,bs,2048,fp32,32768,512,radix_single_cuda,79.562,69.48,62.391,45.522,0.7842
real,bs,2048,fp32,32768,1024,radix_single_cuda,126.834,122.95,98.058,89.651,0.7731
real,bs,2048,fp32,32768,2048,radix_single_cuda,234.283,230.436,171.846,163.867,0.7335
real,bs,2048,fp32,65536,1,radix_single_cuda,47.103,38.666,25.006,22.969,0.5309
real,bs,2048,fp32,65536,2,radix_single_cuda,47.559,38.789,24.742,22.953,0.5202
real,bs,2048,fp32,65536,4,radix_single_cuda,47.868,38.907,24.637,22.949,0.5147
real,bs,2048,fp32,65536,8,radix_single_cuda,47.443,38.863,24.797,22.995,0.5227
real,bs,2048,fp32,65536,16,radix_single_cuda,47.948,39.366,24.894,22.994,0.5192
real,bs,2048,fp32,65536,32,radix_single_cuda,48.171,39.592,25.6,23.045,0.5314
real,bs,2048,fp32,65536,64,radix_single_cuda,49.087,39.645,26.521,23.235,0.5403
real,bs,2048,fp32,65536,128,radix_single_cuda,50.873,40.339,29.483,23.701,0.5795
real,bs,2048,fp32,65536,256,radix_single_cuda,65.939,53.717,52.45,36.413,0.7954
real,bs,2048,fp32,65536,512,radix_single_cuda,127.737,118.615,135.219,119.924,1.0586
real,bs,2048,fp32,65536,1024,radix_single_cuda,196.562,188.359,215.3,202.211,1.0953
real,bs,2048,fp32,65536,2048,radix_single_cuda,356.498,345.073,364.637,351.696,1.0228
real,bs,2048,fp32,131072,1,radix_single_cuda,77.425,60.863,35.734,33.065,0.4615
real,bs,2048,fp32,131072,2,radix_single_cuda,77.415,60.962,35.5,33.029,0.4586
real,bs,2048,fp32,131072,4,radix_single_cuda,78.299,60.973,35.427,33.063,0.4525
real,bs,2048,fp32,131072,8,radix_single_cuda,77.423,60.775,35.732,33.165,0.4615
real,bs,2048,fp32,131072,16,radix_single_cuda,78.087,61.433,35.857,33.155,0.4592
real,bs,2048,fp32,131072,32,radix_single_cuda,79.364,61.657,36.617,33.239,0.4614
real,bs,2048,fp32,131072,64,radix_single_cuda,80.511,61.393,38.801,33.742,0.4819
real,bs,2048,fp32,131072,128,radix_single_cuda,87.411,63.296,45.768,34.693,0.5236
real,bs,2048,fp32,131072,256,radix_single_cuda,117.921,109.424,139.41,125.07,1.1822
real,bs,2048,fp32,131072,512,radix_single_cuda,198.703,192.863,269.851,249.823,1.3581
real,bs,2048,fp32,131072,1024,radix_single_cuda,326.345,314.648,448.486,433.425,1.3743
real,bs,2048,fp32,131072,2048,radix_single_cuda,593.911,585.862,870.473,852.262,1.4657
real,bs,2048,fp32,262144,1,radix_single_cuda,135.644,101.705,53.803,50.385,0.3966
real,bs,2048,fp32,262144,2,radix_single_cuda,135.671,102.229,53.593,50.285,0.395
real,bs,2048,fp32,262144,4,radix_single_cuda,135.311,102.246,53.782,50.32,0.3975
real,bs,2048,fp32,262144,8,radix_single_cuda,135.215,102.229,54.031,50.418,0.3996
real,bs,2048,fp32,262144,16,radix_single_cuda,135.975,102.683,54.511,50.431,0.4009
real,bs,2048,fp32,262144,32,radix_single_cuda,137.364,102.878,55.831,50.585,0.4064
real,bs,2048,fp32,262144,64,radix_single_cuda,145.723,101.336,62.239,51.837,0.4271
real,bs,2048,fp32,262144,128,radix_single_cuda,180.782,170.371,120.296,107.794,0.6654
real,bs,2048,fp32,262144,256,radix_single_cuda,198.226,190.362,252.675,235.66,1.2747
real,bs,2048,fp32,262144,512,radix_single_cuda,352.75,339.793,486.905,461.653,1.3803
real,bs,2048,fp32,262144,1024,radix_single_cuda,585.22,573.134,897.967,879.031,1.5344
real,bs,2048,fp32,262144,2048,radix_single_cuda,1025.205,1016.309,1650.827,1622.986,1.6102
real,bs,2048,fp32,524288,2,radix_single_cuda,251.274,183.761,86.737,81.856,0.3452
real,bs,2048,fp32,524288,4,radix_single_cuda,251.004,184.242,86.906,81.881,0.3462
real,bs,2048,fp32,524288,8,radix_single_cuda,252.388,184.364,87.247,81.93,0.3457
real,bs,2048,fp32,524288,16,radix_single_cuda,252.172,184.625,88.354,82.016,0.3504
real,bs,2048,fp32,524288,32,radix_single_cuda,268.203,185.005,92.868,82.217,0.3463
real,bs,2048,fp32,524288,64,radix_single_cuda,325.449,315.636,141.368,128.89,0.4344
real,bs,2048,fp32,1048576,2,radix_single_cuda,480.198,346.11,93.831,85.575,0.1954
real,bs,2048,fp32,1048576,4,radix_single_cuda,480.621,345.702,94.008,85.647,0.1956
real,bs,2048,fp32,1048576,8,radix_single_cuda,481.447,345.96,94.531,85.692,0.1963
real,bs,2048,fp32,1048576,16,radix_single_cuda,501.696,347.068,100.007,85.694,0.1993
real,bs,2048,fp32,1048576,32,radix_single_cuda,619.47,606.231,127.506,118.535,0.2058
real,bs,2048,fp32,1048576,64,radix_single_cuda,621.886,611.423,145.78,131.153,0.2344
real,seq,512,bf16,4096,1,radix_single_cuda,13.694,13.044,12.701,11.364,0.9275
real,seq,512,bf16,8192,1,radix_single_cuda,15.467,14.885,11.221,9.786,0.7255
real,seq,512,bf16,16384,1,radix_single_cuda,18.448,16.781,14.051,12.359,0.7617
real,seq,512,bf16,32768,1,radix_single_cuda,22.683,20.769,16.805,15.104,0.7409
real,seq,512,bf16,65536,1,radix_single_cuda,32.756,29.145,27.182,25.709,0.8298
real,seq,512,bf16,131072,1,radix_single_cuda,53.394,45.282,23.902,22.32,0.4477
real,seq,512,bf16,262144,1,radix_single_cuda,93.906,78.674,35.82,33.93,0.3814
real,seq,512,bf16,524288,1,radix_single_cuda,175.64,146.316,60.825,58.436,0.3463
real,seq,512,bf16,1048576,1,radix_single_cuda,340.759,280.775,112.828,109.661,0.3311
real,seq,512,fp16,4096,1,radix_single_cuda,14.627,13.613,10.907,9.56,0.7457
real,seq,512,fp16,8192,1,radix_single_cuda,16.313,15.596,10.614,9.091,0.6506
real,seq,512,fp16,16384,1,radix_single_cuda,18.603,17.365,15.774,13.982,0.8479
real,seq,512,fp16,32768,1,radix_single_cuda,24.155,21.532,16.427,14.88,0.6801
real,seq,512,fp16,65536,1,radix_single_cuda,33.069,30.07,28.31,26.812,0.8561
real,seq,512,fp16,131072,1,radix_single_cuda,53.771,46.921,23.56,21.86,0.4382
real,seq,512,fp16,262144,1,radix_single_cuda,94.475,81.761,34.977,32.934,0.3702
real,seq,512,fp16,524288,1,radix_single_cuda,178.637,152.107,60.633,58.134,0.3394
real,seq,512,fp16,1048576,1,radix_single_cuda,341.255,292.06,112.248,108.815,0.3289
real,seq,512,fp32,4096,1,radix_single_cuda,13.435,12.907,12.739,10.82,0.9482
real,seq,512,fp32,8192,1,radix_single_cuda,16.616,14.795,12.635,11.023,0.7604
real,seq,512,fp32,16384,1,radix_single_cuda,20.162,17.305,15.713,14.157,0.7793
real,seq,512,fp32,32768,1,radix_single_cuda,27.315,22.904,18.013,16.068,0.6595
real,seq,512,fp32,65536,1,radix_single_cuda,43.179,34.379,34.097,32.235,0.7897
real,seq,512,fp32,131072,1,radix_single_cuda,70.355,53.505,26.125,23.534,0.3713
real,seq,512,fp32,262144,1,radix_single_cuda,127.846,94.348,40.214,36.44,0.3146
real,seq,512,fp32,524288,1,radix_single_cuda,240.793,174.652,64.444,58.552,0.2676
real,seq,512,fp32,1048576,1,radix_single_cuda,470.195,336.125,120.031,110.1,0.2553
real,seq,1024,bf16,4096,1,radix_single_cuda,15.07,14.247,9.917,8.458,0.6581
real,seq,1024,bf16,8192,1,radix_single_cuda,16.295,15.172,12.872,11.521,0.7899
real,seq,1024,bf16,16384,1,radix_single_cuda,19.263,17.767,12.573,11.194,0.6527
real,seq,1024,bf16,32768,1,radix_single_cuda,24.574,22.164,14.933,13.337,0.6077
real,seq,1024,bf16,65536,1,radix_single_cuda,34.046,30.478,23.846,22.39,0.7004
real,seq,1024,bf16,131072,1,radix_single_cuda,55.761,47.167,24.878,23.374,0.4462
real,seq,1024,bf16,262144,1,radix_single_cuda,93.265,79.252,36.529,34.329,0.3917
real,seq,1024,bf16,524288,1,radix_single_cuda,173.627,144.982,63.191,60.461,0.3639
real,seq,1024,bf16,1048576,1,radix_single_cuda,339.289,279.153,115.632,112.441,0.3408
real,seq,1024,fp16,4096,1,radix_single_cuda,15.73,14.98,10.113,8.538,0.6429
real,seq,1024,fp16,8192,1,radix_single_cuda,16.407,15.68,15.169,13.872,0.9245
real,seq,1024,fp16,16384,1,radix_single_cuda,19.647,18.427,13.696,12.293,0.6971
real,seq,1024,fp16,32768,1,radix_single_cuda,24.975,22.962,16.949,15.428,0.6786
real,seq,1024,fp16,65536,1,radix_single_cuda,33.868,31.477,20.176,18.667,0.5957
real,seq,1024,fp16,131072,1,radix_single_cuda,57.301,49.041,24.684,23.166,0.4308
real,seq,1024,fp16,262144,1,radix_single_cuda,94.181,82.694,37.302,35.334,0.3961
real,seq,1024,fp16,524288,1,radix_single_cuda,175.341,151.224,61.471,59.002,0.3506
real,seq,1024,fp16,1048576,1,radix_single_cuda,338.131,290.694,114.152,110.931,0.3376
real,seq,1024,fp32,4096,1,radix_single_cuda,14.982,13.868,11.014,9.837,0.7351
real,seq,1024,fp32,8192,1,radix_single_cuda,16.988,15.346,19.395,18.153,1.1417
real,seq,1024,fp32,16384,1,radix_single_cuda,20.947,18.092,16.435,15.212,0.7846
real,seq,1024,fp32,32768,1,radix_single_cuda,29.17,24.619,19.766,17.923,0.6776
real,seq,1024,fp32,65536,1,radix_single_cuda,45.039,36.013,25.064,23.274,0.5565
real,seq,1024,fp32,131072,1,radix_single_cuda,73.851,56.427,26.54,24.399,0.3594
real,seq,1024,fp32,262144,1,radix_single_cuda,130.739,97.045,39.784,36.374,0.3043
real,seq,1024,fp32,524288,1,radix_single_cuda,244.118,176.723,67.476,62.057,0.2764
real,seq,1024,fp32,1048576,1,radix_single_cuda,472.323,338.228,122.949,114.114,0.2603
real,seq,2048,bf16,8192,1,radix_single_cuda,15.804,14.793,14.285,12.687,0.9039
real,seq,2048,bf16,16384,1,radix_single_cuda,19.115,17.751,15.006,13.682,0.785
real,seq,2048,bf16,32768,1,radix_single_cuda,25.828,23.552,16.459,15.111,0.6373
real,seq,2048,bf16,65536,1,radix_single_cuda,36.651,32.526,20.661,19.296,0.5637
real,seq,2048,bf16,131072,1,radix_single_cuda,59.368,50.942,28.315,26.696,0.4769
real,seq,2048,bf16,262144,1,radix_single_cuda,97.747,82.206,52.195,50.111,0.534
real,seq,2048,bf16,524288,1,radix_single_cuda,176.228,146.339,90.439,87.87,0.5132
real,seq,2048,bf16,1048576,1,radix_single_cuda,336.061,278.052,91.829,88.146,0.2733
real,seq,2048,fp16,8192,1,radix_single_cuda,15.904,14.881,14.715,13.215,0.9252
real,seq,2048,fp16,16384,1,radix_single_cuda,18.855,18.081,15.04,13.304,0.7977
real,seq,2048,fp16,32768,1,radix_single_cuda,25.526,23.895,16.325,14.713,0.6395
real,seq,2048,fp16,65536,1,radix_single_cuda,36.496,33.333,20.896,19.461,0.5726
real,seq,2048,fp16,131072,1,radix_single_cuda,59.546,52.103,28.347,26.774,0.4761
real,seq,2048,fp16,262144,1,radix_single_cuda,97.095,84.342,51.3,49.318,0.5283
real,seq,2048,fp16,524288,1,radix_single_cuda,175.123,150.972,89.209,86.611,0.5094
real,seq,2048,fp16,1048576,1,radix_single_cuda,335.051,287.606,90.116,86.756,0.269
real,seq,2048,fp32,8192,1,radix_single_cuda,16.491,14.708,14.768,13.702,0.8955
real,seq,2048,fp32,16384,1,radix_single_cuda,20.644,17.738,15.665,14.483,0.7588
real,seq,2048,fp32,32768,1,radix_single_cuda,29.423,24.923,17.006,15.325,0.578
real,seq,2048,fp32,65536,1,radix_single_cuda,46.701,38.114,24.669,22.887,0.5282
real,seq,2048,fp32,131072,1,radix_single_cuda,77.598,60.133,35.16,33.034,0.4531
real,seq,2048,fp32,262144,1,radix_single_cuda,134.548,101.327,53.518,50.317,0.3978
real,seq,2048,fp32,524288,1,radix_single_cuda,249.707,182.641,86.981,81.834,0.3483
real,seq,2048,fp32,1048576,1,radix_single_cuda,475.345,343.273,94.194,85.694,0.1982
worst,bs,512,bf16,4096,1,radix_single_cuda,12.819,12.478,10.062,8.26,0.7849
worst,bs,512,bf16,4096,2,radix_single_cuda,13.201,12.47,9.267,8.256,0.702
worst,bs,512,bf16,4096,4,radix_single_cuda,13.239,12.626,9.31,8.269,0.7032
worst,bs,512,bf16,4096,8,radix_single_cuda,13.565,12.641,9.306,8.286,0.686
worst,bs,512,bf16,4096,16,radix_single_cuda,13.749,13.288,9.376,8.237,0.6819
worst,bs,512,bf16,4096,32,radix_single_cuda,14.09,13.46,9.47,8.288,0.6721
worst,bs,512,bf16,4096,64,radix_single_cuda,14.282,13.521,9.501,8.34,0.6652
worst,bs,512,bf16,4096,128,radix_single_cuda,14.611,13.687,9.696,8.456,0.6636
worst,bs,512,bf16,4096,256,radix_single_cuda,21.712,21.145,11.818,10.53,0.5443
worst,bs,512,bf16,4096,512,radix_single_cuda,38.557,38.049,19.976,17.984,0.5181
worst,bs,512,bf16,4096,1024,radix_single_cuda,64.025,63.608,30.731,28.375,0.48
worst,bs,512,bf16,4096,2048,radix_single_cuda,122.836,122.454,55.732,52.494,0.4537
worst,bs,512,bf16,8192,1,radix_single_cuda,14.599,13.825,9.515,8.116,0.6518
worst,bs,512,bf16,8192,2,radix_single_cuda,15.059,13.885,9.205,8.098,0.6113
worst,bs,512,bf16,8192,4,radix_single_cuda,15.242,14.028,9.294,8.116,0.6098
worst,bs,512,bf16,8192,8,radix_single_cuda,15.261,14.101,9.194,8.078,0.6025
worst,bs,512,bf16,8192,16,radix_single_cuda,15.718,14.755,9.195,8.087,0.585
worst,bs,512,bf16,8192,32,radix_single_cuda,15.713,14.992,9.419,8.1,0.5994
worst,bs,512,bf16,8192,64,radix_single_cuda,15.837,15.018,9.461,8.175,0.5974
worst,bs,512,bf16,8192,128,radix_single_cuda,16.17,15.263,9.774,8.295,0.6045
worst,bs,512,bf16,8192,256,radix_single_cuda,23.806,23.177,11.846,10.269,0.4976
worst,bs,512,bf16,8192,512,radix_single_cuda,42.723,41.82,19.977,17.44,0.4676
worst,bs,512,bf16,8192,1024,radix_single_cuda,69.94,69.415,30.585,27.678,0.4373
worst,bs,512,bf16,8192,2048,radix_single_cuda,135.247,133.682,54.806,51.023,0.4052
worst,bs,512,bf16,16384,1,radix_single_cuda,18.128,15.979,10.677,8.931,0.589
worst,bs,512,bf16,16384,2,radix_single_cuda,17.358,15.901,10.753,8.97,0.6195
worst,bs,512,bf16,16384,4,radix_single_cuda,17.779,16.174,10.718,8.978,0.6028
worst,bs,512,bf16,16384,8,radix_single_cuda,18.169,16.267,10.539,8.969,0.5801
worst,bs,512,bf16,16384,16,radix_single_cuda,18.547,16.916,10.579,8.958,0.5704
worst,bs,512,bf16,16384,32,radix_single_cuda,18.688,17.256,10.606,8.953,0.5675
worst,bs,512,bf16,16384,64,radix_single_cuda,18.647,17.32,10.91,9.023,0.5851
worst,bs,512,bf16,16384,128,radix_single_cuda,19.206,17.647,11.336,9.146,0.5902
worst,bs,512,bf16,16384,256,radix_single_cuda,27.583,26.47,14.085,11.565,0.5106
worst,bs,512,bf16,16384,512,radix_single_cuda,48.959,48.015,24.134,20.148,0.4929
worst,bs,512,bf16,16384,1024,radix_single_cuda,80.983,79.098,36.956,32.094,0.4563
worst,bs,512,bf16,16384,2048,radix_single_cuda,154.142,152.708,66.372,59.564,0.4306
worst,bs,512,bf16,32768,1,radix_single_cuda,21.925,19.486,11.798,9.938,0.5381
worst,bs,512,bf16,32768,2,radix_single_cuda,22.149,19.698,11.523,9.894,0.5202
worst,bs,512,bf16,32768,4,radix_single_cuda,22.396,19.949,11.481,9.917,0.5126
worst,bs,512,bf16,32768,8,radix_single_cuda,22.664,20.076,11.581,9.889,0.511
worst,bs,512,bf16,32768,16,radix_single_cuda,23.585,20.818,11.539,9.889,0.4893
worst,bs,512,bf16,32768,32,radix_single_cuda,23.479,21.261,11.747,9.903,0.5003
worst,bs,512,bf16,32768,64,radix_single_cuda,23.887,21.426,12.157,9.989,0.5089
worst,bs,512,bf16,32768,128,radix_single_cuda,25.003,21.798,12.773,10.163,0.5109
worst,bs,512,bf16,32768,256,radix_single_cuda,34.379,32.593,16.884,13.73,0.4911
worst,bs,512,bf16,32768,512,radix_single_cuda,61.506,58.418,28.478,23.618,0.463
worst,bs,512,bf16,32768,1024,radix_single_cuda,99.347,96.495,45.505,38.304,0.458
worst,bs,512,bf16,32768,2048,radix_single_cuda,189.414,188.367,80.302,76.743,0.4239
worst,bs,512,bf16,65536,1,radix_single_cuda,31.967,27.928,14.083,12.648,0.4405
worst,bs,512,bf16,65536,2,radix_single_cuda,32.14,28.186,14.089,12.637,0.4384
worst,bs,512,bf16,65536,4,radix_single_cuda,31.844,28.407,13.995,12.646,0.4395
worst,bs,512,bf16,65536,8,radix_single_cuda,32.256,28.587,14.155,12.602,0.4388
worst,bs,512,bf16,65536,16,radix_single_cuda,32.965,29.478,14.123,12.58,0.4284
worst,bs,512,bf16,65536,32,radix_single_cuda,33.236,29.93,14.528,12.646,0.4371
worst,bs,512,bf16,65536,64,radix_single_cuda,33.617,30.196,15.003,12.744,0.4463
worst,bs,512,bf16,65536,128,radix_single_cuda,34.381,30.642,16.043,12.973,0.4666
worst,bs,512,bf16,65536,256,radix_single_cuda,46.921,44.216,23.849,18.919,0.5083
worst,bs,512,bf16,65536,512,radix_single_cuda,85.026,79.538,41.74,33.045,0.4909
worst,bs,512,bf16,65536,1024,radix_single_cuda,138.74,135.843,65.769,58.98,0.474
worst,bs,512,bf16,65536,2048,radix_single_cuda,260.21,257.304,115.293,108.931,0.4431
worst,bs,512,bf16,131072,1,radix_single_cuda,52.072,44.071,19.328,17.515,0.3712
worst,bs,512,bf16,131072,2,radix_single_cuda,52.494,44.249,18.989,17.478,0.3617
worst,bs,512,bf16,131072,4,radix_single_cuda,52.013,44.71,19.286,17.491,0.3708
worst,bs,512,bf16,131072,8,radix_single_cuda,52.961,44.839,19.024,17.453,0.3592
worst,bs,512,bf16,131072,16,radix_single_cuda,53.42,46.076,19.382,17.478,0.3628
worst,bs,512,bf16,131072,32,radix_single_cuda,54.279,47.242,19.72,17.517,0.3633
worst,bs,512,bf16,131072,64,radix_single_cuda,55.309,47.7,20.44,17.659,0.3696
worst,bs,512,bf16,131072,128,radix_single_cuda,56.959,48.16,22.441,17.947,0.394
worst,bs,512,bf16,131072,256,radix_single_cuda,73.044,68.221,38.3,28.917,0.5243
worst,bs,512,bf16,131072,512,radix_single_cuda,141.12,132.992,79.255,62.063,0.5616
worst,bs,512,bf16,131072,1024,radix_single_cuda,222.125,215.952,124.439,101.522,0.5602
worst,bs,512,bf16,131072,2048,radix_single_cuda,415.089,408.305,200.481,185.59,0.483
worst,bs,512,bf16,262144,1,radix_single_cuda,92.807,77.664,29.518,27.544,0.3181
worst,bs,512,bf16,262144,2,radix_single_cuda,93.158,77.911,29.211,27.486,0.3136
worst,bs,512,bf16,262144,4,radix_single_cuda,93.569,78.279,29.281,27.523,0.3129
worst,bs,512,bf16,262144,8,radix_single_cuda,93.767,78.887,29.454,27.476,0.3141
worst,bs,512,bf16,262144,16,radix_single_cuda,94.383,80.022,29.688,27.486,0.3145
worst,bs,512,bf16,262144,32,radix_single_cuda,97.627,83.334,30.379,27.541,0.3112
worst,bs,512,bf16,262144,64,radix_single_cuda,99.144,83.65,31.432,27.753,0.317
worst,bs,512,bf16,262144,128,radix_single_cuda,102.612,84.08,37.492,28.08,0.3654
worst,bs,512,bf16,262144,256,radix_single_cuda,134.916,129.567,71.865,61.412,0.5327
worst,bs,512,bf16,262144,512,radix_single_cuda,241.97,234.636,126.659,114.95,0.5234
worst,bs,512,bf16,262144,1024,radix_single_cuda,394.856,389.843,210.7,198.585,0.5336
worst,bs,512,bf16,262144,2048,radix_single_cuda,736.931,731.977,379.95,368.838,0.5156
worst,bs,512,bf16,524288,2,radix_single_cuda,175.273,146.369,49.295,46.481,0.2812
worst,bs,512,bf16,524288,4,radix_single_cuda,175.81,146.282,48.753,46.479,0.2773
worst,bs,512,bf16,524288,8,radix_single_cuda,176.524,146.814,49.135,46.459,0.2783
worst,bs,512,bf16,524288,16,radix_single_cuda,177.652,148.626,49.265,46.469,0.2773
worst,bs,512,bf16,524288,32,radix_single_cuda,182.658,155.052,50.195,46.538,0.2748
worst,bs,512,bf16,524288,64,radix_single_cuda,186.539,155.692,54.379,46.743,0.2915
worst,bs,512,bf16,1048576,2,radix_single_cuda,341.643,282.859,88.77,85.561,0.2598
worst,bs,512,bf16,1048576,4,radix_single_cuda,341.145,283.358,88.954,85.575,0.2608
worst,bs,512,bf16,1048576,8,radix_single_cuda,341.083,283.741,89.116,85.561,0.2613
worst,bs,512,bf16,1048576,16,radix_single_cuda,343.043,285.831,89.596,85.598,0.2612
worst,bs,512,bf16,1048576,32,radix_single_cuda,355.477,297.96,92.004,85.709,0.2588
