scenario,sweep,K,dtype,N,BS,ms_path,op25_cold_us_local,op25_warm_us_local,base_cold_us_local,base_warm_us_local,speedup_same_node_cold
best,bs,1024,bf16,16384,32,ms_1cta,14.346,12.741,12.474,10.854,0.8695
best,bs,1024,bf16,16384,64,ms_1cta,14.544,12.899,12.667,10.891,0.8709
best,bs,1024,bf16,16384,128,ms_1cta,15.064,13.092,13.272,11.04,0.881
best,bs,1024,bf16,16384,256,ms_1cta,19.492,17.008,17.245,14.866,0.8847
best,bs,1024,bf16,16384,512,ms_1cta,34.251,30.41,30.399,27.318,0.8875
best,bs,1024,bf16,16384,1024,ms_1cta,52.531,48.156,48.056,44.097,0.9148
best,bs,1024,bf16,16384,2048,ms_1cta,94.893,90.248,88.538,83.574,0.933
best,bs,1024,bf16,32768,1,ms_1cta,15.317,13.484,13.998,12.209,0.9139
best,bs,1024,bf16,32768,2,ms_1cta,15.697,13.463,13.648,12.207,0.8695
best,bs,1024,bf16,32768,4,ms_1cta,15.86,13.44,13.466,12.22,0.8491
best,bs,1024,bf16,32768,8,ms_1cta,15.56,13.435,13.742,12.223,0.8832
best,bs,1024,bf16,32768,16,ms_1cta,15.333,13.407,14.099,12.554,0.9195
best,bs,1024,bf16,32768,32,ms_1cta,15.516,13.443,14.386,12.68,0.9272
best,bs,1024,bf16,32768,64,ms_1cta,15.966,13.542,14.776,12.805,0.9255
best,bs,1024,bf16,32768,128,ms_1cta,16.651,13.779,15.645,13.071,0.9396
best,bs,1024,bf16,32768,256,ms_1cta,25.236,20.885,21.349,18.252,0.846
best,bs,1024,bf16,32768,512,ms_1cta,42.943,37.108,36.483,31.496,0.8496
best,bs,1024,bf16,32768,1024,ms_1cta,68.391,58.921,57.581,51.233,0.8419
best,bs,1024,bf16,32768,2048,ms_1cta,122.334,119.086,103.53,101.06,0.8463
best,bs,1024,bf16,65536,1,msc_C8,14.211,12.923,26.959,25.116,1.8971
best,bs,1024,bf16,65536,2,msc_C8,14.847,13.043,26.288,25.07,1.7706
best,bs,1024,bf16,65536,4,msc_C4,15.162,13.751,26.542,25.128,1.7506
best,bs,1024,bf16,65536,8,msc_C4,15.281,13.812,26.618,25.171,1.7419
best,bs,1024,bf16,65536,16,msc_C4,15.316,13.716,26.853,25.457,1.7533
best,bs,1024,bf16,65536,32,msc_C4,16.279,14.362,27.278,25.578,1.6757
best,bs,1024,bf16,65536,64,ms_1cta,25.149,22.496,27.85,25.739,1.1074
best,bs,1024,bf16,65536,128,ms_1cta,26.44,22.758,29.194,26.067,1.1042
best,bs,1024,bf16,65536,256,ms_1cta,38.932,33.524,47.49,42.253,1.2198
best,bs,1024,bf16,65536,512,ms_1cta,69.446,59.605,84.314,75.26,1.2141
best,bs,1024,bf16,65536,1024,ms_1cta,108.893,104.377,135.775,130.448,1.2469
best,bs,1024,bf16,65536,2048,ms_1cta,197.146,194.471,252.935,248.162,1.283
best,bs,1024,bf16,131072,1,msc_C8,13.753,12.352,25.299,23.061,1.8395
best,bs,1024,bf16,131072,2,msc_C8,14.254,12.651,24.635,22.95,1.7283
best,bs,1024,bf16,131072,4,msc_C8,14.482,12.897,24.722,23.05,1.7071
best,bs,1024,bf16,131072,8,msc_C4,15.663,13.791,24.773,23.066,1.5816
best,bs,1024,bf16,131072,16,msc_C4,15.853,13.654,25.107,23.373,1.5837
best,bs,1024,bf16,131072,32,msc_C4,16.632,13.943,25.621,23.504,1.5405
best,bs,1024,bf16,131072,64,ms_1cta,22.259,18.151,26.482,23.715,1.1897
best,bs,1024,bf16,131072,128,ms_1cta,23.912,18.453,28.557,24.086,1.1943
best,bs,1024,bf16,131072,256,ms_1cta,53.489,45.756,50.275,40.491,0.9399
best,bs,1024,bf16,131072,512,ms_1cta,97.343,89.712,102.667,86.163,1.0547
best,bs,1024,bf16,131072,1024,ms_1cta,157.559,152.004,153.183,140.197,0.9722
best,bs,1024,bf16,131072,2048,ms_1cta,292.709,287.552,266.965,252.949,0.912
best,bs,1024,bf16,262144,1,msc_C8,14.533,12.624,39.165,36.934,2.6949
best,bs,1024,bf16,262144,2,msc_C8,14.762,12.645,38.742,36.863,2.6244
best,bs,1024,bf16,262144,4,msc_C8,15.076,13.141,38.802,36.996,2.5738
best,bs,1024,bf16,262144,8,msc_C8,15.354,13.237,39.053,37.047,2.5435
best,bs,1024,bf16,262144,16,msc_C4,17.088,14.317,39.41,37.325,2.3063
best,bs,1024,bf16,262144,32,msc_C4,18.086,14.69,40.127,37.462,2.2187
best,bs,1024,bf16,262144,64,ms_1cta,28.761,21.836,41.339,37.739,1.4373
best,bs,1024,bf16,262144,128,ms_1cta,32.472,22.29,47.304,38.138,1.4568
best,bs,1024,bf16,262144,256,ms_1cta,94.356,90.848,97.599,84.288,1.0344
best,bs,1024,bf16,262144,512,ms_1cta,162.024,157.283,196.773,161.608,1.2145
best,bs,1024,bf16,262144,1024,ms_1cta,269.535,264.983,309.497,279.3,1.1483
best,bs,1024,bf16,262144,2048,ms_1cta,501.327,500.896,544.963,528.483,1.087
best,bs,1024,bf16,524288,2,msc_C8,17.294,14.807,63.802,61.379,3.6893
best,bs,1024,bf16,524288,4,msc_C8,17.458,14.856,63.619,61.397,3.6441
best,bs,1024,bf16,524288,8,msc_C8,17.929,15.031,63.866,61.443,3.5622
best,bs,1024,bf16,524288,16,msc_C8,31.146,26.136,64.342,61.462,2.0658
best,bs,1024,bf16,524288,32,msc_C4,23.012,17.699,65.09,61.566,2.8285
best,bs,1024,bf16,524288,64,ms_1cta,74.254,58.422,68.906,61.707,0.928
best,bs,1024,bf16,1048576,2,msc_C8,20.042,16.544,114.894,111.918,5.7327
best,bs,1024,bf16,1048576,4,msc_C8,20.282,16.529,115.029,111.975,5.6715
best,bs,1024,bf16,1048576,8,msc_C8,20.855,16.739,115.405,112.026,5.5337
best,bs,1024,bf16,1048576,16,msc_C8,37.982,29.966,115.8,112.046,3.0488
best,bs,1024,bf16,1048576,32,msc_C8,57.338,43.445,117.907,112.113,2.0564
best,bs,1024,bf16,1048576,64,ms_1cta,75.312,67.875,135.901,128.277,1.8045
best,bs,1024,fp16,4096,1,ms_1cta,10.467,9.336,10.318,8.755,0.9858
best,bs,1024,fp16,4096,2,ms_1cta,10.664,9.311,9.947,8.746,0.9328
best,bs,1024,fp16,4096,4,ms_1cta,10.499,9.425,10.157,8.953,0.9674
best,bs,1024,fp16,4096,8,ms_1cta,10.778,9.498,10.163,8.977,0.9429
best,bs,1024,fp16,4096,16,ms_1cta,10.895,9.828,10.309,9.322,0.9462
best,bs,1024,fp16,4096,32,ms_1cta,11.05,9.956,10.499,9.485,0.9501
best,bs,1024,fp16,4096,64,ms_1cta,11.399,10.156,10.522,9.581,0.9231
best,bs,1024,fp16,4096,128,ms_1cta,11.591,10.409,10.989,9.793,0.9481
best,bs,1024,fp16,4096,256,ms_1cta,11.892,10.628,13.309,11.987,1.1192
best,bs,1024,fp16,4096,512,ms_1cta,21.8,19.083,23.224,21.087,1.0653
best,bs,1024,fp16,4096,1024,ms_1cta,33.279,29.77,35.917,33.587,1.0793
best,bs,1024,fp16,4096,2048,ms_1cta,57.548,53.89,65.565,61.729,1.1393
best,bs,1024,fp16,8192,1,ms_1cta,11.852,10.946,12.365,10.998,1.0433
best,bs,1024,fp16,8192,2,ms_1cta,11.98,10.916,11.938,10.947,0.9965
best,bs,1024,fp16,8192,4,ms_1cta,12.375,11.055,12.074,11.15,0.9757
best,bs,1024,fp16,8192,8,ms_1cta,12.01,11.074,12.446,11.208,1.0363
best,bs,1024,fp16,8192,16,ms_1cta,12.356,11.438,12.602,11.536,1.0199
best,bs,1024,fp16,8192,32,ms_1cta,12.754,11.581,12.739,11.716,0.9988
best,bs,1024,fp16,8192,64,ms_1cta,12.85,11.768,12.97,11.825,1.0093
best,bs,1024,fp16,8192,128,ms_1cta,13.331,12.04,13.386,12.051,1.0041
best,bs,1024,fp16,8192,256,ms_1cta,14.949,13.177,16.957,15.442,1.1343
best,bs,1024,fp16,8192,512,ms_1cta,26.382,23.95,29.56,27.791,1.1205
best,bs,1024,fp16,8192,1024,ms_1cta,41.159,37.691,46.933,44.606,1.1403
best,bs,1024,fp16,8192,2048,ms_1cta,72.1,68.486,87.25,83.442,1.2101
best,bs,1024,fp16,16384,1,ms_1cta,14.123,12.439,18.021,16.328,1.276
best,bs,1024,fp16,16384,2,ms_1cta,13.929,12.453,17.96,16.256,1.2894
best,bs,1024,fp16,16384,4,ms_1cta,14.129,12.591,18.123,16.513,1.2827
best,bs,1024,fp16,16384,8,ms_1cta,14.401,12.662,17.971,16.527,1.2479
best,bs,1024,fp16,16384,16,ms_1cta,14.648,12.989,18.253,16.859,1.2461
best,bs,1024,fp16,16384,32,ms_1cta,14.779,13.138,18.632,17.106,1.2607
best,bs,1024,fp16,16384,64,ms_1cta,14.963,13.237,18.862,17.188,1.2606
best,bs,1024,fp16,16384,128,ms_1cta,15.668,13.459,19.462,17.451,1.2421
best,bs,1024,fp16,16384,256,ms_1cta,20.075,17.513,25.213,22.867,1.2559
best,bs,1024,fp16,16384,512,ms_1cta,35.361,31.624,46.021,42.668,1.3015
best,bs,1024,fp16,16384,1024,ms_1cta,54.501,49.882,73.114,69.092,1.3415
best,bs,1024,fp16,16384,2048,ms_1cta,98.274,93.818,134.501,129.303,1.3686
best,bs,1024,fp16,32768,1,ms_1cta,15.107,13.18,14.835,13.298,0.982
best,bs,1024,fp16,32768,2,ms_1cta,15.335,13.147,14.611,13.279,0.9528
best,bs,1024,fp16,32768,4,ms_1cta,15.682,13.384,14.654,13.498,0.9344
best,bs,1024,fp16,32768,8,ms_1cta,15.649,13.432,15.03,13.525,0.9604
best,bs,1024,fp16,32768,16,ms_1cta,15.623,13.745,15.418,13.876,0.9869
best,bs,1024,fp16,32768,32,ms_1cta,15.766,13.882,15.749,14.053,0.9989
best,bs,1024,fp16,32768,64,ms_1cta,16.593,14.034,16.071,14.164,0.9685
best,bs,1024,fp16,32768,128,ms_1cta,17.194,14.302,17.088,14.481,0.9938
best,bs,1024,fp16,32768,256,ms_1cta,25.192,21.115,24.259,20.615,0.963
best,bs,1024,fp16,32768,512,ms_1cta,43.83,37.981,41.598,36.132,0.9491
best,bs,1024,fp16,32768,1024,ms_1cta,69.952,60.096,65.555,58.826,0.9371
best,bs,1024,fp16,32768,2048,ms_1cta,124.165,120.529,119.242,116.469,0.9604
best,bs,1024,fp16,65536,1,msc_C8,14.827,13.322,26.142,24.709,1.7631
best,bs,1024,fp16,65536,2,msc_C8,15.17,13.351,25.926,24.737,1.709
best,bs,1024,fp16,65536,4,msc_C4,15.48,14.043,26.354,24.878,1.7025
best,bs,1024,fp16,65536,8,msc_C4,15.607,14.106,26.507,24.942,1.6984
best,bs,1024,fp16,65536,16,msc_C4,15.789,14.145,26.728,25.273,1.6928
best,bs,1024,fp16,65536,32,msc_C4,16.868,14.839,27.242,25.503,1.615
best,bs,1024,fp16,65536,64,ms_1cta,24.967,22.332,27.806,25.616,1.1137
best,bs,1024,fp16,65536,128,ms_1cta,26.332,22.697,29.142,25.964,1.1067
best,bs,1024,fp16,65536,256,ms_1cta,39.011,33.571,50.738,45.744,1.3006
best,bs,1024,fp16,65536,512,ms_1cta,69.7,59.862,91.334,81.244,1.3104
best,bs,1024,fp16,65536,1024,ms_1cta,109.394,105.324,144.472,138.459,1.3207
best,bs,1024,fp16,65536,2048,ms_1cta,197.78,194.387,265.507,260.185,1.3424
best,bs,1024,fp16,131072,1,msc_C8,14.488,12.72,25.597,23.779,1.7668
best,bs,1024,fp16,131072,2,msc_C8,14.52,12.813,25.523,23.778,1.7578
best,bs,1024,fp16,131072,4,msc_C8,14.789,13.167,25.634,23.92,1.7333
best,bs,1024,fp16,131072,8,msc_C4,16.034,14.046,25.742,23.977,1.6055
best,bs,1024,fp16,131072,16,msc_C4,16.422,14.115,26.045,24.326,1.586
best,bs,1024,fp16,131072,32,msc_C4,17.019,14.439,26.792,24.495,1.5742
best,bs,1024,fp16,131072,64,ms_1cta,22.432,18.356,27.565,24.702,1.2288
best,bs,1024,fp16,131072,128,ms_1cta,24.022,18.741,29.712,25.117,1.2369
best,bs,1024,fp16,131072,256,ms_1cta,53.381,45.822,53.826,43.524,1.0083
best,bs,1024,fp16,131072,512,ms_1cta,98.374,88.776,112.112,97.601,1.1397
best,bs,1024,fp16,131072,1024,ms_1cta,158.676,153.15,173.618,159.941,1.0942
best,bs,1024,fp16,131072,2048,ms_1cta,295.628,289.945,298.132,284.455,1.0085
best,bs,1024,fp16,262144,1,msc_C8,15.281,13.116,40.229,38.328,2.6326
best,bs,1024,fp16,262144,2,msc_C8,15.295,13.123,40.286,38.34,2.6339
best,bs,1024,fp16,262144,4,msc_C8,15.534,13.526,40.435,38.493,2.603
best,bs,1024,fp16,262144,8,msc_C8,15.871,13.684,40.682,38.552,2.5633
best,bs,1024,fp16,262144,16,msc_C4,17.595,14.836,41.133,38.908,2.3378
best,bs,1024,fp16,262144,32,msc_C4,18.92,15.277,41.854,39.102,2.2122
best,bs,1024,fp16,262144,64,ms_1cta,28.845,21.858,43.248,39.362,1.4993
best,bs,1024,fp16,262144,128,ms_1cta,32.782,22.366,49.007,39.833,1.4949
best,bs,1024,fp16,262144,256,ms_1cta,93.036,89.708,107.203,94.654,1.1523
best,bs,1024,fp16,262144,512,ms_1cta,163.797,157.152,204.907,176.132,1.251
best,bs,1024,fp16,262144,1024,ms_1cta,270.192,267.132,326.528,300.106,1.2085
best,bs,1024,fp16,262144,2048,ms_1cta,505.149,502.544,585.119,569.632,1.1583
best,bs,1024,fp16,524288,2,msc_C8,17.611,14.923,63.326,60.565,3.5958
best,bs,1024,fp16,524288,4,msc_C8,17.815,15.203,63.139,60.736,3.5441
best,bs,1024,fp16,524288,8,msc_C8,18.303,15.439,63.464,60.826,3.4674
best,bs,1024,fp16,524288,16,msc_C8,32.053,26.851,64.162,61.182,2.0017
best,bs,1024,fp16,524288,32,msc_C4,23.937,18.338,65.12,61.45,2.7205
best,bs,1024,fp16,524288,64,ms_1cta,73.348,57.156,68.862,61.685,0.9388
best,bs,1024,fp16,1048576,2,msc_C8,20.443,16.704,114.114,110.946,5.5821
best,bs,1024,fp16,1048576,4,msc_C8,21.007,17.17,114.493,111.151,5.4502
best,bs,1024,fp16,1048576,8,msc_C8,21.586,17.282,114.69,111.225,5.3132
best,bs,1024,fp16,1048576,16,msc_C8,39.333,30.914,115.672,111.619,2.9408
best,bs,1024,fp16,1048576,32,msc_C8,59.456,44.845,117.917,111.889,1.9833
best,bs,1024,fp16,1048576,64,ms_1cta,74.573,67.229,135.992,128.124,1.8236
best,bs,1024,fp32,4096,1,ms_1cta,10.981,9.835,9.574,8.373,0.8719
best,bs,1024,fp32,4096,2,ms_1cta,11.149,9.87,9.557,8.337,0.8572
best,bs,1024,fp32,4096,4,ms_1cta,10.657,9.761,9.846,8.569,0.9239
best,bs,1024,fp32,4096,8,ms_1cta,10.819,9.733,9.776,8.597,0.9036
best,bs,1024,fp32,4096,16,ms_1cta,10.952,9.966,10.114,8.952,0.9235
best,bs,1024,fp32,4096,32,ms_1cta,11.216,10.092,10.275,9.106,0.9161
best,bs,1024,fp32,4096,64,ms_1cta,11.471,10.209,10.36,9.231,0.9031
best,bs,1024,fp32,4096,128,ms_1cta,11.702,10.388,10.832,9.435,0.9257
best,bs,1024,fp32,4096,256,ms_1cta,12.748,11.368,13.266,11.446,1.0406
best,bs,1024,fp32,4096,512,ms_1cta,23.011,20.235,23.512,20.951,1.0218
best,bs,1024,fp32,4096,1024,ms_1cta,35.909,31.557,36.475,33.171,1.0158
best,bs,1024,fp32,4096,2048,ms_1cta,61.155,56.733,65.008,60.452,1.063
best,bs,1024,fp32,8192,1,ms_1cta,12.039,10.825,13.32,12.019,1.1064
best,bs,1024,fp32,8192,2,ms_1cta,11.761,10.82,13.453,11.99,1.1439
best,bs,1024,fp32,8192,4,ms_1cta,11.887,10.78,13.437,12.217,1.1304
best,bs,1024,fp32,8192,8,ms_1cta,11.976,10.816,13.506,12.225,1.1278
best,bs,1024,fp32,8192,16,ms_1cta,12.262,11.044,13.866,12.564,1.1308
best,bs,1024,fp32,8192,32,ms_1cta,12.306,11.146,14.163,12.738,1.1509
best,bs,1024,fp32,8192,64,ms_1cta,12.464,11.317,14.427,12.892,1.1575
best,bs,1024,fp32,8192,128,ms_1cta,13.282,11.585,15.094,13.149,1.1364
best,bs,1024,fp32,8192,256,ms_1cta,16.353,13.866,20.248,17.786,1.2382
best,bs,1024,fp32,8192,512,ms_1cta,29.117,25.023,35.426,31.92,1.2167
best,bs,1024,fp32,8192,1024,ms_1cta,45.619,39.125,55.192,51.196,1.2098
best,bs,1024,fp32,8192,2048,ms_1cta,77.988,73.173,101.077,96.29,1.2961
best,bs,1024,fp32,16384,1,ms_1cta,13.733,12.655,17.554,15.934,1.2782
best,bs,1024,fp32,16384,2,ms_1cta,13.734,12.639,17.525,15.903,1.276
best,bs,1024,fp32,16384,4,ms_1cta,13.75,12.616,17.726,16.104,1.2892
best,bs,1024,fp32,16384,8,ms_1cta,13.87,12.642,17.773,16.138,1.2814
best,bs,1024,fp32,16384,16,ms_1cta,14.124,12.884,17.984,16.465,1.2733
best,bs,1024,fp32,16384,32,ms_1cta,14.312,12.977,18.355,16.654,1.2825
best,bs,1024,fp32,16384,64,ms_1cta,14.758,13.18,18.842,16.805,1.2767
best,bs,1024,fp32,16384,128,ms_1cta,15.767,13.505,19.787,17.093,1.255
best,bs,1024,fp32,16384,256,ms_1cta,22.308,17.777,29.907,25.982,1.3406
best,bs,1024,fp32,16384,512,ms_1cta,40.62,32.427,52.371,46.437,1.2893
best,bs,1024,fp32,16384,1024,ms_1cta,63.322,51.368,85.086,75.273,1.3437
best,bs,1024,fp32,16384,2048,ms_1cta,109.183,103.441,151.427,146.419,1.3869
best,bs,1024,fp32,32768,1,ms_1cta,14.091,12.926,22.995,21.265,1.6319
best,bs,1024,fp32,32768,2,ms_1cta,14.325,12.905,23.032,21.245,1.6078
best,bs,1024,fp32,32768,4,ms_1cta,14.247,12.942,23.248,21.47,1.6318
best,bs,1024,fp32,32768,8,ms_1cta,14.408,12.952,23.384,21.507,1.623
best,bs,1024,fp32,32768,16,ms_1cta,14.726,13.237,23.906,21.838,1.6234
best,bs,1024,fp32,32768,32,ms_1cta,15.158,13.33,24.354,22.019,1.6067
best,bs,1024,fp32,32768,64,ms_1cta,15.7,13.559,25.144,22.179,1.6015
best,bs,1024,fp32,32768,128,ms_1cta,16.954,13.964,26.357,22.532,1.5546
best,bs,1024,fp32,32768,256,ms_1cta,27.839,21.894,38.365,31.721,1.3781
best,bs,1024,fp32,32768,512,ms_1cta,54.373,39.527,68.897,58.651,1.2671
best,bs,1024,fp32,32768,1024,ms_1cta,82.174,74.036,107.832,101.596,1.3122
best,bs,1024,fp32,32768,2048,ms_1cta,139.942,133.375,191.421,186.122,1.3679
best,bs,1024,fp32,65536,1,msc_C8,14.79,13.291,31.84,29.993,2.1528
best,bs,1024,fp32,65536,2,msc_C8,14.642,13.344,31.611,29.853,2.1589
best,bs,1024,fp32,65536,4,msc_C8,15.226,13.593,32.082,30.326,2.1071
best,bs,1024,fp32,65536,8,msc_C8,15.589,13.799,32.2,30.345,2.0656
best,bs,1024,fp32,65536,16,msc_C4,16.058,13.937,32.714,30.682,2.0372
best,bs,1024,fp32,65536,32,msc_C4,17.2,14.541,33.498,30.868,1.9476
best,bs,1024,fp32,65536,64,ms_1cta,25.736,23.225,34.442,31.097,1.3383
best,bs,1024,fp32,65536,128,ms_1cta,27.424,23.684,37.33,31.934,1.3612
best,bs,1024,fp32,65536,256,ms_1cta,45.33,34.864,59.992,47.161,1.3235
best,bs,1024,fp32,65536,512,ms_1cta,97.285,80.864,199.182,184.7,2.0474
best,bs,1024,fp32,65536,1024,ms_1cta,143.447,129.091,338.837,329.667,2.3621
best,bs,1024,fp32,65536,2048,ms_1cta,244.421,234.743,592.516,593.68,2.4242
best,bs,1024,fp32,131072,1,msc_C8,15.908,14.097,26.462,24.25,1.6634
best,bs,1024,fp32,131072,2,msc_C8,15.719,14.085,26.509,24.248,1.6864
best,bs,1024,fp32,131072,4,msc_C8,16.229,14.362,26.853,24.496,1.6546
best,bs,1024,fp32,131072,8,msc_C8,16.599,14.491,27.118,24.546,1.6337
best,bs,1024,fp32,131072,16,msc_C4,17.14,14.94,27.654,24.876,1.6134
best,bs,1024,fp32,131072,32,msc_C4,18.297,15.525,28.634,25.085,1.565
best,bs,1024,fp32,131072,64,ms_1cta,25.685,22.937,30.888,25.356,1.2026
best,bs,1024,fp32,131072,128,ms_1cta,28.831,23.34,39.442,27.187,1.368
best,bs,1024,fp32,131072,256,ms_1cta,75.294,64.662,91.349,79.37,1.2132
best,bs,1024,fp32,131072,512,ms_1cta,146.28,131.308,184.862,161.553,1.2638
best,bs,1024,fp32,131072,1024,ms_1cta,224.815,210.466,300.8,281.826,1.338
best,bs,1024,fp32,131072,2048,ms_1cta,398.578,386.656,548.932,538.746,1.3772
best,bs,1024,fp32,262144,1,msc_C8,16.839,15.349,41.373,37.864,2.457
best,bs,1024,fp32,262144,2,msc_C8,16.989,15.38,41.141,37.883,2.4216
best,bs,1024,fp32,262144,4,msc_C8,17.442,15.708,41.603,38.188,2.3852
best,bs,1024,fp32,262144,8,msc_C8,17.92,15.836,42.005,38.289,2.344
best,bs,1024,fp32,262144,16,msc_C4,20.012,17.457,42.774,38.581,2.1374
best,bs,1024,fp32,262144,32,msc_C4,21.335,18.086,44.402,38.865,2.0812
best,bs,1024,fp32,262144,64,ms_1cta,37.735,34.381,53.342,39.296,1.4136
best,bs,1024,fp32,262144,128,ms_1cta,42.346,37.379,87.19,75.032,2.059
best,bs,1024,fp32,262144,256,ms_1cta,124.615,111.364,159.574,144.926,1.2805
best,bs,1024,fp32,262144,512,ms_1cta,249.288,224.203,328.198,306.021,1.3165
best,bs,1024,fp32,262144,1024,ms_1cta,403.304,384.317,558.092,540.439,1.3838
best,bs,1024,fp32,262144,2048,ms_1cta,708.318,687.88,1011.894,995.19,1.4286
best,bs,1024,fp32,524288,2,msc_C8,20.578,18.982,70.042,64.597,3.4037
best,bs,1024,fp32,524288,4,msc_C8,20.737,18.985,70.189,64.714,3.3847
best,bs,1024,fp32,524288,8,msc_C8,21.435,19.236,70.672,64.797,3.297
best,bs,1024,fp32,524288,16,msc_C4,26.382,23.849,71.315,64.806,2.7032
best,bs,1024,fp32,524288,32,msc_C4,29.151,24.578,79.848,64.988,2.7391
best,bs,1024,fp32,524288,64,ms_1cta,63.586,61.988,115.594,104.427,1.8179
best,bs,1024,fp32,1048576,2,msc_C8,26.646,24.767,121.322,112.497,4.5531
best,bs,1024,fp32,1048576,4,msc_C8,26.827,24.757,121.299,112.685,4.5215
best,bs,1024,fp32,1048576,8,msc_C8,27.446,24.996,121.963,112.796,4.4437
best,bs,1024,fp32,1048576,16,msc_C4,40.268,36.705,129.874,112.807,3.2252
best,bs,1024,fp32,1048576,32,msc_C4,42.133,38.608,183.984,174.511,4.3667
best,bs,1024,fp32,1048576,64,ms_1cta,112.272,110.702,205.387,191.44,1.8294
best,bs,2048,bf16,8192,1,ms_1cta,12.496,11.267,14.352,12.7,1.1485
best,bs,2048,bf16,8192,2,ms_1cta,12.372,11.253,13.981,12.654,1.1301
best,bs,2048,bf16,8192,4,ms_1cta,12.403,11.269,14.018,12.655,1.1302
best,bs,2048,bf16,8192,8,ms_1cta,12.507,11.263,13.992,12.657,1.1187
best,bs,2048,bf16,8192,16,ms_1cta,12.481,11.312,14.174,12.9,1.1356
best,bs,2048,bf16,8192,32,ms_1cta,12.621,11.322,14.263,13.135,1.1301
best,bs,2048,bf16,8192,64,ms_1cta,12.774,11.506,14.592,13.288,1.1423
best,bs,2048,bf16,8192,128,ms_1cta,13.186,11.742,15.074,13.594,1.1432
best,bs,2048,bf16,8192,256,ms_1cta,18.17,15.252,18.685,16.888,1.0283
best,bs,2048,bf16,8192,512,ms_1cta,31.221,27.601,32.621,30.714,1.0448
best,bs,2048,bf16,8192,1024,ms_1cta,47.836,43.211,52.083,49.381,1.0888
best,bs,2048,bf16,8192,2048,ms_1cta,84.832,78.928,96.885,92.16,1.1421
best,bs,2048,bf16,16384,1,ms_1cta,15.893,14.23,15.048,13.699,0.9468
best,bs,2048,bf16,16384,2,ms_1cta,16.089,14.22,14.808,13.639,0.9204
best,bs,2048,bf16,16384,4,ms_1cta,15.998,14.231,15.05,13.629,0.9407
best,bs,2048,bf16,16384,8,ms_1cta,15.745,14.201,14.776,13.637,0.9385
best,bs,2048,bf16,16384,16,ms_1cta,15.772,14.204,14.99,13.894,0.9504
best,bs,2048,bf16,16384,32,ms_1cta,15.544,14.085,15.374,14.151,0.9891
best,bs,2048,bf16,16384,64,ms_1cta,15.823,14.292,15.56,14.301,0.9834
best,bs,2048,bf16,16384,128,ms_1cta,16.346,14.541,16.302,14.63,0.9973
best,bs,2048,bf16,16384,256,ms_1cta,25.795,20.273,21.493,19.212,0.8332
best,bs,2048,bf16,16384,512,ms_1cta,45.082,36.6,38.261,35.212,0.8487
best,bs,2048,bf16,16384,1024,ms_1cta,71.048,57.513,61.037,56.417,0.8591
best,bs,2048,bf16,16384,2048,ms_1cta,129.643,123.966,111.469,108.462,0.8598
best,bs,2048,bf16,32768,1,ms_1cta,18.968,17.501,17.253,16.169,0.9096
best,bs,2048,bf16,32768,2,ms_1cta,19.313,17.48,17.518,16.149,0.9071
best,bs,2048,bf16,32768,4,ms_1cta,19.333,17.484,17.39,16.173,0.8995
best,bs,2048,bf16,32768,8,ms_1cta,18.631,17.454,17.712,16.165,0.9507
best,bs,2048,bf16,32768,16,ms_1cta,18.832,17.512,17.672,16.396,0.9384
best,bs,2048,bf16,32768,32,ms_1cta,18.904,17.424,17.906,16.654,0.9472
best,bs,2048,bf16,32768,64,ms_1cta,19.364,17.638,18.437,16.821,0.9521
best,bs,2048,bf16,32768,128,ms_1cta,20.369,17.883,19.43,17.183,0.9539
best,bs,2048,bf16,32768,256,ms_1cta,35.517,26.286,29.182,25.683,0.8216
best,bs,2048,bf16,32768,512,ms_1cta,63.951,47.237,50.599,45.011,0.7912
best,bs,2048,bf16,32768,1024,ms_1cta,104.403,87.588,80.407,72.901,0.7702
best,bs,2048,bf16,32768,2048,ms_1cta,195.357,189.742,146.9,143.551,0.752
best,bs,2048,bf16,65536,1,msc_C8,19.137,17.212,20.173,18.89,1.0541
best,bs,2048,bf16,65536,2,msc_C8,19.578,17.754,20.066,18.893,1.0249
best,bs,2048,bf16,65536,4,msc_C4,19.685,18.282,20.254,18.896,1.0289
best,bs,2048,bf16,65536,8,msc_C4,19.779,18.438,20.403,18.894,1.0315
best,bs,2048,bf16,65536,16,msc_C4,19.872,18.173,20.589,19.182,1.0361
best,bs,2048,bf16,65536,32,msc_C4,20.811,18.739,21.062,19.379,1.0121
best,bs,2048,bf16,65536,64,ms_1cta,26.177,23.998,21.731,19.569,0.8302
best,bs,2048,bf16,65536,128,ms_1cta,27.732,24.356,23.245,19.951,0.8382
best,bs,2048,bf16,65536,256,ms_1cta,55.646,43.361,39.471,33.182,0.7093
best,bs,2048,bf16,65536,512,ms_1cta,103.019,80.658,69.376,57.641,0.6734
best,bs,2048,bf16,65536,1024,ms_1cta,166.655,159.653,109.859,104.018,0.6592
best,bs,2048,bf16,65536,2048,ms_1cta,310.141,302.768,197.73,192.052,0.6375
best,bs,2048,bf16,131072,1,msc_C8,15.401,13.62,29.658,28.089,1.9257
best,bs,2048,bf16,131072,2,msc_C8,15.62,13.866,29.542,28.04,1.8913
best,bs,2048,bf16,131072,4,msc_C8,15.98,14.303,29.702,28.092,1.8587
