scenario,sweep,K,dtype,N,BS,op,op27_cold_us_local,op27_warm_us_local,base_cold_us_local,base_warm_us_local,speedup_same_node_cold
worst,bs,1024,fp32,65536,64,op27_hls,23.723,21.074,21.873,18.409,0.922
worst,bs,1024,fp32,65536,128,op27_hls,25.288,21.535,24.653,19.174,0.9749
worst,bs,1024,fp32,65536,256,op27_hls,41.278,30.758,39.702,27.305,0.9618
worst,bs,1024,fp32,65536,512,op27_hls,89.265,75.418,85.325,71.165,0.9559
worst,bs,1024,fp32,65536,1024,op27_hls,133.993,118.959,136.029,123.257,1.0152
worst,bs,1024,fp32,65536,2048,op27_hls,227.302,216.759,226.804,213.548,0.9978
worst,bs,1024,fp32,131072,1,op27_hls,15.024,13.271,20.398,18.225,1.3577
worst,bs,1024,fp32,131072,2,op27_hls,15.107,13.261,20.536,18.191,1.3594
worst,bs,1024,fp32,131072,4,op27_hls,15.721,13.786,20.539,18.194,1.3065
worst,bs,1024,fp32,131072,8,op27_hls,16.073,13.958,20.806,18.199,1.2945
worst,bs,1024,fp32,131072,16,op27_hls,17.088,14.86,21.312,18.482,1.2472
worst,bs,1024,fp32,131072,32,op27_hls,18.232,15.496,22.235,18.617,1.2196
worst,bs,1024,fp32,131072,64,op27_hls,32.363,29.503,24.456,18.812,0.7557
worst,bs,1024,fp32,131072,128,op27_hls,37.259,30.116,32.118,20.212,0.862
worst,bs,1024,fp32,131072,256,op27_hls,73.531,62.922,67.364,55.314,0.9161
worst,bs,1024,fp32,131072,512,op27_hls,141.482,126.45,136.474,117.444,0.9646
worst,bs,1024,fp32,131072,1024,op27_hls,221.171,206.048,218.352,199.13,0.9873
worst,bs,1024,fp32,131072,2048,op27_hls,394.001,379.751,385.521,374.768,0.9785
worst,bs,1024,fp32,262144,1,op27_hls,16.707,15.108,30.782,27.218,1.8425
worst,bs,1024,fp32,262144,2,op27_hls,16.731,15.113,30.545,27.236,1.8257
worst,bs,1024,fp32,262144,4,op27_hls,17.341,15.617,30.662,27.221,1.7682
worst,bs,1024,fp32,262144,8,op27_hls,17.87,15.767,30.998,27.234,1.7346
worst,bs,1024,fp32,262144,16,op27_hls,20.077,17.603,31.841,27.511,1.5859
worst,bs,1024,fp32,262144,32,op27_hls,21.478,18.34,33.317,27.686,1.5512
worst,bs,1024,fp32,262144,64,op27_hls,38.076,34.578,40.688,27.92,1.0686
worst,bs,1024,fp32,262144,128,op27_hls,42.574,37.717,63.153,51.064,1.4834
worst,bs,1024,fp32,262144,256,op27_hls,123.902,111.128,113.623,98.884,0.917
worst,bs,1024,fp32,262144,512,op27_hls,243.019,222.778,238.44,214.989,0.9812
worst,bs,1024,fp32,262144,1024,op27_hls,403.404,384.652,384.959,369.598,0.9543
worst,bs,1024,fp32,262144,2048,op27_hls,709.491,687.346,689.808,673.848,0.9723
worst,bs,1024,fp32,524288,2,op27_hls,20.657,19.566,51.325,45.738,2.4846
worst,bs,1024,fp32,524288,4,op27_hls,20.776,18.937,51.382,45.712,2.4731
worst,bs,1024,fp32,524288,8,op27_hls,21.349,19.184,51.668,45.755,2.4202
worst,bs,1024,fp32,524288,16,op27_hls,26.446,23.913,53.059,46.012,2.0063
worst,bs,1024,fp32,524288,32,op27_hls,28.965,24.729,58.822,46.217,2.0308
worst,bs,1024,fp32,524288,64,op27_hls,108.826,107.432,80.607,69.4,0.7407
worst,bs,1024,fp32,1048576,2,op27_hls,26.277,24.494,91.089,82.358,3.4665
worst,bs,1024,fp32,1048576,4,op27_hls,26.843,24.806,91.06,82.436,3.3923
worst,bs,1024,fp32,1048576,8,op27_hls,27.619,25.037,91.854,82.444,3.3258
worst,bs,1024,fp32,1048576,16,op27_hls,38.355,35.183,102.602,90.126,2.6751
worst,bs,1024,fp32,1048576,32,op27_hls,42.624,41.804,125.031,115.849,2.9333
worst,bs,1024,fp32,1048576,64,op27_hls,112.75,112.66,143.095,128.412,1.2691
worst,bs,2048,bf16,8192,1,op27_hls,12.63,11.493,12.91,11.352,1.0222
worst,bs,2048,bf16,8192,2,op27_hls,12.619,11.483,12.438,11.345,0.9857
worst,bs,2048,bf16,8192,4,op27_hls,12.654,11.476,12.648,11.334,0.9995
worst,bs,2048,bf16,8192,8,op27_hls,12.646,11.455,12.443,11.324,0.9839
worst,bs,2048,bf16,8192,16,op27_hls,12.646,11.468,12.645,11.344,0.9999
worst,bs,2048,bf16,8192,32,op27_hls,12.75,11.503,12.61,11.35,0.989
worst,bs,2048,bf16,8192,64,op27_hls,12.845,11.554,12.921,11.403,1.0059
worst,bs,2048,bf16,8192,128,op27_hls,13.168,11.707,13.107,11.568,0.9954
worst,bs,2048,bf16,8192,256,op27_hls,18.233,15.227,16.528,14.64,0.9065
worst,bs,2048,bf16,8192,512,op27_hls,30.992,27.636,28.236,26.133,0.9111
worst,bs,2048,bf16,8192,1024,op27_hls,47.729,43.242,44.465,42.001,0.9316
worst,bs,2048,bf16,8192,2048,op27_hls,85.173,79.369,82.399,78.055,0.9674
worst,bs,2048,bf16,16384,1,op27_hls,15.48,14.295,13.56,12.242,0.876
worst,bs,2048,bf16,16384,2,op27_hls,15.696,14.299,13.11,12.2,0.8352
worst,bs,2048,bf16,16384,4,op27_hls,15.715,14.277,13.742,12.224,0.8745
worst,bs,2048,bf16,16384,8,op27_hls,15.736,14.278,13.453,12.216,0.8549
worst,bs,2048,bf16,16384,16,op27_hls,15.72,14.294,13.418,12.212,0.8536
worst,bs,2048,bf16,16384,32,op27_hls,15.733,14.315,13.529,12.249,0.8599
worst,bs,2048,bf16,16384,64,op27_hls,15.773,14.345,13.661,12.294,0.8661
worst,bs,2048,bf16,16384,128,op27_hls,16.28,14.53,14.269,12.491,0.8765
worst,bs,2048,bf16,16384,256,op27_hls,25.676,20.297,18.342,15.982,0.7144
worst,bs,2048,bf16,16384,512,op27_hls,45.082,36.663,32.18,28.904,0.7138
worst,bs,2048,bf16,16384,1024,op27_hls,71.558,58.04,50.449,45.948,0.705
worst,bs,2048,bf16,16384,2048,op27_hls,130.348,124.926,91.892,88.28,0.705
worst,bs,2048,bf16,32768,1,op27_hls,19.632,18.016,14.509,13.385,0.739
worst,bs,2048,bf16,32768,2,op27_hls,19.669,17.988,14.949,13.344,0.76
worst,bs,2048,bf16,32768,4,op27_hls,19.317,17.97,14.43,13.336,0.747
worst,bs,2048,bf16,32768,8,op27_hls,19.009,17.88,14.51,13.344,0.7633
worst,bs,2048,bf16,32768,16,op27_hls,19.064,17.893,14.568,13.34,0.7642
worst,bs,2048,bf16,32768,32,op27_hls,19.182,17.922,14.694,13.389,0.766
worst,bs,2048,bf16,32768,64,op27_hls,19.678,17.988,15.121,13.47,0.7684
worst,bs,2048,bf16,32768,128,op27_hls,20.544,18.205,16.0,13.659,0.7788
worst,bs,2048,bf16,32768,256,op27_hls,35.697,26.637,22.485,18.572,0.6299
worst,bs,2048,bf16,32768,512,op27_hls,64.234,48.053,39.06,33.255,0.6081
worst,bs,2048,bf16,32768,1024,op27_hls,105.429,86.874,61.772,54.394,0.5859
worst,bs,2048,bf16,32768,2048,op27_hls,196.786,190.978,110.175,107.129,0.5599
worst,bs,2048,bf16,65536,1,op27_hls,19.75,17.527,17.363,16.099,0.8791
worst,bs,2048,bf16,65536,2,op27_hls,19.685,17.744,17.523,16.103,0.8902
worst,bs,2048,bf16,65536,4,op27_hls,19.675,18.134,17.201,16.112,0.8743
worst,bs,2048,bf16,65536,8,op27_hls,19.92,18.436,17.369,16.118,0.8719
worst,bs,2048,bf16,65536,16,op27_hls,20.032,18.445,17.325,16.109,0.8649
worst,bs,2048,bf16,65536,32,op27_hls,21.041,19.143,17.75,16.159,0.8436
worst,bs,2048,bf16,65536,64,op27_hls,27.945,25.224,18.381,16.248,0.6578
worst,bs,2048,bf16,65536,128,op27_hls,27.62,24.298,19.881,16.454,0.7198
worst,bs,2048,bf16,65536,256,op27_hls,55.695,43.279,32.747,26.132,0.588
worst,bs,2048,bf16,65536,512,op27_hls,102.732,79.621,58.126,46.458,0.5658
worst,bs,2048,bf16,65536,1024,op27_hls,165.318,158.709,91.973,86.229,0.5563
worst,bs,2048,bf16,65536,2048,op27_hls,307.683,300.947,165.72,160.273,0.5386
worst,bs,2048,bf16,131072,1,op27_hls,15.741,14.025,22.217,20.671,1.4114
worst,bs,2048,bf16,131072,2,op27_hls,15.749,14.14,22.246,20.676,1.4125
worst,bs,2048,bf16,131072,4,op27_hls,15.977,14.164,22.293,20.665,1.3953
worst,bs,2048,bf16,131072,8,op27_hls,17.699,15.476,22.153,20.664,1.2517
worst,bs,2048,bf16,131072,16,op27_hls,18.062,15.513,22.421,20.656,1.2413
worst,bs,2048,bf16,131072,32,op27_hls,19.083,16.047,22.901,20.696,1.2001
worst,bs,2048,bf16,131072,64,op27_hls,30.566,27.954,23.87,20.858,0.7809
worst,bs,2048,bf16,131072,128,op27_hls,32.872,28.248,26.492,21.12,0.8059
worst,bs,2048,bf16,131072,256,op27_hls,71.471,55.626,47.741,36.215,0.668
worst,bs,2048,bf16,131072,512,op27_hls,131.136,121.552,90.133,75.58,0.6873
worst,bs,2048,bf16,131072,1024,op27_hls,215.786,208.49,140.373,127.627,0.6505
worst,bs,2048,bf16,131072,2048,op27_hls,405.719,397.826,248.155,236.203,0.6116
worst,bs,2048,bf16,262144,1,op27_hls,20.885,18.308,32.907,31.292,1.5756
worst,bs,2048,bf16,262144,2,op27_hls,21.357,18.562,33.171,31.307,1.5532
worst,bs,2048,bf16,262144,4,op27_hls,21.464,18.571,33.056,31.307,1.5401
worst,bs,2048,bf16,262144,8,op27_hls,26.798,21.353,37.443,33.664,1.3972
worst,bs,2048,bf16,262144,16,op27_hls,23.965,20.617,33.484,31.293,1.3972
worst,bs,2048,bf16,262144,32,op27_hls,25.192,21.369,34.145,31.344,1.3554
worst,bs,2048,bf16,262144,64,op27_hls,51.671,46.883,35.753,31.539,0.6919
worst,bs,2048,bf16,262144,128,op27_hls,53.841,47.845,44.889,44.402,0.8337
worst,bs,2048,bf16,262144,256,op27_hls,123.093,114.799,82.941,69.316,0.6738
worst,bs,2048,bf16,262144,512,op27_hls,214.632,204.683,149.539,136.533,0.6967
worst,bs,2048,bf16,262144,1024,op27_hls,360.148,350.322,244.239,232.46,0.6782
worst,bs,2048,bf16,262144,2048,op27_hls,676.557,666.741,443.83,432.375,0.656
worst,bs,2048,bf16,524288,2,op27_hls,30.645,26.895,53.774,51.253,1.7547
worst,bs,2048,bf16,524288,4,op27_hls,30.179,26.942,53.471,51.226,1.7718
worst,bs,2048,bf16,524288,8,op27_hls,30.552,27.243,53.614,51.249,1.7548
worst,bs,2048,bf16,524288,16,op27_hls,58.644,52.815,53.971,51.219,0.9203
worst,bs,2048,bf16,524288,32,op27_hls,43.328,36.554,55.2,51.322,1.274
worst,bs,2048,bf16,524288,64,op27_hls,79.199,75.145,59.062,51.5,0.7457
worst,bs,2048,bf16,1048576,2,op27_hls,41.367,33.157,94.128,91.009,2.2754
worst,bs,2048,bf16,1048576,4,op27_hls,40.18,33.244,94.4,91.037,2.3494
worst,bs,2048,bf16,1048576,8,op27_hls,40.547,33.676,94.578,91.045,2.3326
worst,bs,2048,bf16,1048576,16,op27_hls,77.357,65.604,95.314,91.052,1.2321
worst,bs,2048,bf16,1048576,32,op27_hls,115.359,98.446,97.296,91.088,0.8434
worst,bs,2048,bf16,1048576,64,op27_hls,148.613,145.875,111.096,103.012,0.7476
worst,bs,2048,fp16,8192,1,op27_hls,12.214,11.171,15.246,13.846,1.2482
worst,bs,2048,fp16,8192,2,op27_hls,12.206,11.147,14.909,13.802,1.2214
worst,bs,2048,fp16,8192,4,op27_hls,12.354,11.244,15.059,13.959,1.219
worst,bs,2048,fp16,8192,8,op27_hls,12.36,11.267,15.069,13.998,1.2192
worst,bs,2048,fp16,8192,16,op27_hls,12.392,11.272,15.144,14.006,1.2221
worst,bs,2048,fp16,8192,32,op27_hls,12.488,11.333,15.237,14.067,1.2201
worst,bs,2048,fp16,8192,64,op27_hls,12.838,11.579,15.593,14.368,1.2146
worst,bs,2048,fp16,8192,128,op27_hls,13.149,11.692,15.987,14.5,1.2158
worst,bs,2048,fp16,8192,256,op27_hls,18.171,15.248,20.437,18.621,1.1247
worst,bs,2048,fp16,8192,512,op27_hls,30.798,27.67,35.652,33.691,1.1576
worst,bs,2048,fp16,8192,1024,op27_hls,47.624,43.283,56.031,53.683,1.1765
worst,bs,2048,fp16,8192,2048,op27_hls,84.953,79.353,104.277,100.456,1.2275
worst,bs,2048,fp16,16384,1,op27_hls,15.165,14.118,12.669,11.529,0.8354
worst,bs,2048,fp16,16384,2,op27_hls,15.259,14.066,12.483,11.513,0.8181
worst,bs,2048,fp16,16384,4,op27_hls,15.317,14.203,12.87,11.65,0.8402
worst,bs,2048,fp16,16384,8,op27_hls,15.445,14.205,13.059,11.672,0.8455
worst,bs,2048,fp16,16384,16,op27_hls,15.398,14.232,12.958,11.689,0.8415
worst,bs,2048,fp16,16384,32,op27_hls,15.52,14.27,13.056,11.751,0.8412
worst,bs,2048,fp16,16384,64,op27_hls,15.816,14.513,13.528,12.051,0.8553
worst,bs,2048,fp16,16384,128,op27_hls,16.437,14.68,13.973,12.202,0.8501
worst,bs,2048,fp16,16384,256,op27_hls,25.793,20.411,17.933,15.809,0.6953
worst,bs,2048,fp16,16384,512,op27_hls,45.371,36.755,30.99,28.508,0.683
worst,bs,2048,fp16,16384,1024,op27_hls,71.702,58.207,49.388,45.582,0.6888
worst,bs,2048,fp16,16384,2048,op27_hls,130.309,124.969,90.26,87.417,0.6927
worst,bs,2048,fp16,32768,1,op27_hls,18.56,17.449,14.72,13.215,0.7931
worst,bs,2048,fp16,32768,2,op27_hls,18.603,17.416,14.702,13.192,0.7903
worst,bs,2048,fp16,32768,4,op27_hls,18.545,17.531,14.36,13.328,0.7743
worst,bs,2048,fp16,32768,8,op27_hls,18.565,17.57,14.398,13.382,0.7755
worst,bs,2048,fp16,32768,16,op27_hls,18.609,17.572,14.717,13.388,0.7909
worst,bs,2048,fp16,32768,32,op27_hls,18.841,17.65,14.851,13.467,0.7882
worst,bs,2048,fp16,32768,64,op27_hls,19.443,17.911,15.678,13.791,0.8064
worst,bs,2048,fp16,32768,128,op27_hls,20.275,18.105,16.549,13.977,0.8162
worst,bs,2048,fp16,32768,256,op27_hls,35.516,26.39,22.982,19.207,0.6471
worst,bs,2048,fp16,32768,512,op27_hls,63.916,47.552,39.078,33.968,0.6114
worst,bs,2048,fp16,32768,1024,op27_hls,104.853,86.857,62.078,55.613,0.592
worst,bs,2048,fp16,32768,2048,op27_hls,195.54,189.884,112.135,109.534,0.5735
worst,bs,2048,fp16,65536,1,op27_hls,16.32,14.588,16.598,15.394,1.017
worst,bs,2048,fp16,65536,2,op27_hls,15.922,14.593,16.824,15.394,1.0567
worst,bs,2048,fp16,65536,4,op27_hls,16.269,14.992,16.697,15.493,1.0263
worst,bs,2048,fp16,65536,8,op27_hls,16.518,15.064,16.721,15.532,1.0123
worst,bs,2048,fp16,65536,16,op27_hls,16.942,15.384,16.793,15.536,0.9912
worst,bs,2048,fp16,65536,32,op27_hls,17.449,15.581,17.233,15.619,0.9876
worst,bs,2048,fp16,65536,64,op27_hls,22.409,20.381,18.051,15.892,0.8055
worst,bs,2048,fp16,65536,128,op27_hls,23.913,20.63,19.411,16.152,0.8117
worst,bs,2048,fp16,65536,256,op27_hls,49.94,37.509,32.065,25.785,0.6421
worst,bs,2048,fp16,65536,512,op27_hls,92.337,69.452,56.423,44.766,0.6111
worst,bs,2048,fp16,65536,1024,op27_hls,148.383,141.585,89.868,83.619,0.6056
worst,bs,2048,fp16,65536,2048,op27_hls,276.26,269.445,160.552,155.149,0.5812
worst,bs,2048,fp16,131072,1,op27_hls,16.012,14.267,21.512,19.939,1.3435
worst,bs,2048,fp16,131072,2,op27_hls,15.845,14.246,21.513,19.934,1.3577
worst,bs,2048,fp16,131072,4,op27_hls,16.027,14.269,21.565,20.055,1.3455
worst,bs,2048,fp16,131072,8,op27_hls,17.649,15.357,21.624,20.099,1.2252
worst,bs,2048,fp16,131072,16,op27_hls,18.005,15.7,21.763,20.091,1.2087
worst,bs,2048,fp16,131072,32,op27_hls,18.849,15.908,22.417,20.177,1.1893
worst,bs,2048,fp16,131072,64,op27_hls,30.219,27.432,23.469,20.48,0.7766
worst,bs,2048,fp16,131072,128,op27_hls,32.305,27.766,26.054,20.798,0.8065
worst,bs,2048,fp16,131072,256,op27_hls,70.214,53.319,46.838,35.416,0.6671
worst,bs,2048,fp16,131072,512,op27_hls,128.373,118.714,88.737,74.276,0.6912
worst,bs,2048,fp16,131072,1024,op27_hls,211.34,203.267,137.722,124.839,0.6517
worst,bs,2048,fp16,131072,2048,op27_hls,397.446,389.377,242.777,230.586,0.6108
worst,bs,2048,fp16,262144,1,op27_hls,17.379,15.251,31.705,30.142,1.8243
worst,bs,2048,fp16,262144,2,op27_hls,17.409,15.235,32.025,30.158,1.8396
worst,bs,2048,fp16,262144,4,op27_hls,17.416,15.232,31.966,30.264,1.8354
worst,bs,2048,fp16,262144,8,op27_hls,17.707,15.33,32.093,30.3,1.8124
worst,bs,2048,fp16,262144,16,op27_hls,20.598,17.333,32.417,30.301,1.5738
worst,bs,2048,fp16,262144,32,op27_hls,21.393,17.553,33.22,30.421,1.5528
worst,bs,2048,fp16,262144,64,op27_hls,45.196,41.9,34.801,30.759,0.77
worst,bs,2048,fp16,262144,128,op27_hls,49.353,42.356,40.654,31.16,0.8237
worst,bs,2048,fp16,262144,256,op27_hls,115.284,107.491,81.374,68.049,0.7059
worst,bs,2048,fp16,262144,512,op27_hls,200.64,191.327,146.629,133.413,0.7308
worst,bs,2048,fp16,262144,1024,op27_hls,336.238,326.981,239.367,227.545,0.7119
worst,bs,2048,fp16,262144,2048,op27_hls,630.05,619.91,433.445,422.668,0.688
worst,bs,2048,fp16,524288,2,op27_hls,30.412,26.744,52.28,49.872,1.7191
worst,bs,2048,fp16,524288,4,op27_hls,30.347,26.855,52.292,50.0,1.7231
worst,bs,2048,fp16,524288,8,op27_hls,30.328,26.866,52.425,50.054,1.7286
worst,bs,2048,fp16,524288,16,op27_hls,58.247,52.126,52.902,50.053,0.9082
worst,bs,2048,fp16,524288,32,op27_hls,41.083,36.025,53.991,50.201,1.3142
worst,bs,2048,fp16,524288,64,op27_hls,76.356,72.243,58.289,50.556,0.7634
worst,bs,2048,fp16,1048576,2,op27_hls,23.638,19.742,91.265,88.173,3.8609
worst,bs,2048,fp16,1048576,4,op27_hls,23.813,19.776,91.658,88.33,3.8491
worst,bs,2048,fp16,1048576,8,op27_hls,24.161,19.812,91.878,88.361,3.8027
worst,bs,2048,fp16,1048576,16,op27_hls,43.027,34.632,92.396,88.378,2.1474
worst,bs,2048,fp16,1048576,32,op27_hls,64.217,49.96,94.601,88.518,1.4731
worst,bs,2048,fp16,1048576,64,op27_hls,151.733,149.366,109.032,100.612,0.7186
worst,bs,2048,fp32,8192,1,op27_hls,12.451,11.162,16.001,14.658,1.2851
worst,bs,2048,fp32,8192,2,op27_hls,12.358,11.146,15.979,14.628,1.293
worst,bs,2048,fp32,8192,4,op27_hls,12.385,11.139,16.054,14.632,1.2962
worst,bs,2048,fp32,8192,8,op27_hls,12.429,11.131,15.91,14.623,1.2801
worst,bs,2048,fp32,8192,16,op27_hls,12.592,11.339,16.221,14.833,1.2882
worst,bs,2048,fp32,8192,32,op27_hls,12.677,11.448,16.251,14.954,1.2819
worst,bs,2048,fp32,8192,64,op27_hls,12.857,11.543,16.472,15.044,1.2812
worst,bs,2048,fp32,8192,128,op27_hls,13.6,11.801,17.075,15.33,1.2555
worst,bs,2048,fp32,8192,256,op27_hls,17.032,14.613,23.237,20.7,1.3643
worst,bs,2048,fp32,8192,512,op27_hls,31.4,27.529,40.83,36.958,1.3003
worst,bs,2048,fp32,8192,1024,op27_hls,55.824,50.071,63.334,58.985,1.1345
worst,bs,2048,fp32,8192,2048,op27_hls,101.753,98.214,115.35,112.555,1.1336
worst,bs,2048,fp32,16384,1,op27_hls,15.307,14.045,13.973,12.523,0.9129
worst,bs,2048,fp32,16384,2,op27_hls,15.256,14.021,13.955,12.489,0.9147
worst,bs,2048,fp32,16384,4,op27_hls,15.169,14.004,13.69,12.47,0.9025
worst,bs,2048,fp32,16384,8,op27_hls,15.099,14.004,13.754,12.482,0.9109
worst,bs,2048,fp32,16384,16,op27_hls,15.414,14.211,14.097,12.675,0.9146
worst,bs,2048,fp32,16384,32,op27_hls,15.637,14.322,14.214,12.788,0.909
worst,bs,2048,fp32,16384,64,op27_hls,16.113,14.409,14.819,12.897,0.9197
worst,bs,2048,fp32,16384,128,op27_hls,17.118,14.738,15.912,13.222,0.9295
worst,bs,2048,fp32,16384,256,op27_hls,23.886,19.93,22.825,17.714,0.9556
worst,bs,2048,fp32,16384,512,op27_hls,44.148,37.78,39.42,32.166,0.8929
worst,bs,2048,fp32,16384,1024,op27_hls,77.988,69.434,63.491,52.141,0.8141
worst,bs,2048,fp32,16384,2048,op27_hls,140.353,136.371,112.412,108.088,0.8009
worst,bs,2048,fp32,32768,1,op27_hls,19.31,17.669,15.557,13.588,0.8056
worst,bs,2048,fp32,32768,2,op27_hls,19.083,17.647,15.55,13.563,0.8149
worst,bs,2048,fp32,32768,4,op27_hls,19.096,17.631,15.482,13.576,0.8107
worst,bs,2048,fp32,32768,8,op27_hls,19.185,17.629,15.29,13.529,0.797
worst,bs,2048,fp32,32768,16,op27_hls,19.365,17.864,15.696,13.742,0.8105
worst,bs,2048,fp32,32768,32,op27_hls,19.881,17.966,15.955,13.864,0.8025
worst,bs,2048,fp32,32768,64,op27_hls,20.546,18.077,16.793,13.986,0.8173
worst,bs,2048,fp32,32768,128,op27_hls,22.094,18.428,18.389,14.368,0.8323
worst,bs,2048,fp32,32768,256,op27_hls,32.801,25.732,28.625,20.102,0.8727
worst,bs,2048,fp32,32768,512,op27_hls,62.538,50.007,53.58,37.185,0.8568
worst,bs,2048,fp32,32768,1024,op27_hls,110.617,104.138,84.958,76.812,0.768
worst,bs,2048,fp32,32768,2048,op27_hls,194.997,188.82,148.721,140.865,0.7627
worst,bs,2048,fp32,65536,1,op27_hls,15.728,13.966,20.123,18.342,1.2794
worst,bs,2048,fp32,65536,2,op27_hls,16.368,14.32,20.058,18.352,1.2254
worst,bs,2048,fp32,65536,4,op27_hls,16.602,14.525,20.285,18.333,1.2218
worst,bs,2048,fp32,65536,8,op27_hls,16.909,14.814,20.454,18.33,1.2097
worst,bs,2048,fp32,65536,16,op27_hls,17.075,14.872,20.729,18.55,1.214
worst,bs,2048,fp32,65536,32,op27_hls,18.144,15.398,21.12,18.681,1.164
worst,bs,2048,fp32,65536,64,op27_hls,24.357,21.291,22.251,18.852,0.9135
worst,bs,2048,fp32,65536,128,op27_hls,26.757,21.716,25.139,19.5,0.9395
worst,bs,2048,fp32,65536,256,op27_hls,49.078,45.152,45.875,29.954,0.9347
worst,bs,2048,fp32,65536,512,op27_hls,92.406,84.475,93.502,81.86,1.0119
worst,bs,2048,fp32,65536,1024,op27_hls,164.058,156.077,147.615,135.097,0.8998
worst,bs,2048,fp32,65536,2048,op27_hls,293.068,285.133,245.968,233.673,0.8393
worst,bs,2048,fp32,131072,1,op27_hls,16.913,15.104,22.832,20.402,1.35
worst,bs,2048,fp32,131072,2,op27_hls,17.445,15.466,22.728,20.388,1.3028
worst,bs,2048,fp32,131072,4,op27_hls,17.742,15.769,23.118,20.422,1.303
worst,bs,2048,fp32,131072,8,op27_hls,18.005,15.936,23.176,20.424,1.2872
worst,bs,2048,fp32,131072,16,op27_hls,18.464,15.985,23.589,20.649,1.2776
worst,bs,2048,fp32,131072,32,op27_hls,19.505,16.587,24.31,20.801,1.2463
worst,bs,2048,fp32,131072,64,op27_hls,32.449,28.582,26.499,20.997,0.8166
worst,bs,2048,fp32,131072,128,op27_hls,37.603,29.177,34.155,22.234,0.9083
worst,bs,2048,fp32,131072,256,op27_hls,85.393,72.856,74.889,60.412,0.877
worst,bs,2048,fp32,131072,512,op27_hls,157.783,147.09,147.098,128.262,0.9323
worst,bs,2048,fp32,131072,1024,op27_hls,280.665,270.411,234.738,220.485,0.8364
worst,bs,2048,fp32,131072,2048,op27_hls,520.647,510.39,419.552,405.989,0.8058
worst,bs,2048,fp32,262144,1,op27_hls,17.425,15.737,34.689,31.49,1.9908
worst,bs,2048,fp32,262144,2,op27_hls,17.747,15.944,34.686,31.504,1.9545
worst,bs,2048,fp32,262144,4,op27_hls,18.352,16.286,34.931,31.506,1.9034
worst,bs,2048,fp32,262144,8,op27_hls,21.902,19.292,35.184,31.529,1.6064
worst,bs,2048,fp32,262144,16,op27_hls,22.374,19.341,35.99,31.737,1.6086
worst,bs,2048,fp32,262144,32,op27_hls,23.635,20.005,37.523,31.894,1.5876
worst,bs,2048,fp32,262144,64,op27_hls,50.785,43.475,44.605,32.142,0.8783
worst,bs,2048,fp32,262144,128,op27_hls,69.943,59.065,67.939,54.32,0.9713
worst,bs,2048,fp32,262144,256,op27_hls,136.021,123.648,126.278,108.288,0.9284
worst,bs,2048,fp32,262144,512,op27_hls,255.416,249.935,248.208,234.906,0.9718
worst,bs,2048,fp32,262144,1024,op27_hls,484.712,470.676,418.027,398.779,0.8624
worst,bs,2048,fp32,262144,2048,op27_hls,875.823,864.427,746.247,729.786,0.8521
worst,bs,2048,fp32,524288,2,op27_hls,43.385,37.063,54.033,50.251,1.2454
worst,bs,2048,fp32,524288,4,op27_hls,36.296,31.952,54.288,51.572,1.4957
worst,bs,2048,fp32,524288,8,op27_hls,42.912,39.993,54.763,51.257,1.2762
worst,bs,2048,fp32,524288,16,op27_hls,43.635,40.193,55.507,48.928,1.2721
worst,bs,2048,fp32,524288,32,op27_hls,48.08,42.597,62.196,49.532,1.2936
worst,bs,2048,fp32,524288,64,op27_hls,95.38,90.609,83.294,71.337,0.8733
worst,bs,2048,fp32,1048576,2,op27_hls,28.328,25.759,94.767,86.408,3.3453
worst,bs,2048,fp32,1048576,4,op27_hls,28.973,26.111,94.767,86.483,3.2709
worst,bs,2048,fp32,1048576,8,op27_hls,42.259,38.745,95.388,86.513,2.2572
worst,bs,2048,fp32,1048576,16,op27_hls,43.52,38.797,105.174,91.192,2.4167
worst,bs,2048,fp32,1048576,32,op27_hls,49.176,42.907,129.357,119.623,2.6305
worst,bs,2048,fp32,1048576,64,op27_hls,182.216,178.362,146.967,132.058,0.8066
worst,seq,512,bf16,4096,1,op27_hls,10.923,9.512,10.072,8.257,0.9221
worst,seq,512,bf16,8192,1,op27_hls,11.366,10.082,9.632,8.124,0.8474
worst,seq,512,bf16,16384,1,op27_hls,14.837,13.119,10.801,8.994,0.728
worst,seq,512,bf16,32768,1,op27_hls,21.342,17.134,11.917,9.913,0.5584
worst,seq,512,bf16,65536,1,op27_hls,13.526,12.164,14.029,12.617,1.0372
worst,seq,512,bf16,131072,1,op27_hls,13.542,12.162,18.936,17.504,1.3983
worst,seq,512,bf16,262144,1,op27_hls,15.577,13.802,29.611,27.527,1.9009
worst,seq,512,bf16,524288,1,op27_hls,16.246,13.785,48.67,46.482,2.9958
worst,seq,512,bf16,1048576,1,op27_hls,19.593,16.397,89.236,85.631,4.5545
worst,seq,512,fp16,4096,1,op27_hls,10.578,9.483,9.608,8.214,0.9083
worst,seq,512,fp16,8192,1,op27_hls,10.381,9.432,9.379,8.358,0.9035
worst,seq,512,fp16,16384,1,op27_hls,13.901,12.383,9.998,8.404,0.7192
