family,sweep,scenario,model,op,K,dtype,N,BS,isl,cr,hit,us,us_span,exact
real,bs,,v32,flashinfer_topk,2048,bf16,8207,4,8k,1,0.84130859375,10.121649999999999,10.121649999999999,True
real,bs,,v32,gvr_base,2048,bf16,8207,4,8k,1,0.84130859375,11.99995,11.99995,True
real,bs,,v32,gvr_pr,2048,bf16,8207,4,8k,1,0.84130859375,11.67835,11.67835,True
real,bs,,v32,op26_r0auto,2048,bf16,8207,4,8k,1,0.84130859375,11.916649999999999,11.916649999999999,
real,bs,,v32,radix_cutedsl,2048,bf16,8207,4,8k,1,0.84130859375,7.49605,7.49605,True
real,bs,,v32,flashinfer_topk,2048,bf16,8207,8,8k,1,0.84130859375,10.265649999999999,10.265649999999999,True
real,bs,,v32,gvr_base,2048,bf16,8207,8,8k,1,0.84130859375,11.99985,11.99985,True
real,bs,,v32,gvr_pr,2048,bf16,8207,8,8k,1,0.84130859375,11.6575,11.6575,True
real,bs,,v32,op26_r0auto,2048,bf16,8207,8,8k,1,0.84130859375,11.89425,11.89425,
real,bs,,v32,radix_cutedsl,2048,bf16,8207,8,8k,1,0.84130859375,7.6592,7.6592,True
real,bs,,v32,flashinfer_topk,2048,bf16,8207,16,8k,1,0.84130859375,12.921700000000001,12.921700000000001,True
real,bs,,v32,gvr_base,2048,bf16,8207,16,8k,1,0.84130859375,11.860700000000001,11.860700000000001,True
real,bs,,v32,gvr_pr,2048,bf16,8207,16,8k,1,0.84130859375,11.59025,11.59025,True
real,bs,,v32,op26_r0auto,2048,bf16,8207,16,8k,1,0.84130859375,11.81425,11.81425,
real,bs,,v32,radix_cutedsl,2048,bf16,8207,16,8k,1,0.84130859375,8.08,8.08,True
real,bs,,v32,flashinfer_topk,2048,bf16,8207,32,8k,1,0.84130859375,13.37765,13.37765,True
real,bs,,v32,gvr_base,2048,bf16,8207,32,8k,1,0.84130859375,11.92155,11.92155,True
real,bs,,v32,gvr_pr,2048,bf16,8207,32,8k,1,0.84130859375,11.587,11.587,True
real,bs,,v32,op26_r0auto,2048,bf16,8207,32,8k,1,0.84130859375,11.932799999999999,11.932799999999999,
real,bs,,v32,radix_cutedsl,2048,bf16,8207,32,8k,1,0.84130859375,8.192,8.192,True
real,bs,,v32,flashinfer_topk,2048,bf16,8207,64,8k,1,0.84130859375,13.6225,13.6225,True
real,bs,,v32,gvr_base,2048,bf16,8207,64,8k,1,0.84130859375,12.188649999999999,12.188649999999999,True
real,bs,,v32,gvr_pr,2048,bf16,8207,64,8k,1,0.84130859375,11.81275,11.81275,True
real,bs,,v32,op26_r0auto,2048,bf16,8207,64,8k,1,0.84130859375,12.070350000000001,12.070350000000001,
real,bs,,v32,radix_cutedsl,2048,bf16,8207,64,8k,1,0.84130859375,8.361600000000001,8.361600000000001,True
real,bs,,v32,flashinfer_topk,2048,bf16,8207,128,8k,1,0.84130859375,13.65125,13.65125,True
real,bs,,v32,gvr_base,2048,bf16,8207,128,8k,1,0.84130859375,12.439950000000001,12.439950000000001,True
real,bs,,v32,gvr_pr,2048,bf16,8207,128,8k,1,0.84130859375,12.06395,12.06395,True
real,bs,,v32,op26_r0auto,2048,bf16,8207,128,8k,1,0.84130859375,12.43175,12.43175,
real,bs,,v32,radix_cutedsl,2048,bf16,8207,128,8k,1,0.84130859375,8.65285,8.65285,True
real,bs,,v32,flashinfer_topk,2048,bf16,8207,256,8k,1,0.84130859375,16.19685,16.19685,True
real,bs,,v32,gvr_base,2048,bf16,8207,256,8k,1,0.84130859375,14.611049999999999,14.611049999999999,True
real,bs,,v32,gvr_pr,2048,bf16,8207,256,8k,1,0.84130859375,14.489450000000001,14.489450000000001,True
real,bs,,v32,op26_r0auto,2048,bf16,8207,256,8k,1,0.84130859375,14.5503,14.5503,
real,bs,,v32,radix_cutedsl,2048,bf16,8207,256,8k,1,0.84130859375,15.0193,15.0193,True
real,bs,,v32,flashinfer_topk,2048,bf16,8207,512,8k,1,0.84130859375,29.40485,29.40485,True
real,bs,,v32,gvr_base,2048,bf16,8207,512,8k,1,0.84130859375,25.28605,25.28605,True
real,bs,,v32,gvr_pr,2048,bf16,8207,512,8k,1,0.84130859375,25.2253,25.2253,True
real,bs,,v32,op26_r0auto,2048,bf16,8207,512,8k,1,0.84130859375,25.1328,25.1328,
real,bs,,v32,radix_cutedsl,2048,bf16,8207,512,8k,1,0.84130859375,27.5873,27.5873,True
real,bs,,v32,flashinfer_topk,2048,bf16,8207,1024,8k,1,0.84130859375,49.011300000000006,49.011300000000006,True
real,bs,,v32,gvr_base,2048,bf16,8207,1024,8k,1,0.84130859375,39.444300000000005,39.444300000000005,True
real,bs,,v32,gvr_pr,2048,bf16,8207,1024,8k,1,0.84130859375,38.8523,38.8523,True
real,bs,,v32,op26_r0auto,2048,bf16,8207,1024,8k,1,0.84130859375,38.92895,38.92895,
real,bs,,v32,radix_cutedsl,2048,bf16,8207,1024,8k,1,0.84130859375,46.435300000000005,46.435300000000005,True
real,bs,,v32,flashinfer_topk,2048,bf16,16399,1,16k,1,0.5341796875,10.32,10.32,True
real,bs,,v32,gvr_base,2048,bf16,16399,1,16k,1,0.5341796875,15.32,15.32,True
real,bs,,v32,gvr_pr,2048,bf16,16399,1,16k,1,0.5341796875,13.31985,13.31985,True
real,bs,,v32,op26_r0auto,2048,bf16,16399,1,16k,1,0.5341796875,17.13235,17.13235,
real,bs,,v32,radix_cutedsl,2048,bf16,16399,1,16k,1,0.5341796875,13.224,13.224,True
real,bs,,v32,flashinfer_topk,2048,bf16,16399,2,16k,1,0.5341796875,10.5008,10.5008,True
real,bs,,v32,gvr_base,2048,bf16,16399,2,16k,1,0.5341796875,15.31145,15.31145,True
real,bs,,v32,gvr_pr,2048,bf16,16399,2,16k,1,0.5341796875,13.319799999999999,13.319799999999999,True
real,bs,,v32,op26_r0auto,2048,bf16,16399,2,16k,1,0.5341796875,15.243,15.243,
real,bs,,v32,radix_cutedsl,2048,bf16,16399,2,16k,1,0.5341796875,15.1216,15.1216,True
real,bs,,v32,flashinfer_topk,2048,bf16,16399,4,16k,1,0.5341796875,10.588799999999999,10.588799999999999,True
real,bs,,v32,gvr_base,2048,bf16,16399,4,16k,1,0.5341796875,15.289399999999999,15.289399999999999,True
real,bs,,v32,gvr_pr,2048,bf16,16399,4,16k,1,0.5341796875,13.3039,13.3039,True
real,bs,,v32,op26_r0auto,2048,bf16,16399,4,16k,1,0.5341796875,15.251100000000001,15.251100000000001,
real,bs,,v32,radix_cutedsl,2048,bf16,16399,4,16k,1,0.5341796875,15.217600000000001,15.217600000000001,True
real,bs,,v32,flashinfer_topk,2048,bf16,16399,8,16k,1,0.5341796875,10.670399999999999,10.670399999999999,True
real,bs,,v32,gvr_base,2048,bf16,16399,8,16k,1,0.5341796875,15.3775,15.3775,True
real,bs,,v32,gvr_pr,2048,bf16,16399,8,16k,1,0.5341796875,13.2911,13.2911,True
real,bs,,v32,op26_r0auto,2048,bf16,16399,8,16k,1,0.5341796875,16.6174,16.6174,
real,bs,,v32,radix_cutedsl,2048,bf16,16399,8,16k,1,0.5341796875,15.2832,15.2832,True
real,bs,,v32,flashinfer_topk,2048,bf16,16399,16,16k,1,0.5341796875,13.6624,13.6624,True
real,bs,,v32,gvr_base,2048,bf16,16399,16,16k,1,0.5341796875,15.211049999999998,15.211049999999998,True
real,bs,,v32,gvr_pr,2048,bf16,16399,16,16k,1,0.5341796875,13.207799999999999,13.207799999999999,True
real,bs,,v32,op26_r0auto,2048,bf16,16399,16,16k,1,0.5341796875,15.9822,15.9822,
real,bs,,v32,radix_cutedsl,2048,bf16,16399,16,16k,1,0.5341796875,15.508799999999999,15.508799999999999,True
real,bs,,v32,flashinfer_topk,2048,bf16,16399,32,16k,1,0.5341796875,13.923200000000001,13.923200000000001,True
real,bs,,v32,gvr_base,2048,bf16,16399,32,16k,1,0.5341796875,15.31655,15.31655,True
real,bs,,v32,gvr_pr,2048,bf16,16399,32,16k,1,0.5341796875,13.32465,13.32465,True
real,bs,,v32,op26_r0auto,2048,bf16,16399,32,16k,1,0.5341796875,15.305299999999999,15.305299999999999,
real,bs,,v32,radix_cutedsl,2048,bf16,16399,32,16k,1,0.5341796875,15.704,15.704,True
real,bs,,v32,flashinfer_topk,2048,bf16,16399,64,16k,1,0.5341796875,14.252799999999999,14.252799999999999,True
real,bs,,v32,gvr_base,2048,bf16,16399,64,16k,1,0.5341796875,15.526200000000001,15.526200000000001,True
real,bs,,v32,gvr_pr,2048,bf16,16399,64,16k,1,0.5341796875,13.475100000000001,13.475100000000001,True
real,bs,,v32,op26_r0auto,2048,bf16,16399,64,16k,1,0.5341796875,15.5038,15.5038,
real,bs,,v32,radix_cutedsl,2048,bf16,16399,64,16k,1,0.5341796875,10.92,10.92,True
real,bs,,v32,flashinfer_topk,2048,bf16,16399,128,16k,1,0.5341796875,18.87045,18.87045,True
real,bs,,v32,gvr_base,2048,bf16,16399,128,16k,1,0.5341796875,15.95975,15.95975,True
real,bs,,v32,gvr_pr,2048,bf16,16399,128,16k,1,0.5341796875,14.08625,14.08625,True
real,bs,,v32,op26_r0auto,2048,bf16,16399,128,16k,1,0.5341796875,16.5998,16.5998,
real,bs,,v32,radix_cutedsl,2048,bf16,16399,128,16k,1,0.5341796875,11.398399999999999,11.398399999999999,True
real,bs,,v32,flashinfer_topk,2048,bf16,16399,256,16k,1,0.5341796875,25.32005,25.32005,True
real,bs,,v32,gvr_base,2048,bf16,16399,256,16k,1,0.5341796875,20.082900000000002,20.082900000000002,True
real,bs,,v32,gvr_pr,2048,bf16,16399,256,16k,1,0.5341796875,18.01425,18.01425,True
real,bs,,v32,op26_r0auto,2048,bf16,16399,256,16k,1,0.5341796875,21.335900000000002,21.335900000000002,
real,bs,,v32,radix_cutedsl,2048,bf16,16399,256,16k,1,0.5341796875,20.30885,20.30885,True
real,bs,,v32,flashinfer_topk,2048,bf16,16399,512,16k,1,0.5341796875,46.702400000000004,46.702400000000004,True
real,bs,,v32,gvr_base,2048,bf16,16399,512,16k,1,0.5341796875,35.2188,35.2188,True
real,bs,,v32,gvr_pr,2048,bf16,16399,512,16k,1,0.5341796875,31.201150000000002,31.201150000000002,True
real,bs,,v32,op26_r0auto,2048,bf16,16399,512,16k,1,0.5341796875,36.926050000000004,36.926050000000004,
real,bs,,v32,radix_cutedsl,2048,bf16,16399,512,16k,1,0.5341796875,37.7504,37.7504,True
real,bs,,v32,flashinfer_topk,2048,bf16,16399,1024,16k,1,0.5341796875,78.50725,78.50725,True
real,bs,,v32,gvr_base,2048,bf16,16399,1024,16k,1,0.5341796875,55.519400000000005,55.519400000000005,True
real,bs,,v32,gvr_pr,2048,bf16,16399,1024,16k,1,0.5341796875,47.8891,47.8891,True
real,bs,,v32,op26_r0auto,2048,bf16,16399,1024,16k,1,0.5341796875,57.6346,57.6346,
real,bs,,v32,radix_cutedsl,2048,bf16,16399,1024,16k,1,0.5341796875,63.8529,63.8529,True
real,bs,,v32,flashinfer_topk,2048,bf16,32783,1,32k,1,0.43017578125,9.8768,9.8768,True
real,bs,,v32,gvr_base,2048,bf16,32783,1,32k,1,0.43017578125,20.700599999999998,20.700599999999998,True
real,bs,,v32,gvr_pr,2048,bf16,32783,1,32k,1,0.43017578125,16.403,16.403,True
real,bs,,v32,op26_r0auto,2048,bf16,32783,1,32k,1,0.43017578125,21.1835,21.1835,
real,bs,,v32,radix_cutedsl,2048,bf16,32783,1,32k,1,0.43017578125,12.361600000000001,12.361600000000001,True
real,bs,,v32,flashinfer_topk,2048,bf16,32783,2,32k,1,0.43017578125,10.001700000000001,10.001700000000001,True
real,bs,,v32,gvr_base,2048,bf16,32783,2,32k,1,0.43017578125,20.63475,20.63475,True
real,bs,,v32,gvr_pr,2048,bf16,32783,2,32k,1,0.43017578125,16.25105,16.25105,True
real,bs,,v32,op26_r0auto,2048,bf16,32783,2,32k,1,0.43017578125,19.2046,19.2046,
real,bs,,v32,radix_cutedsl,2048,bf16,32783,2,32k,1,0.43017578125,12.42405,12.42405,True
real,bs,,v32,flashinfer_topk,2048,bf16,32783,4,32k,1,0.43017578125,10.504,10.504,True
real,bs,,v32,gvr_base,2048,bf16,32783,4,32k,1,0.43017578125,20.6846,20.6846,True
real,bs,,v32,gvr_pr,2048,bf16,32783,4,32k,1,0.43017578125,16.2831,16.2831,True
real,bs,,v32,op26_r0auto,2048,bf16,32783,4,32k,1,0.43017578125,17.977349999999998,17.977349999999998,
real,bs,,v32,radix_cutedsl,2048,bf16,32783,4,32k,1,0.43017578125,15.2448,15.2448,True
real,bs,,v32,flashinfer_topk,2048,bf16,32783,8,32k,1,0.43017578125,10.59525,10.59525,True
real,bs,,v32,gvr_base,2048,bf16,32783,8,32k,1,0.43017578125,20.62375,20.62375,True
real,bs,,v32,gvr_pr,2048,bf16,32783,8,32k,1,0.43017578125,16.31825,16.31825,True
real,bs,,v32,op26_r0auto,2048,bf16,32783,8,32k,1,0.43017578125,20.03815,20.03815,
real,bs,,v32,radix_cutedsl,2048,bf16,32783,8,32k,1,0.43017578125,15.7089,15.7089,True
real,bs,,v32,flashinfer_topk,2048,bf16,32783,16,32k,1,0.43017578125,12.6897,12.6897,True
real,bs,,v32,gvr_base,2048,bf16,32783,16,32k,1,0.43017578125,20.6192,20.6192,True
real,bs,,v32,gvr_pr,2048,bf16,32783,16,32k,1,0.43017578125,16.21265,16.21265,True
real,bs,,v32,op26_r0auto,2048,bf16,32783,16,32k,1,0.43017578125,18.39025,18.39025,
real,bs,,v32,radix_cutedsl,2048,bf16,32783,16,32k,1,0.43017578125,16.2256,16.2256,True
real,bs,,v32,flashinfer_topk,2048,bf16,32783,32,32k,1,0.43017578125,13.750399999999999,13.750399999999999,True
real,bs,,v32,gvr_base,2048,bf16,32783,32,32k,1,0.43017578125,20.76775,20.76775,True
real,bs,,v32,gvr_pr,2048,bf16,32783,32,32k,1,0.43017578125,16.3806,16.3806,True
real,bs,,v32,op26_r0auto,2048,bf16,32783,32,32k,1,0.43017578125,17.66215,17.66215,
real,bs,,v32,radix_cutedsl,2048,bf16,32783,32,32k,1,0.43017578125,19.568099999999998,19.568099999999998,True
real,bs,,v32,flashinfer_topk,2048,bf16,32783,64,32k,1,0.43017578125,15.8736,15.8736,True
real,bs,,v32,gvr_base,2048,bf16,32783,64,32k,1,0.43017578125,21.047849999999997,21.047849999999997,True
real,bs,,v32,gvr_pr,2048,bf16,32783,64,32k,1,0.43017578125,16.7808,16.7808,True
real,bs,,v32,op26_r0auto,2048,bf16,32783,64,32k,1,0.43017578125,18.3358,18.3358,
real,bs,,v32,radix_cutedsl,2048,bf16,32783,64,32k,1,0.43017578125,16.016,16.016,True
real,bs,,v32,flashinfer_topk,2048,bf16,32783,128,32k,1,0.43017578125,23.8624,23.8624,True
real,bs,,v32,gvr_base,2048,bf16,32783,128,32k,1,0.43017578125,21.963,21.963,True
real,bs,,v32,gvr_pr,2048,bf16,32783,128,32k,1,0.43017578125,17.60455,17.60455,True
real,bs,,v32,op26_r0auto,2048,bf16,32783,128,32k,1,0.43017578125,20.14695,20.14695,
real,bs,,v32,radix_cutedsl,2048,bf16,32783,128,32k,1,0.43017578125,16.77925,16.77925,True
real,bs,,v32,flashinfer_topk,2048,bf16,32783,256,32k,1,0.43017578125,34.3489,34.3489,True
real,bs,,v32,gvr_base,2048,bf16,32783,256,32k,1,0.43017578125,30.172349999999998,30.172349999999998,True
real,bs,,v32,gvr_pr,2048,bf16,32783,256,32k,1,0.43017578125,23.3966,23.3966,True
real,bs,,v32,op26_r0auto,2048,bf16,32783,256,32k,1,0.43017578125,26.22055,26.22055,
real,bs,,v32,radix_cutedsl,2048,bf16,32783,256,32k,1,0.43017578125,30.1873,30.1873,True
real,bs,,v32,flashinfer_topk,2048,bf16,32783,512,32k,1,0.43017578125,62.177800000000005,62.177800000000005,True
real,bs,,v32,gvr_base,2048,bf16,32783,512,32k,1,0.43017578125,52.10175,52.10175,True
real,bs,,v32,gvr_pr,2048,bf16,32783,512,32k,1,0.43017578125,40.4475,40.4475,True
real,bs,,v32,op26_r0auto,2048,bf16,32783,512,32k,1,0.43017578125,45.9514,45.9514,
real,bs,,v32,radix_cutedsl,2048,bf16,32783,512,32k,1,0.43017578125,57.310550000000006,57.310550000000006,True
real,bs,,v32,flashinfer_topk,2048,bf16,32783,1024,32k,1,0.43017578125,104.5746,104.5746,True
real,bs,,v32,gvr_base,2048,bf16,32783,1024,32k,1,0.43017578125,82.4758,82.4758,True
real,bs,,v32,gvr_pr,2048,bf16,32783,1024,32k,1,0.43017578125,63.78965,63.78965,True
real,bs,,v32,op26_r0auto,2048,bf16,32783,1024,32k,1,0.43017578125,73.68075,73.68075,
real,bs,,v32,radix_cutedsl,2048,bf16,32783,1024,32k,1,0.43017578125,99.44185,99.44185,True
real,bs,,v32,flashinfer_topk,2048,bf16,65551,1,64k,1,0.40673828125,12.3248,12.3248,True
real,bs,,v32,gvr_base,2048,bf16,65551,1,64k,1,0.40673828125,28.36295,28.36295,True
real,bs,,v32,gvr_pr,2048,bf16,65551,1,64k,1,0.40673828125,23.5533,23.5533,True
real,bs,,v32,op26_r0auto,2048,bf16,65551,1,64k,1,0.40673828125,24.66535,24.66535,
real,bs,,v32,radix_cutedsl,2048,bf16,65551,1,64k,1,0.40673828125,15.268799999999999,15.268799999999999,True
real,bs,,v32,flashinfer_topk,2048,bf16,65551,2,64k,1,0.40673828125,12.3824,12.3824,True
real,bs,,v32,gvr_base,2048,bf16,65551,2,64k,1,0.40673828125,28.330849999999998,28.330849999999998,True
real,bs,,v32,gvr_pr,2048,bf16,65551,2,64k,1,0.40673828125,23.2398,23.2398,True
real,bs,,v32,op26_r0auto,2048,bf16,65551,2,64k,1,0.40673828125,24.423849999999998,24.423849999999998,
real,bs,,v32,radix_cutedsl,2048,bf16,65551,2,64k,1,0.40673828125,15.3872,15.3872,True
real,bs,,v32,flashinfer_topk,2048,bf16,65551,4,64k,1,0.40673828125,12.430399999999999,12.430399999999999,True
real,bs,,v32,gvr_base,2048,bf16,65551,4,64k,1,0.40673828125,28.25245,28.25245,True
real,bs,,v32,gvr_pr,2048,bf16,65551,4,64k,1,0.40673828125,23.075,23.075,True
real,bs,,v32,op26_r0auto,2048,bf16,65551,4,64k,1,0.40673828125,24.48595,24.48595,
real,bs,,v32,radix_cutedsl,2048,bf16,65551,4,64k,1,0.40673828125,15.5488,15.5488,True
real,bs,,v32,flashinfer_topk,2048,bf16,65551,8,64k,1,0.40673828125,12.6368,12.6368,True
real,bs,,v32,gvr_base,2048,bf16,65551,8,64k,1,0.40673828125,28.64605,28.64605,True
real,bs,,v32,gvr_pr,2048,bf16,65551,8,64k,1,0.40673828125,23.3293,23.3293,True
real,bs,,v32,op26_r0auto,2048,bf16,65551,8,64k,1,0.40673828125,24.72745,24.72745,
real,bs,,v32,radix_cutedsl,2048,bf16,65551,8,64k,1,0.40673828125,15.64,15.64,True
real,bs,,v32,flashinfer_topk,2048,bf16,65551,16,64k,1,0.40673828125,15.172799999999999,15.172799999999999,True
real,bs,,v32,gvr_base,2048,bf16,65551,16,64k,1,0.40673828125,28.822,28.822,True
real,bs,,v32,gvr_pr,2048,bf16,65551,16,64k,1,0.40673828125,23.462,23.462,True
real,bs,,v32,op26_r0auto,2048,bf16,65551,16,64k,1,0.40673828125,24.892599999999998,24.892599999999998,
real,bs,,v32,radix_cutedsl,2048,bf16,65551,16,64k,1,0.40673828125,16.0336,16.0336,True
real,bs,,v32,flashinfer_topk,2048,bf16,65551,32,64k,1,0.40673828125,16.9648,16.9648,True
real,bs,,v32,gvr_base,2048,bf16,65551,32,64k,1,0.40673828125,29.58995,29.58995,True
real,bs,,v32,gvr_pr,2048,bf16,65551,32,64k,1,0.40673828125,23.8573,23.8573,True
real,bs,,v32,op26_r0auto,2048,bf16,65551,32,64k,1,0.40673828125,26.8493,26.8493,
real,bs,,v32,radix_cutedsl,2048,bf16,65551,32,64k,1,0.40673828125,24.262400000000003,24.262400000000003,True
real,bs,,v32,flashinfer_topk,2048,bf16,65551,64,64k,1,0.40673828125,22.128,22.128,True
real,bs,,v32,gvr_base,2048,bf16,65551,64,64k,1,0.40673828125,34.680949999999996,34.680949999999996,True
real,bs,,v32,gvr_pr,2048,bf16,65551,64,64k,1,0.40673828125,27.8507,27.8507,True
real,bs,,v32,op26_r0auto,2048,bf16,65551,64,64k,1,0.40673828125,27.574150000000003,27.574150000000003,
real,bs,,v32,radix_cutedsl,2048,bf16,65551,64,64k,1,0.40673828125,34.9056,34.9056,True
real,bs,,v32,flashinfer_topk,2048,bf16,65551,128,64k,1,0.40673828125,34.603199999999994,34.603199999999994,True
real,bs,,v32,gvr_base,2048,bf16,65551,128,64k,1,0.40673828125,31.91325,31.91325,True
real,bs,,v32,gvr_pr,2048,bf16,65551,128,64k,1,0.40673828125,27.60395,27.60395,True
real,bs,,v32,op26_r0auto,2048,bf16,65551,128,64k,1,0.40673828125,29.18515,29.18515,
real,bs,,v32,radix_cutedsl,2048,bf16,65551,128,64k,1,0.40673828125,25.7312,25.7312,True
real,bs,,v32,flashinfer_topk,2048,bf16,65551,256,64k,1,0.40673828125,54.57115,54.57115,True
real,bs,,v32,gvr_base,2048,bf16,65551,256,64k,1,0.40673828125,53.265,53.265,True
real,bs,,v32,gvr_pr,2048,bf16,65551,256,64k,1,0.40673828125,44.82185,44.82185,True
real,bs,,v32,op26_r0auto,2048,bf16,65551,256,64k,1,0.40673828125,49.9786,49.9786,
real,bs,,v32,radix_cutedsl,2048,bf16,65551,256,64k,1,0.40673828125,48.33595,48.33595,True
real,bs,,v32,flashinfer_topk,2048,bf16,65551,512,64k,1,0.40673828125,99.7376,99.7376,True
real,bs,,v32,gvr_base,2048,bf16,65551,512,64k,1,0.40673828125,93.60375,93.60375,True
real,bs,,v32,gvr_pr,2048,bf16,65551,512,64k,1,0.40673828125,77.8822,77.8822,True
real,bs,,v32,op26_r0auto,2048,bf16,65551,512,64k,1,0.40673828125,88.38135000000001,88.38135000000001,
real,bs,,v32,radix_cutedsl,2048,bf16,65551,512,64k,1,0.40673828125,94.6576,94.6576,True
real,bs,,v32,flashinfer_topk,2048,bf16,65551,1024,64k,1,0.40673828125,167.92475,167.92475,True
real,bs,,v32,gvr_base,2048,bf16,65551,1024,64k,1,0.40673828125,150.41415,150.41415,True
real,bs,,v32,gvr_pr,2048,bf16,65551,1024,64k,1,0.40673828125,124.8684,124.8684,True
real,bs,,v32,op26_r0auto,2048,bf16,65551,1024,64k,1,0.40673828125,141.91045000000003,141.91045000000003,
real,bs,,v32,radix_cutedsl,2048,bf16,65551,1024,64k,1,0.40673828125,164.38395,164.38395,True
real,bs,,v32,flashinfer_topk,2048,bf16,131087,1,128k,1,0.61962890625,17.08165,17.08165,True
real,bs,,v32,gvr_base,2048,bf16,131087,1,128k,1,0.61962890625,21.19975,21.19975,True
real,bs,,v32,gvr_pr,2048,bf16,131087,1,128k,1,0.61962890625,18.0717,18.0717,True
real,bs,,v32,op26_r0auto,2048,bf16,131087,1,128k,1,0.61962890625,17.6432,17.6432,
real,bs,,v32,radix_cutedsl,2048,bf16,131087,1,128k,1,0.61962890625,14.820799999999998,14.820799999999998,True
real,bs,,v32,flashinfer_topk,2048,bf16,131087,2,128k,1,0.61962890625,17.16965,17.16965,True
real,bs,,v32,gvr_base,2048,bf16,131087,2,128k,1,0.61962890625,21.1519,21.1519,True
real,bs,,v32,gvr_pr,2048,bf16,131087,2,128k,1,0.61962890625,17.9232,17.9232,True
real,bs,,v32,op26_r0auto,2048,bf16,131087,2,128k,1,0.61962890625,17.42675,17.42675,
real,bs,,v32,radix_cutedsl,2048,bf16,131087,2,128k,1,0.61962890625,15.0096,15.0096,True
real,bs,,v32,flashinfer_topk,2048,bf16,131087,4,128k,1,0.61962890625,17.249599999999997,17.249599999999997,True
real,bs,,v32,gvr_base,2048,bf16,131087,4,128k,1,0.61962890625,21.366049999999998,21.366049999999998,True
real,bs,,v32,gvr_pr,2048,bf16,131087,4,128k,1,0.61962890625,18.0671,18.0671,True
real,bs,,v32,op26_r0auto,2048,bf16,131087,4,128k,1,0.61962890625,17.63335,17.63335,
real,bs,,v32,radix_cutedsl,2048,bf16,131087,4,128k,1,0.61962890625,15.40325,15.40325,True
real,bs,,v32,flashinfer_topk,2048,bf16,131087,8,128k,1,0.61962890625,17.49765,17.49765,True
real,bs,,v32,gvr_base,2048,bf16,131087,8,128k,1,0.61962890625,21.892799999999998,21.892799999999998,True
real,bs,,v32,gvr_pr,2048,bf16,131087,8,128k,1,0.61962890625,19.2924,19.2924,True
real,bs,,v32,op26_r0auto,2048,bf16,131087,8,128k,1,0.61962890625,17.996650000000002,17.996650000000002,
real,bs,,v32,radix_cutedsl,2048,bf16,131087,8,128k,1,0.61962890625,15.7793,15.7793,True
real,bs,,v32,flashinfer_topk,2048,bf16,131087,16,128k,1,0.61962890625,23.1569,23.1569,True
real,bs,,v32,gvr_base,2048,bf16,131087,16,128k,1,0.61962890625,22.106849999999998,22.106849999999998,True
real,bs,,v32,gvr_pr,2048,bf16,131087,16,128k,1,0.61962890625,19.4941,19.4941,True
real,bs,,v32,op26_r0auto,2048,bf16,131087,16,128k,1,0.61962890625,18.24,18.24,
real,bs,,v32,radix_cutedsl,2048,bf16,131087,16,128k,1,0.61962890625,19.11365,19.11365,True
real,bs,,v32,flashinfer_topk,2048,bf16,131087,32,128k,1,0.61962890625,25.64965,25.64965,True
real,bs,,v32,gvr_base,2048,bf16,131087,32,128k,1,0.61962890625,22.819,22.819,True
real,bs,,v32,gvr_pr,2048,bf16,131087,32,128k,1,0.61962890625,20.0014,20.0014,True
real,bs,,v32,op26_r0auto,2048,bf16,131087,32,128k,1,0.61962890625,21.4607,21.4607,
real,bs,,v32,radix_cutedsl,2048,bf16,131087,32,128k,1,0.61962890625,33.5057,33.5057,True
real,bs,,v32,flashinfer_topk,2048,bf16,131087,64,128k,1,0.61962890625,39.49925,39.49925,True
real,bs,,v32,gvr_base,2048,bf16,131087,64,128k,1,0.61962890625,24.58835,24.58835,True
real,bs,,v32,gvr_pr,2048,bf16,131087,64,128k,1,0.61962890625,23.7085,23.7085,True
real,bs,,v32,op26_r0auto,2048,bf16,131087,64,128k,1,0.61962890625,22.53405,22.53405,
real,bs,,v32,radix_cutedsl,2048,bf16,131087,64,128k,1,0.61962890625,64.88980000000001,64.88980000000001,True
real,bs,,v32,flashinfer_topk,2048,bf16,131087,128,128k,1,0.61962890625,74.6194,74.6194,True
