model,isl,N,K,L,hit,op,us,us_span,exact
v32,4k,4111,2048,46,0.776,flashinfer_topk,8.5328,8.5328,True
v32,4k,4111,2048,47,0.793,radix_cutedsl,6.6784,6.6784,True
v32,4k,4111,2048,47,0.793,sglang_v2,7.3486,7.3486,True
v32,4k,4111,2048,47,0.793,flashinfer_topk,8.6591,8.6591,True
v32,4k,4111,2048,48,0.869,radix_cutedsl,6.7679,6.7679,True
v32,4k,4111,2048,48,0.869,sglang_v2,6.5583,6.5583,True
v32,4k,4111,2048,48,0.869,flashinfer_topk,8.4959,8.4959,True
v32,4k,4111,2048,49,0.784,radix_cutedsl,6.6032,6.6032,True
v32,4k,4111,2048,49,0.784,sglang_v2,7.3822,7.3822,True
v32,4k,4111,2048,49,0.784,flashinfer_topk,8.7566,8.7566,True
v32,4k,4111,2048,50,0.808,radix_cutedsl,6.7136,6.7136,True
v32,4k,4111,2048,50,0.808,sglang_v2,6.2847,6.2847,True
v32,4k,4111,2048,50,0.808,flashinfer_topk,8.6432,8.6432,True
v32,4k,4111,2048,51,0.82,radix_cutedsl,6.5534,6.5534,True
v32,4k,4111,2048,51,0.82,sglang_v2,7.1887,7.1887,True
v32,4k,4111,2048,51,0.82,flashinfer_topk,8.5407,8.5407,True
v32,4k,4111,2048,52,0.825,radix_cutedsl,6.7501,6.7501,True
v32,4k,4111,2048,52,0.825,sglang_v2,7.2927,7.2927,True
v32,4k,4111,2048,52,0.825,flashinfer_topk,8.6719,8.6719,True
v32,4k,4111,2048,53,0.869,radix_cutedsl,6.6864,6.6864,True
v32,4k,4111,2048,53,0.869,sglang_v2,6.3919,6.3919,True
v32,4k,4111,2048,53,0.869,flashinfer_topk,8.6958,8.6958,True
v32,4k,4111,2048,54,0.719,radix_cutedsl,6.8079,6.8079,True
v32,4k,4111,2048,54,0.719,sglang_v2,7.0944,7.0944,True
v32,4k,4111,2048,54,0.719,flashinfer_topk,8.6238,8.6238,True
v32,4k,4111,2048,55,0.788,radix_cutedsl,6.6751,6.6751,True
v32,4k,4111,2048,55,0.788,sglang_v2,6.3023,6.3023,True
v32,4k,4111,2048,55,0.788,flashinfer_topk,8.4128,8.4128,True
v32,4k,4111,2048,56,0.831,radix_cutedsl,6.5711,6.5711,True
v32,4k,4111,2048,56,0.831,sglang_v2,6.4671,6.4671,True
v32,4k,4111,2048,56,0.831,flashinfer_topk,8.6128,8.6128,True
v32,4k,4111,2048,57,0.77,radix_cutedsl,6.7072,6.7072,True
v32,4k,4111,2048,57,0.77,sglang_v2,7.2256,7.2256,True
v32,4k,4111,2048,57,0.77,flashinfer_topk,8.752,8.752,True
v32,4k,4111,2048,58,0.881,radix_cutedsl,6.7886,6.7886,True
v32,4k,4111,2048,58,0.881,sglang_v2,7.3582,7.3582,True
v32,4k,4111,2048,58,0.881,flashinfer_topk,8.8207,8.8207,True
v32,4k,4111,2048,59,0.751,radix_cutedsl,6.5856,6.5856,True
v32,4k,4111,2048,59,0.751,sglang_v2,7.0191,7.0191,True
v32,4k,4111,2048,59,0.751,flashinfer_topk,8.5535,8.5535,True
v32,4k,4111,2048,60,0.775,radix_cutedsl,6.7743,6.7743,True
v32,4k,4111,2048,60,0.775,sglang_v2,6.4176,6.4176,True
v32,4k,4111,2048,60,0.775,flashinfer_topk,8.7727,8.7727,True
v32,64k,65551,2048,3,0.826,radix_cutedsl,19.1328,19.1328,True
v32,64k,65551,2048,3,0.826,sglang_v2,11.1374,11.1374,True
v32,64k,65551,2048,3,0.826,flashinfer_topk,13.7565,13.7565,True
v32,64k,65551,2048,4,0.729,radix_cutedsl,19.0478,19.0478,True
v32,64k,65551,2048,4,0.729,sglang_v2,12.0095,12.0095,True
v32,64k,65551,2048,4,0.729,flashinfer_topk,16.2191,16.2191,True
v32,64k,65551,2048,5,0.887,radix_cutedsl,19.048,19.048,True
v32,64k,65551,2048,5,0.887,sglang_v2,11.9968,11.9968,True
v32,64k,65551,2048,5,0.887,flashinfer_topk,15.6223,15.6223,True
v32,64k,65551,2048,6,0.875,radix_cutedsl,19.0637,19.0637,True
v32,64k,65551,2048,6,0.875,sglang_v2,12.32,12.32,True
v32,64k,65551,2048,6,0.875,flashinfer_topk,15.8333,15.8333,True
v32,64k,65551,2048,7,0.875,radix_cutedsl,19.2176,19.2176,True
v32,64k,65551,2048,7,0.875,sglang_v2,12.1631,12.1631,True
v32,64k,65551,2048,7,0.875,flashinfer_topk,14.7102,14.7102,True
v32,64k,65551,2048,8,0.867,radix_cutedsl,18.9358,18.9358,True
v32,64k,65551,2048,8,0.867,sglang_v2,12.0703,12.0703,True
v32,64k,65551,2048,8,0.867,flashinfer_topk,13.8496,13.8496,True
v32,64k,65551,2048,9,0.745,radix_cutedsl,19.1629,19.1629,True
v32,64k,65551,2048,9,0.745,sglang_v2,11.9967,11.9967,True
v32,64k,65551,2048,9,0.745,flashinfer_topk,15.6047,15.6047,True
v32,64k,65551,2048,10,0.802,radix_cutedsl,18.9437,18.9437,True
v32,64k,65551,2048,10,0.802,sglang_v2,12.0414,12.0414,True
v32,64k,65551,2048,10,0.802,flashinfer_topk,13.9872,13.9872,True
v32,64k,65551,2048,11,0.777,radix_cutedsl,19.3758,19.3758,True
v32,64k,65551,2048,11,0.777,sglang_v2,12.152,12.152,True
v32,64k,65551,2048,11,0.777,flashinfer_topk,14.7664,14.7664,True
v32,64k,65551,2048,12,0.9,radix_cutedsl,18.7166,18.7166,True
v32,64k,65551,2048,12,0.9,sglang_v2,12.1487,12.1487,True
v32,64k,65551,2048,12,0.9,flashinfer_topk,13.9279,13.9279,True
v32,64k,65551,2048,13,0.878,radix_cutedsl,18.8926,18.8926,True
v32,64k,65551,2048,13,0.878,sglang_v2,12.1183,12.1183,True
v32,64k,65551,2048,13,0.878,flashinfer_topk,14.256,14.256,True
v32,64k,65551,2048,14,0.854,radix_cutedsl,19.1279,19.1279,True
v32,64k,65551,2048,14,0.854,sglang_v2,10.0222,10.0222,True
v32,64k,65551,2048,14,0.854,flashinfer_topk,14.536,14.536,True
v32,64k,65551,2048,15,0.829,radix_cutedsl,19.0975,19.0975,True
v32,64k,65551,2048,15,0.829,sglang_v2,12.1343,12.1343,True
v32,64k,65551,2048,15,0.829,flashinfer_topk,16.0815,16.0815,True
v32,64k,65551,2048,16,0.867,radix_cutedsl,19.3439,19.3439,True
v32,64k,65551,2048,16,0.867,sglang_v2,12.0079,12.0079,True
v32,64k,65551,2048,16,0.867,flashinfer_topk,15.8512,15.8512,True
v32,64k,65551,2048,17,0.514,radix_cutedsl,18.9231,18.9231,True
v32,64k,65551,2048,17,0.514,sglang_v2,11.7871,11.7871,True
v32,64k,65551,2048,17,0.514,flashinfer_topk,13.9711,13.9711,True
v32,64k,65551,2048,18,0.886,radix_cutedsl,18.8767,18.8767,True
v32,64k,65551,2048,18,0.886,sglang_v2,12.1855,12.1855,True
v32,64k,65551,2048,18,0.886,flashinfer_topk,14.0416,14.0416,True
v32,64k,65551,2048,19,0.733,radix_cutedsl,18.8798,18.8798,True
v32,64k,65551,2048,19,0.733,sglang_v2,11.8607,11.8607,True
v32,64k,65551,2048,19,0.733,flashinfer_topk,15.9088,15.9088,True
v32,64k,65551,2048,20,0.485,radix_cutedsl,19.0398,19.0398,True
v32,64k,65551,2048,20,0.485,sglang_v2,11.8544,11.8544,True
v32,64k,65551,2048,20,0.485,flashinfer_topk,15.267,15.267,True
v32,64k,65551,2048,21,0.478,radix_cutedsl,19.339,19.339,True
v32,64k,65551,2048,21,0.478,sglang_v2,12.1264,12.1264,True
v32,64k,65551,2048,21,0.478,flashinfer_topk,15.7197,15.7197,True
v32,64k,65551,2048,22,0.694,radix_cutedsl,19.2223,19.2223,True
v32,64k,65551,2048,22,0.694,sglang_v2,11.9839,11.9839,True
v32,64k,65551,2048,22,0.694,flashinfer_topk,14.5584,14.5584,True
v32,64k,65551,2048,23,0.542,radix_cutedsl,19.291,19.291,True
v32,64k,65551,2048,23,0.542,sglang_v2,12.1296,12.1296,True
v32,64k,65551,2048,23,0.542,flashinfer_topk,14.736,14.736,True
v32,64k,65551,2048,24,0.501,radix_cutedsl,19.3263,19.3263,True
v32,64k,65551,2048,24,0.501,sglang_v2,12.2351,12.2351,True
v32,64k,65551,2048,24,0.501,flashinfer_topk,14.9817,14.9817,True
v32,64k,65551,2048,25,0.513,radix_cutedsl,19.28,19.28,True
v32,64k,65551,2048,25,0.513,sglang_v2,12.1327,12.1327,True
v32,64k,65551,2048,25,0.513,flashinfer_topk,14.7392,14.7392,True
v32,64k,65551,2048,26,0.358,radix_cutedsl,19.2158,19.2158,True
v32,64k,65551,2048,26,0.358,sglang_v2,12.0335,12.0335,True
v32,64k,65551,2048,26,0.358,flashinfer_topk,15.5979,15.5979,True
v32,64k,65551,2048,27,0.428,radix_cutedsl,19.2926,19.2926,True
v32,64k,65551,2048,27,0.428,sglang_v2,11.9791,11.9791,True
v32,64k,65551,2048,27,0.428,flashinfer_topk,15.6943,15.6943,True
v32,64k,65551,2048,28,0.41,radix_cutedsl,19.1822,19.1822,True
v32,64k,65551,2048,28,0.41,sglang_v2,11.9376,11.9376,True
v32,64k,65551,2048,28,0.41,flashinfer_topk,15.6768,15.6768,True
v32,64k,65551,2048,29,0.357,radix_cutedsl,19.0304,19.0304,True
v32,64k,65551,2048,29,0.357,sglang_v2,11.8896,11.8896,True
v32,64k,65551,2048,29,0.357,flashinfer_topk,15.5597,15.5597,True
v32,64k,65551,2048,30,0.479,radix_cutedsl,19.219,19.219,True
v32,64k,65551,2048,30,0.479,sglang_v2,12.1967,12.1967,True
v32,64k,65551,2048,30,0.479,flashinfer_topk,14.662,14.662,True
v32,64k,65551,2048,31,0.184,radix_cutedsl,18.8992,18.8992,True
v32,64k,65551,2048,31,0.184,sglang_v2,11.9151,11.9151,True
v32,64k,65551,2048,31,0.184,flashinfer_topk,15.4592,15.4592,True
v32,64k,65551,2048,32,0.261,radix_cutedsl,19.0413,19.0413,True
v32,64k,65551,2048,32,0.261,sglang_v2,12.0462,12.0462,True
v32,64k,65551,2048,32,0.261,flashinfer_topk,14.312,14.312,True
v32,64k,65551,2048,33,0.157,radix_cutedsl,19.054,19.054,True
v32,64k,65551,2048,33,0.157,sglang_v2,12.1343,12.1343,True
v32,64k,65551,2048,33,0.157,flashinfer_topk,15.336,15.336,True
v32,64k,65551,2048,34,0.406,radix_cutedsl,18.9999,18.9999,True
v32,64k,65551,2048,34,0.406,sglang_v2,11.904,11.904,True
v32,64k,65551,2048,34,0.406,flashinfer_topk,14.7664,14.7664,True
v32,64k,65551,2048,35,0.448,radix_cutedsl,19.1104,19.1104,True
v32,64k,65551,2048,35,0.448,sglang_v2,12.003,12.003,True
v32,64k,65551,2048,35,0.448,flashinfer_topk,15.1342,15.1342,True
v32,64k,65551,2048,36,0.556,radix_cutedsl,18.7615,18.7615,True
v32,64k,65551,2048,36,0.556,sglang_v2,12.0365,12.0365,True
v32,64k,65551,2048,36,0.556,flashinfer_topk,13.952,13.952,True
v32,64k,65551,2048,37,0.5,radix_cutedsl,19.3151,19.3151,True
v32,64k,65551,2048,37,0.5,sglang_v2,11.976,11.976,True
v32,64k,65551,2048,37,0.5,flashinfer_topk,14.6528,14.6528,True
v32,64k,65551,2048,38,0.511,radix_cutedsl,19.0495,19.0495,True
v32,64k,65551,2048,38,0.511,sglang_v2,12.128,12.128,True
v32,64k,65551,2048,38,0.511,flashinfer_topk,16.1246,16.1246,True
v32,64k,65551,2048,39,0.447,radix_cutedsl,19.1823,19.1823,True
v32,64k,65551,2048,39,0.447,sglang_v2,12.5455,12.5455,True
v32,64k,65551,2048,39,0.447,flashinfer_topk,15.8363,15.8363,True
v32,64k,65551,2048,40,0.513,radix_cutedsl,18.8495,18.8495,True
v32,64k,65551,2048,40,0.513,sglang_v2,12.0255,12.0255,True
v32,64k,65551,2048,40,0.513,flashinfer_topk,14.048,14.048,True
v32,64k,65551,2048,41,0.595,radix_cutedsl,19.2636,19.2636,True
v32,64k,65551,2048,41,0.595,sglang_v2,12.1744,12.1744,True
v32,64k,65551,2048,41,0.595,flashinfer_topk,15.6719,15.6719,True
v32,64k,65551,2048,42,0.586,radix_cutedsl,18.7408,18.7408,True
v32,64k,65551,2048,42,0.586,sglang_v2,12.1839,12.1839,True
v32,64k,65551,2048,42,0.586,flashinfer_topk,13.4512,13.4512,True
v32,64k,65551,2048,43,0.396,radix_cutedsl,18.9613,18.9613,True
v32,64k,65551,2048,43,0.396,sglang_v2,12.0495,12.0495,True
v32,64k,65551,2048,43,0.396,flashinfer_topk,15.7023,15.7023,True
v32,64k,65551,2048,44,0.792,radix_cutedsl,18.8415,18.8415,True
v32,64k,65551,2048,44,0.792,sglang_v2,11.9119,11.9119,True
v32,64k,65551,2048,44,0.792,flashinfer_topk,13.4464,13.4464,True
v32,64k,65551,2048,45,0.579,radix_cutedsl,18.976,18.976,True
v32,64k,65551,2048,45,0.579,sglang_v2,11.9823,11.9823,True
v32,64k,65551,2048,45,0.579,flashinfer_topk,13.6815,13.6815,True
v32,64k,65551,2048,46,0.399,radix_cutedsl,18.8606,18.8606,True
v32,64k,65551,2048,46,0.399,sglang_v2,12.0128,12.0128,True
v32,64k,65551,2048,46,0.399,flashinfer_topk,14.8864,14.8864,True
v32,64k,65551,2048,47,0.496,radix_cutedsl,19.3583,19.3583,True
v32,64k,65551,2048,47,0.496,sglang_v2,12.0544,12.0544,True
v32,64k,65551,2048,47,0.496,flashinfer_topk,14.7472,14.7472,True
v32,64k,65551,2048,48,0.609,radix_cutedsl,19.1214,19.1214,True
v32,64k,65551,2048,48,0.609,sglang_v2,12.1151,12.1151,True
v32,64k,65551,2048,48,0.609,flashinfer_topk,14.4734,14.4734,True
v32,64k,65551,2048,49,0.608,radix_cutedsl,19.0205,19.0205,True
v32,64k,65551,2048,49,0.608,sglang_v2,12.211,12.211,True
v32,64k,65551,2048,49,0.608,flashinfer_topk,13.9903,13.9903,True
v32,64k,65551,2048,50,0.444,radix_cutedsl,19.2767,19.2767,True
v32,64k,65551,2048,50,0.444,sglang_v2,11.9791,11.9791,True
v32,64k,65551,2048,50,0.444,flashinfer_topk,14.6063,14.6063,True
v32,64k,65551,2048,51,0.674,radix_cutedsl,19.0238,19.0238,True
v32,64k,65551,2048,51,0.674,sglang_v2,11.9726,11.9726,True
v32,64k,65551,2048,51,0.674,flashinfer_topk,14.3855,14.3855,True
v32,64k,65551,2048,52,0.784,radix_cutedsl,18.64,18.64,True
v32,64k,65551,2048,52,0.784,sglang_v2,11.9359,11.9359,True
v32,64k,65551,2048,52,0.784,flashinfer_topk,13.3632,13.3632,True
v32,64k,65551,2048,53,0.726,radix_cutedsl,18.5567,18.5567,True
v32,64k,65551,2048,53,0.726,sglang_v2,11.9295,11.9295,True
v32,64k,65551,2048,53,0.726,flashinfer_topk,13.5133,13.5133,True
v32,64k,65551,2048,54,0.745,radix_cutedsl,19.067,19.067,True
v32,64k,65551,2048,54,0.745,sglang_v2,11.8879,11.8879,True
v32,64k,65551,2048,54,0.745,flashinfer_topk,13.9088,13.9088,True
v32,64k,65551,2048,55,0.771,radix_cutedsl,18.968,18.968,True
v32,64k,65551,2048,55,0.771,sglang_v2,12.1248,12.1248,True
v32,64k,65551,2048,55,0.771,flashinfer_topk,15.712,15.712,True
v32,64k,65551,2048,56,0.81,radix_cutedsl,18.6109,18.6109,True
v32,64k,65551,2048,56,0.81,sglang_v2,12.0223,12.0223,True
v32,64k,65551,2048,56,0.81,flashinfer_topk,13.704,13.704,True
v32,64k,65551,2048,57,0.755,radix_cutedsl,19.2509,19.2509,True
v32,64k,65551,2048,57,0.755,sglang_v2,11.947,11.947,True
v32,64k,65551,2048,57,0.755,flashinfer_topk,15.5182,15.5182,True
v32,64k,65551,2048,58,0.865,radix_cutedsl,18.7391,18.7391,True
v32,64k,65551,2048,58,0.865,sglang_v2,11.9871,11.9871,True
v32,64k,65551,2048,58,0.865,flashinfer_topk,14.0655,14.0655,True
v32,64k,65551,2048,59,0.869,radix_cutedsl,19.1471,19.1471,True
v32,64k,65551,2048,59,0.869,sglang_v2,12.1631,12.1631,True
v32,64k,65551,2048,59,0.869,flashinfer_topk,14.5264,14.5264,True
v32,64k,65551,2048,60,0.875,radix_cutedsl,18.9535,18.9535,True
v32,64k,65551,2048,60,0.875,sglang_v2,12.0575,12.0575,True
v32,64k,65551,2048,60,0.875,flashinfer_topk,14.8976,14.8976,True
v32,8k,8207,2048,3,0.9,radix_cutedsl,9.4095,9.4095,True
v32,8k,8207,2048,3,0.9,sglang_v2,6.1183,6.1183,True
v32,8k,8207,2048,3,0.9,flashinfer_topk,12.0446,12.0446,True
v32,8k,8207,2048,4,0.7,radix_cutedsl,9.4319,9.4319,True
v32,8k,8207,2048,4,0.7,sglang_v2,6.4607,6.4607,True
v32,8k,8207,2048,4,0.7,flashinfer_topk,12.2782,12.2782,True
v32,8k,8207,2048,5,0.914,radix_cutedsl,9.2815,9.2815,True
v32,8k,8207,2048,5,0.914,sglang_v2,6.4671,6.4671,True
v32,8k,8207,2048,5,0.914,flashinfer_topk,12.0318,12.0318,True
v32,8k,8207,2048,6,0.887,radix_cutedsl,9.2382,9.2382,True
v32,8k,8207,2048,6,0.887,sglang_v2,7.0112,7.0112,True
v32,8k,8207,2048,6,0.887,flashinfer_topk,12.4238,12.4238,True
v32,8k,8207,2048,7,0.864,radix_cutedsl,9.4143,9.4143,True
v32,8k,8207,2048,7,0.864,sglang_v2,8.216,8.216,True
v32,8k,8207,2048,7,0.864,flashinfer_topk,12.3406,12.3406,True
v32,8k,8207,2048,8,0.865,radix_cutedsl,9.4175,9.4175,True
v32,8k,8207,2048,8,0.865,sglang_v2,8.3712,8.3712,True
v32,8k,8207,2048,8,0.865,flashinfer_topk,12.4459,12.4459,True
v32,8k,8207,2048,9,0.85,radix_cutedsl,9.3854,9.3854,True
v32,8k,8207,2048,9,0.85,sglang_v2,6.9216,6.9216,True
v32,8k,8207,2048,9,0.85,flashinfer_topk,12.475,12.475,True
v32,8k,8207,2048,10,0.89,radix_cutedsl,9.7199,9.7199,True
v32,8k,8207,2048,10,0.89,sglang_v2,8.4223,8.4223,True
v32,8k,8207,2048,10,0.89,flashinfer_topk,12.4175,12.4175,True
v32,8k,8207,2048,11,0.775,radix_cutedsl,9.6542,9.6542,True
v32,8k,8207,2048,11,0.775,sglang_v2,8.4927,8.4927,True
v32,8k,8207,2048,11,0.775,flashinfer_topk,12.5424,12.5424,True
v32,8k,8207,2048,12,0.908,radix_cutedsl,9.267,9.267,True
v32,8k,8207,2048,12,0.908,sglang_v2,6.6111,6.6111,True
v32,8k,8207,2048,12,0.908,flashinfer_topk,12.251,12.251,True
v32,8k,8207,2048,13,0.891,radix_cutedsl,9.5294,9.5294,True
v32,8k,8207,2048,13,0.891,sglang_v2,7.6976,7.6976,True
v32,8k,8207,2048,13,0.891,flashinfer_topk,12.2815,12.2815,True
v32,8k,8207,2048,14,0.923,radix_cutedsl,9.3295,9.3295,True
v32,8k,8207,2048,14,0.923,sglang_v2,6.9711,6.9711,True
v32,8k,8207,2048,14,0.923,flashinfer_topk,12.3646,12.3646,True
v32,8k,8207,2048,15,0.891,radix_cutedsl,9.3999,9.3999,True
v32,8k,8207,2048,15,0.891,sglang_v2,7.2462,7.2462,True
v32,8k,8207,2048,15,0.891,flashinfer_topk,12.4878,12.4878,True
v32,8k,8207,2048,16,0.903,radix_cutedsl,9.3231,9.3231,True
v32,8k,8207,2048,16,0.903,sglang_v2,8.571,8.571,True
v32,8k,8207,2048,16,0.903,flashinfer_topk,12.5263,12.5263,True
v32,8k,8207,2048,17,0.778,radix_cutedsl,9.6734,9.6734,True
v32,8k,8207,2048,17,0.778,sglang_v2,7.307,7.307,True
v32,8k,8207,2048,17,0.778,flashinfer_topk,12.5919,12.5919,True
v32,8k,8207,2048,18,0.858,radix_cutedsl,9.371,9.371,True
v32,8k,8207,2048,18,0.858,sglang_v2,8.6063,8.6063,True
v32,8k,8207,2048,18,0.858,flashinfer_topk,12.5168,12.5168,True
v32,8k,8207,2048,19,0.833,radix_cutedsl,9.4703,9.4703,True
v32,8k,8207,2048,19,0.833,sglang_v2,7.1214,7.1214,True
v32,8k,8207,2048,19,0.833,flashinfer_topk,12.4733,12.4733,True
v32,8k,8207,2048,20,0.731,radix_cutedsl,9.5438,9.5438,True
v32,8k,8207,2048,20,0.731,sglang_v2,7.1167,7.1167,True
v32,8k,8207,2048,20,0.731,flashinfer_topk,12.3598,12.3598,True
v32,8k,8207,2048,21,0.801,radix_cutedsl,9.3135,9.3135,True
v32,8k,8207,2048,21,0.801,sglang_v2,7.1231,7.1231,True
v32,8k,8207,2048,21,0.801,flashinfer_topk,12.3854,12.3854,True
v32,8k,8207,2048,22,0.891,radix_cutedsl,9.4286,9.4286,True
v32,8k,8207,2048,22,0.891,sglang_v2,8.4703,8.4703,True
v32,8k,8207,2048,22,0.891,flashinfer_topk,12.4656,12.4656,True
v32,8k,8207,2048,23,0.831,radix_cutedsl,9.4221,9.4221,True
v32,8k,8207,2048,23,0.831,sglang_v2,8.5104,8.5104,True
v32,8k,8207,2048,23,0.831,flashinfer_topk,12.5967,12.5967,True
v32,8k,8207,2048,24,0.797,radix_cutedsl,9.443,9.443,True
v32,8k,8207,2048,24,0.797,sglang_v2,6.7055,6.7055,True
v32,8k,8207,2048,24,0.797,flashinfer_topk,12.3646,12.3646,True
v32,8k,8207,2048,25,0.856,radix_cutedsl,9.5215,9.5215,True
v32,8k,8207,2048,25,0.856,sglang_v2,8.5983,8.5983,True
v32,8k,8207,2048,25,0.856,flashinfer_topk,12.3454,12.3454,True
v32,8k,8207,2048,26,0.821,radix_cutedsl,9.819,9.819,True
v32,8k,8207,2048,26,0.821,sglang_v2,7.1486,7.1486,True
v32,8k,8207,2048,26,0.821,flashinfer_topk,12.451,12.451,True
v32,8k,8207,2048,27,0.833,radix_cutedsl,9.6352,9.6352,True
v32,8k,8207,2048,27,0.833,sglang_v2,6.6542,6.6542,True
v32,8k,8207,2048,27,0.833,flashinfer_topk,12.3792,12.3792,True
v32,8k,8207,2048,28,0.87,radix_cutedsl,9.616,9.616,True
v32,8k,8207,2048,28,0.87,sglang_v2,8.675,8.675,True
v32,8k,8207,2048,28,0.87,flashinfer_topk,12.4462,12.4462,True
v32,8k,8207,2048,29,0.837,radix_cutedsl,9.5632,9.5632,True
v32,8k,8207,2048,29,0.837,sglang_v2,7.2239,7.2239,True
v32,8k,8207,2048,29,0.837,flashinfer_topk,12.2815,12.2815,True
v32,8k,8207,2048,30,0.841,radix_cutedsl,9.6607,9.6607,True
v32,8k,8207,2048,30,0.841,sglang_v2,7.8735,7.8735,True
v32,8k,8207,2048,30,0.841,flashinfer_topk,12.376,12.376,True
v32,8k,8207,2048,31,0.833,radix_cutedsl,9.4895,9.4895,True
v32,8k,8207,2048,31,0.833,sglang_v2,7.2079,7.2079,True
v32,8k,8207,2048,31,0.833,flashinfer_topk,12.4143,12.4143,True
v32,8k,8207,2048,32,0.851,radix_cutedsl,9.5709,9.5709,True
v32,8k,8207,2048,32,0.851,sglang_v2,8.5743,8.5743,True
v32,8k,8207,2048,32,0.851,flashinfer_topk,12.3968,12.3968,True
v32,8k,8207,2048,33,0.807,radix_cutedsl,9.4543,9.4543,True
v32,8k,8207,2048,33,0.807,sglang_v2,7.1279,7.1279,True
v32,8k,8207,2048,33,0.807,flashinfer_topk,12.4111,12.4111,True
v32,8k,8207,2048,34,0.842,radix_cutedsl,9.6702,9.6702,True
v32,8k,8207,2048,34,0.842,sglang_v2,7.7103,7.7103,True
v32,8k,8207,2048,34,0.842,flashinfer_topk,12.4398,12.4398,True
v32,8k,8207,2048,35,0.835,radix_cutedsl,9.5295,9.5295,True
v32,8k,8207,2048,35,0.835,sglang_v2,8.6735,8.6735,True
v32,8k,8207,2048,35,0.835,flashinfer_topk,12.3405,12.3405,True
v32,8k,8207,2048,36,0.865,radix_cutedsl,9.379,9.379,True
v32,8k,8207,2048,36,0.865,sglang_v2,8.6575,8.6575,True
v32,8k,8207,2048,36,0.865,flashinfer_topk,12.3343,12.3343,True
v32,8k,8207,2048,37,0.882,radix_cutedsl,9.5967,9.5967,True
v32,8k,8207,2048,37,0.882,sglang_v2,8.7247,8.7247,True
v32,8k,8207,2048,37,0.882,flashinfer_topk,12.4445,12.4445,True
v32,8k,8207,2048,38,0.887,radix_cutedsl,9.4478,9.4478,True
v32,8k,8207,2048,38,0.887,sglang_v2,8.5454,8.5454,True
v32,8k,8207,2048,38,0.887,flashinfer_topk,12.5517,12.5517,True
v32,8k,8207,2048,39,0.77,radix_cutedsl,9.5085,9.5085,True
v32,8k,8207,2048,39,0.77,sglang_v2,8.5823,8.5823,True
v32,8k,8207,2048,39,0.77,flashinfer_topk,12.5229,12.5229,True
v32,8k,8207,2048,40,0.86,radix_cutedsl,9.5326,9.5326,True
v32,8k,8207,2048,40,0.86,sglang_v2,8.5725,8.5725,True
v32,8k,8207,2048,40,0.86,flashinfer_topk,12.499,12.499,True
v32,8k,8207,2048,41,0.854,radix_cutedsl,9.5406,9.5406,True
v32,8k,8207,2048,41,0.854,sglang_v2,8.5215,8.5215,True
v32,8k,8207,2048,41,0.854,flashinfer_topk,12.5678,12.5678,True
v32,8k,8207,2048,42,0.892,radix_cutedsl,9.699,9.699,True
v32,8k,8207,2048,42,0.892,sglang_v2,8.7055,8.7055,True
v32,8k,8207,2048,42,0.892,flashinfer_topk,11.7789,11.7789,True
v32,8k,8207,2048,43,0.815,radix_cutedsl,9.3902,9.3902,True
v32,8k,8207,2048,43,0.815,sglang_v2,7.3487,7.3487,True
v32,8k,8207,2048,43,0.815,flashinfer_topk,12.4382,12.4382,True
v32,8k,8207,2048,44,0.93,radix_cutedsl,9.3166,9.3166,True
v32,8k,8207,2048,44,0.93,sglang_v2,7.5599,7.5599,True
v32,8k,8207,2048,44,0.93,flashinfer_topk,12.1581,12.1581,True
v32,8k,8207,2048,45,0.855,radix_cutedsl,9.3966,9.3966,True
v32,8k,8207,2048,45,0.855,sglang_v2,7.7934,7.7934,True
v32,8k,8207,2048,45,0.855,flashinfer_topk,12.158,12.158,True
v32,8k,8207,2048,46,0.836,radix_cutedsl,9.5775,9.5775,True
v32,8k,8207,2048,46,0.836,sglang_v2,8.5742,8.5742,True
v32,8k,8207,2048,46,0.836,flashinfer_topk,12.5535,12.5535,True
v32,8k,8207,2048,47,0.894,radix_cutedsl,9.5312,9.5312,True
v32,8k,8207,2048,47,0.894,sglang_v2,7.7199,7.7199,True
v32,8k,8207,2048,47,0.894,flashinfer_topk,12.4814,12.4814,True
v32,8k,8207,2048,48,0.866,radix_cutedsl,9.3935,9.3935,True
v32,8k,8207,2048,48,0.866,sglang_v2,8.5102,8.5102,True
v32,8k,8207,2048,48,0.866,flashinfer_topk,12.4063,12.4063,True
v32,8k,8207,2048,49,0.819,radix_cutedsl,9.4797,9.4797,True
v32,8k,8207,2048,49,0.819,sglang_v2,8.771,8.771,True
v32,8k,8207,2048,49,0.819,flashinfer_topk,12.2335,12.2335,True
v32,8k,8207,2048,50,0.849,radix_cutedsl,9.5902,9.5902,True
v32,8k,8207,2048,50,0.849,sglang_v2,7.6911,7.6911,True
v32,8k,8207,2048,50,0.849,flashinfer_topk,12.3839,12.3839,True
v32,8k,8207,2048,51,0.861,radix_cutedsl,9.4159,9.4159,True
v32,8k,8207,2048,51,0.861,sglang_v2,8.4319,8.4319,True
v32,8k,8207,2048,51,0.861,flashinfer_topk,12.3198,12.3198,True
v32,8k,8207,2048,52,0.86,radix_cutedsl,9.3679,9.3679,True
v32,8k,8207,2048,52,0.86,sglang_v2,8.4479,8.4479,True
v32,8k,8207,2048,52,0.86,flashinfer_topk,12.1838,12.1838,True
