model,isl,N,K,L,BS,hit,op,us,us_span,exact
v32,128k,131087,2048,34,1,0.62,sglang_v2,14.7085,14.7085,True
v32,128k,131087,2048,34,1,0.62,flashinfer_topk,19.494,19.494,True
v32,128k,131087,2048,34,2,0.62,gvr_pr,18.2043,18.2043,True
v32,128k,131087,2048,34,2,0.62,radix_cutedsl,19.7772,19.7772,True
v32,128k,131087,2048,34,2,0.62,sglang_v2,14.7295,14.7295,True
v32,128k,131087,2048,34,2,0.62,flashinfer_topk,19.6221,19.6221,True
v32,128k,131087,2048,34,4,0.62,gvr_pr,18.7485,18.7485,True
v32,128k,131087,2048,34,4,0.62,radix_cutedsl,19.0415,19.0415,True
v32,128k,131087,2048,34,4,0.62,sglang_v2,14.8942,14.8942,True
v32,128k,131087,2048,34,4,0.62,flashinfer_topk,20.0813,20.0813,True
v32,128k,131087,2048,34,8,0.62,gvr_pr,19.7757,19.7757,True
v32,128k,131087,2048,34,8,0.62,radix_cutedsl,20.4942,20.4942,True
v32,128k,131087,2048,34,8,0.62,sglang_v2,15.262,15.262,True
v32,128k,131087,2048,34,8,0.62,flashinfer_topk,20.6797,20.6797,True
v32,128k,131087,2048,34,16,0.62,gvr_pr,20.4045,20.4045,True
v32,128k,131087,2048,34,16,0.62,radix_cutedsl,24.7085,24.7085,True
v32,128k,131087,2048,34,16,0.62,sglang_v2,17.331,17.331,True
v32,128k,131087,2048,34,16,0.62,flashinfer_topk,27.8173,27.8173,True
v32,128k,131087,2048,34,32,0.62,gvr_pr,21.561,21.561,True
v32,128k,131087,2048,34,32,0.62,radix_cutedsl,53.8264,53.8264,True
v32,128k,131087,2048,34,32,0.62,sglang_v2,55.4838,31.3723,True
v32,128k,131087,2048,34,32,0.62,flashinfer_topk,29.8907,29.8907,True
v32,128k,131087,2048,34,64,0.62,gvr_pr,25.7005,25.7005,True
v32,128k,131087,2048,34,64,0.62,radix_cutedsl,85.9107,85.9107,True
v32,128k,131087,2048,34,64,0.62,sglang_v2,36.7773,43.6923,True
v32,128k,131087,2048,34,64,0.62,flashinfer_topk,44.4891,44.4891,True
v32,128k,131087,2048,34,128,0.62,gvr_pr,34.4927,34.4927,True
v32,128k,131087,2048,34,128,0.62,radix_cutedsl,103.7634,103.7634,True
v32,128k,131087,2048,34,128,0.62,sglang_v2,42.5531,47.9179,True
v32,128k,131087,2048,34,128,0.62,flashinfer_topk,86.4164,86.4164,True
v32,128k,131087,2048,34,256,0.62,gvr_pr,67.4519,67.4519,True
v32,128k,131087,2048,34,256,0.62,radix_cutedsl,202.6005,202.6005,True
v32,128k,131087,2048,34,256,0.62,sglang_v2,65.4198,70.8294,True
v32,128k,131087,2048,34,256,0.62,flashinfer_topk,169.0248,169.0248,True
v32,128k,131087,2048,34,512,0.62,gvr_pr,119.664,119.664,True
v32,128k,131087,2048,34,512,0.62,radix_cutedsl,365.7485,365.7485,True
v32,128k,131087,2048,34,512,0.62,sglang_v2,115.2608,121.3056,True
v32,128k,131087,2048,34,512,0.62,flashinfer_topk,318.0933,318.0933,True
v32,128k,131087,2048,34,1024,0.62,gvr_pr,215.293,215.293,True
v32,128k,131087,2048,34,1024,0.62,radix_cutedsl,698.3581,698.3581,True
v32,128k,131087,2048,34,1024,0.62,sglang_v2,210.6514,210.6514,True
v32,128k,131087,2048,34,1024,0.62,flashinfer_topk,584.8622,584.8622,True
v32,256k,163775,2048,34,1,0.865,gvr_pr,21.566,21.566,True
v32,256k,163775,2048,34,1,0.865,radix_cutedsl,18.9855,18.9855,True
v32,256k,163775,2048,34,1,0.865,sglang_v2,14.4956,14.4956,True
v32,256k,163775,2048,34,1,0.865,flashinfer_topk,16.5757,16.5757,True
v32,256k,163775,2048,34,2,0.865,gvr_pr,21.9997,21.9997,True
v32,256k,163775,2048,34,2,0.865,radix_cutedsl,19.2445,19.2445,True
v32,256k,163775,2048,34,2,0.865,sglang_v2,14.648,14.648,True
v32,256k,163775,2048,34,2,0.865,flashinfer_topk,17.0062,17.0062,True
v32,256k,163775,2048,34,4,0.865,gvr_pr,22.35,22.35,True
v32,256k,163775,2048,34,4,0.865,radix_cutedsl,19.4459,19.4459,True
v32,256k,163775,2048,34,4,0.865,sglang_v2,14.8478,14.8478,True
v32,256k,163775,2048,34,4,0.865,flashinfer_topk,17.472,17.472,True
v32,256k,163775,2048,34,8,0.865,gvr_pr,23.8125,23.8125,True
v32,256k,163775,2048,34,8,0.865,radix_cutedsl,23.5835,23.5835,True
v32,256k,163775,2048,34,8,0.865,sglang_v2,15.2333,15.2333,True
v32,256k,163775,2048,34,8,0.865,flashinfer_topk,17.7536,17.7536,True
v32,256k,163775,2048,34,16,0.865,gvr_pr,24.3693,24.3693,True
v32,256k,163775,2048,34,16,0.865,radix_cutedsl,31.2397,31.2397,True
v32,256k,163775,2048,34,16,0.865,sglang_v2,20.0143,20.0143,True
v32,256k,163775,2048,34,16,0.865,flashinfer_topk,23.9725,23.9725,True
v32,256k,163775,2048,34,32,0.865,gvr_pr,25.734,25.734,True
v32,256k,163775,2048,34,32,0.865,radix_cutedsl,54.9881,54.9881,True
v32,256k,163775,2048,34,32,0.865,sglang_v2,54.5288,32.3674,True
v32,256k,163775,2048,34,32,0.865,flashinfer_topk,25.563,25.563,True
v32,256k,163775,2048,34,64,0.865,gvr_pr,29.6284,29.6284,True
v32,256k,163775,2048,34,64,0.865,radix_cutedsl,87.4084,87.4084,True
v32,256k,163775,2048,34,64,0.865,sglang_v2,43.6774,48.9686,True
v32,256k,163775,2048,34,64,0.865,flashinfer_topk,37.1051,37.1051,True
v32,256k,163775,2048,34,128,0.865,gvr_pr,45.4329,45.4329,True
v32,256k,163775,2048,34,128,0.865,radix_cutedsl,118.0879,118.0879,True
v32,256k,163775,2048,34,128,0.865,sglang_v2,54.7688,60.5351,True
v32,256k,163775,2048,34,128,0.865,flashinfer_topk,63.9367,63.9367,True
v32,256k,163775,2048,34,256,0.865,gvr_pr,82.1621,82.1621,True
v32,256k,163775,2048,34,256,0.865,radix_cutedsl,229.1213,229.1213,True
v32,256k,163775,2048,34,256,0.865,sglang_v2,79.3701,84.7221,True
v32,256k,163775,2048,34,256,0.865,flashinfer_topk,116.3822,116.3822,True
v32,256k,163775,2048,34,512,0.865,gvr_pr,148.4187,148.4187,True
v32,256k,163775,2048,34,512,0.865,radix_cutedsl,412.9909,412.9909,True
v32,256k,163775,2048,34,512,0.865,sglang_v2,141.4732,147.0172,True
v32,256k,163775,2048,34,512,0.865,flashinfer_topk,215.3185,215.3185,True
v32,256k,163775,2048,34,1024,0.865,gvr_pr,265.7867,265.7867,True
v32,256k,163775,2048,34,1024,0.865,radix_cutedsl,786.1569,786.1569,True
v32,256k,163775,2048,34,1024,0.865,sglang_v2,256.894,256.894,True
v32,256k,163775,2048,34,1024,0.865,flashinfer_topk,384.0473,384.0473,True
v32,4k,4111,2048,54,1,0.719,gvr_pr,11.9887,11.9887,True
v32,4k,4111,2048,54,1,0.719,radix_cutedsl,7.3743,7.3743,True
v32,4k,4111,2048,54,1,0.719,sglang_v2,7.4015,7.4015,True
v32,4k,4111,2048,54,1,0.719,flashinfer_topk,8.8512,8.8512,True
v32,4k,4111,2048,54,2,0.719,gvr_pr,11.8414,11.8414,True
v32,4k,4111,2048,54,2,0.719,radix_cutedsl,7.2128,7.2128,True
v32,4k,4111,2048,54,2,0.719,sglang_v2,7.3871,7.3871,True
v32,4k,4111,2048,54,2,0.719,flashinfer_topk,8.8432,8.8432,True
v32,4k,4111,2048,54,4,0.719,gvr_pr,11.7149,11.7149,True
v32,4k,4111,2048,54,4,0.719,radix_cutedsl,7.2607,7.2607,True
v32,4k,4111,2048,54,4,0.719,sglang_v2,7.3711,7.3711,True
v32,4k,4111,2048,54,4,0.719,flashinfer_topk,9.0047,9.0047,True
v32,4k,4111,2048,54,8,0.719,gvr_pr,11.7007,11.7007,True
v32,4k,4111,2048,54,8,0.719,radix_cutedsl,7.32,7.32,True
v32,4k,4111,2048,54,8,0.719,sglang_v2,7.3344,7.3344,True
v32,4k,4111,2048,54,8,0.719,flashinfer_topk,8.984,8.984,True
v32,4k,4111,2048,54,16,0.719,gvr_pr,11.7834,11.7834,True
v32,4k,4111,2048,54,16,0.719,radix_cutedsl,7.339,7.339,True
v32,4k,4111,2048,54,16,0.719,sglang_v2,7.2847,7.2847,True
v32,4k,4111,2048,54,16,0.719,flashinfer_topk,9.0799,9.0799,True
v32,4k,4111,2048,54,32,0.719,gvr_pr,11.7279,11.7279,True
v32,4k,4111,2048,54,32,0.719,radix_cutedsl,7.3967,7.3967,True
v32,4k,4111,2048,54,32,0.719,sglang_v2,7.3694,7.3694,True
v32,4k,4111,2048,54,32,0.719,flashinfer_topk,9.1646,9.1646,True
v32,4k,4111,2048,54,64,0.719,gvr_pr,12.0255,12.0255,True
v32,4k,4111,2048,54,64,0.719,radix_cutedsl,7.592,7.592,True
v32,4k,4111,2048,54,64,0.719,sglang_v2,7.4895,7.4895,True
v32,4k,4111,2048,54,64,0.719,flashinfer_topk,9.3103,9.3103,True
v32,4k,4111,2048,54,128,0.719,gvr_pr,12.4845,12.4845,True
v32,4k,4111,2048,54,128,0.719,radix_cutedsl,8.1471,8.1471,True
v32,4k,4111,2048,54,128,0.719,sglang_v2,7.7584,7.7584,True
v32,4k,4111,2048,54,128,0.719,flashinfer_topk,9.6079,9.6079,True
v32,4k,4111,2048,54,256,0.719,gvr_pr,15.0847,15.0847,True
v32,4k,4111,2048,54,256,0.719,radix_cutedsl,14.32,14.32,True
v32,4k,4111,2048,54,256,0.719,sglang_v2,10.2943,10.2943,True
v32,4k,4111,2048,54,256,0.719,flashinfer_topk,13.179,13.179,True
v32,4k,4111,2048,54,512,0.719,gvr_pr,27.47,27.47,True
v32,4k,4111,2048,54,512,0.719,radix_cutedsl,26.3613,26.3613,True
v32,4k,4111,2048,54,512,0.719,sglang_v2,18.1295,18.1295,True
v32,4k,4111,2048,54,512,0.719,flashinfer_topk,23.8381,23.8381,True
v32,4k,4111,2048,54,1024,0.719,gvr_pr,50.0571,50.0571,True
v32,4k,4111,2048,54,1024,0.719,radix_cutedsl,44.9275,44.9275,True
v32,4k,4111,2048,54,1024,0.719,sglang_v2,30.0715,30.0715,True
v32,4k,4111,2048,54,1024,0.719,flashinfer_topk,40.4267,40.4267,True
v32,8k,8207,2048,54,1,0.908,gvr_pr,12.6495,12.6495,True
v32,8k,8207,2048,54,1,0.908,radix_cutedsl,9.7295,9.7295,True
v32,8k,8207,2048,54,1,0.908,sglang_v2,8.7199,8.7199,True
v32,8k,8207,2048,54,1,0.908,flashinfer_topk,12.7246,12.7246,True
v32,8k,8207,2048,54,2,0.908,gvr_pr,12.8749,12.8749,True
v32,8k,8207,2048,54,2,0.908,radix_cutedsl,9.6784,9.6784,True
v32,8k,8207,2048,54,2,0.908,sglang_v2,8.6064,8.6064,True
v32,8k,8207,2048,54,2,0.908,flashinfer_topk,12.8238,12.8238,True
v32,8k,8207,2048,54,4,0.908,gvr_pr,12.7599,12.7599,True
v32,8k,8207,2048,54,4,0.908,radix_cutedsl,9.92,9.92,True
v32,8k,8207,2048,54,4,0.908,sglang_v2,8.6206,8.6206,True
v32,8k,8207,2048,54,4,0.908,flashinfer_topk,12.8685,12.8685,True
v32,8k,8207,2048,54,8,0.908,gvr_pr,12.824,12.824,True
v32,8k,8207,2048,54,8,0.908,radix_cutedsl,9.9326,9.9326,True
v32,8k,8207,2048,54,8,0.908,sglang_v2,8.5327,8.5327,True
v32,8k,8207,2048,54,8,0.908,flashinfer_topk,13.0398,13.0398,True
v32,8k,8207,2048,54,16,0.908,gvr_pr,12.971,12.971,True
v32,8k,8207,2048,54,16,0.908,radix_cutedsl,10.0526,10.0526,True
v32,8k,8207,2048,54,16,0.908,sglang_v2,8.5437,8.5437,True
v32,8k,8207,2048,54,16,0.908,flashinfer_topk,16.3614,16.3614,True
v32,8k,8207,2048,54,32,0.908,gvr_pr,12.8479,12.8479,True
v32,8k,8207,2048,54,32,0.908,radix_cutedsl,10.1503,10.1503,True
v32,8k,8207,2048,54,32,0.908,sglang_v2,8.675,8.675,True
v32,8k,8207,2048,54,32,0.908,flashinfer_topk,16.8478,16.8478,True
v32,8k,8207,2048,54,64,0.908,gvr_pr,13.3323,13.3323,True
v32,8k,8207,2048,54,64,0.908,radix_cutedsl,10.3855,10.3855,True
v32,8k,8207,2048,54,64,0.908,sglang_v2,8.7904,8.7904,True
v32,8k,8207,2048,54,64,0.908,flashinfer_topk,16.6286,16.6286,True
v32,8k,8207,2048,54,128,0.908,gvr_pr,13.7694,13.7694,True
v32,8k,8207,2048,54,128,0.908,radix_cutedsl,10.8574,10.8574,True
v32,8k,8207,2048,54,128,0.908,sglang_v2,9.2912,9.2912,True
v32,8k,8207,2048,54,128,0.908,flashinfer_topk,16.8127,16.8127,True
v32,8k,8207,2048,54,256,0.908,gvr_pr,16.8637,16.8637,True
v32,8k,8207,2048,54,256,0.908,radix_cutedsl,19.4797,19.4797,True
v32,8k,8207,2048,54,256,0.908,sglang_v2,12.4926,12.4926,True
v32,8k,8207,2048,54,256,0.908,flashinfer_topk,18.2557,18.2557,True
v32,8k,8207,2048,54,512,0.908,gvr_pr,31.4205,31.4205,True
v32,8k,8207,2048,54,512,0.908,radix_cutedsl,36.4396,36.4396,True
v32,8k,8207,2048,54,512,0.908,sglang_v2,21.8925,21.8925,True
v32,8k,8207,2048,54,512,0.908,flashinfer_topk,32.3723,32.3723,True
v32,8k,8207,2048,54,1024,0.908,gvr_pr,56.4552,56.4552,True
v32,8k,8207,2048,54,1024,0.908,radix_cutedsl,61.7657,61.7657,True
v32,8k,8207,2048,54,1024,0.908,sglang_v2,36.3085,36.3085,True
v32,8k,8207,2048,54,1024,0.908,flashinfer_topk,54.9081,54.9081,True
v32,16k,16399,2048,54,1,0.676,gvr_pr,14.6207,14.6207,True
v32,16k,16399,2048,54,1,0.676,radix_cutedsl,19.1166,19.1166,True
v32,16k,16399,2048,54,1,0.676,sglang_v2,11.7439,11.7439,True
v32,16k,16399,2048,54,1,0.676,flashinfer_topk,13.2271,13.2271,True
v32,16k,16399,2048,54,2,0.676,gvr_pr,14.5758,14.5758,True
v32,16k,16399,2048,54,2,0.676,radix_cutedsl,19.7485,19.7485,True
v32,16k,16399,2048,54,2,0.676,sglang_v2,11.5391,11.5391,True
v32,16k,16399,2048,54,2,0.676,flashinfer_topk,13.2719,13.2719,True
v32,16k,16399,2048,54,4,0.676,gvr_pr,14.691,14.691,True
v32,16k,16399,2048,54,4,0.676,radix_cutedsl,19.8668,19.8668,True
v32,16k,16399,2048,54,4,0.676,sglang_v2,11.5279,11.5279,True
v32,16k,16399,2048,54,4,0.676,flashinfer_topk,13.3262,13.3262,True
v32,16k,16399,2048,54,8,0.676,gvr_pr,14.6287,14.6287,True
v32,16k,16399,2048,54,8,0.676,radix_cutedsl,19.9262,19.9262,True
v32,16k,16399,2048,54,8,0.676,sglang_v2,11.4175,11.4175,True
v32,16k,16399,2048,54,8,0.676,flashinfer_topk,13.5967,13.5967,True
v32,16k,16399,2048,54,16,0.676,gvr_pr,14.752,14.752,True
v32,16k,16399,2048,54,16,0.676,radix_cutedsl,20.059,20.059,True
v32,16k,16399,2048,54,16,0.676,sglang_v2,11.5295,11.5295,True
v32,16k,16399,2048,54,16,0.676,flashinfer_topk,16.9551,16.9551,True
v32,16k,16399,2048,54,32,0.676,gvr_pr,14.867,14.867,True
v32,16k,16399,2048,54,32,0.676,radix_cutedsl,20.4414,20.4414,True
v32,16k,16399,2048,54,32,0.676,sglang_v2,11.6639,11.6639,True
v32,16k,16399,2048,54,32,0.676,flashinfer_topk,17.5535,17.5535,True
v32,16k,16399,2048,54,64,0.676,gvr_pr,15.3198,15.3198,True
v32,16k,16399,2048,54,64,0.676,radix_cutedsl,13.675,13.675,True
v32,16k,16399,2048,54,64,0.676,sglang_v2,12.1039,12.1039,True
v32,16k,16399,2048,54,64,0.676,flashinfer_topk,17.5514,17.5514,True
v32,16k,16399,2048,54,128,0.676,gvr_pr,16.0542,16.0542,True
v32,16k,16399,2048,54,128,0.676,radix_cutedsl,14.5695,14.5695,True
v32,16k,16399,2048,54,128,0.676,sglang_v2,12.827,12.827,True
v32,16k,16399,2048,54,128,0.676,flashinfer_topk,21.9295,21.9295,True
v32,16k,16399,2048,54,256,0.676,gvr_pr,20.5565,20.5565,True
v32,16k,16399,2048,54,256,0.676,radix_cutedsl,26.3104,26.3104,True
v32,16k,16399,2048,54,256,0.676,sglang_v2,16.2222,16.2222,True
v32,16k,16399,2048,54,256,0.676,flashinfer_topk,26.8654,26.8654,True
v32,16k,16399,2048,54,512,0.676,gvr_pr,38.4587,38.4587,True
v32,16k,16399,2048,54,512,0.676,radix_cutedsl,49.7753,49.7753,True
v32,16k,16399,2048,54,512,0.676,sglang_v2,29.4091,29.4091,True
v32,16k,16399,2048,54,512,0.676,flashinfer_topk,49.7323,49.7323,True
v32,16k,16399,2048,54,1024,0.676,gvr_pr,69.6328,69.6328,True
v32,16k,16399,2048,54,1024,0.676,radix_cutedsl,86.3094,86.3094,True
v32,16k,16399,2048,54,1024,0.676,sglang_v2,50.577,50.577,True
v32,16k,16399,2048,54,1024,0.676,flashinfer_topk,84.3686,84.3686,True
v32,32k,32783,2048,54,1,0.512,gvr_pr,17.435,17.435,True
v32,32k,32783,2048,54,1,0.512,radix_cutedsl,19.4908,19.4908,True
v32,32k,32783,2048,54,1,0.512,sglang_v2,10.7295,10.7295,True
v32,32k,32783,2048,54,1,0.512,flashinfer_topk,13.2223,13.2223,True
v32,32k,32783,2048,54,2,0.512,gvr_pr,17.3391,17.3391,True
v32,32k,32783,2048,54,2,0.512,radix_cutedsl,19.4557,19.4557,True
v32,32k,32783,2048,54,2,0.512,sglang_v2,10.8062,10.8062,True
v32,32k,32783,2048,54,2,0.512,flashinfer_topk,13.2462,13.2462,True
v32,32k,32783,2048,54,4,0.512,gvr_pr,17.5806,17.5806,True
v32,32k,32783,2048,54,4,0.512,radix_cutedsl,19.4684,19.4684,True
v32,32k,32783,2048,54,4,0.512,sglang_v2,10.7614,10.7614,True
v32,32k,32783,2048,54,4,0.512,flashinfer_topk,13.4239,13.4239,True
v32,32k,32783,2048,54,8,0.512,gvr_pr,17.6798,17.6798,True
v32,32k,32783,2048,54,8,0.512,radix_cutedsl,19.9054,19.9054,True
v32,32k,32783,2048,54,8,0.512,sglang_v2,10.9103,10.9103,True
v32,32k,32783,2048,54,8,0.512,flashinfer_topk,13.747,13.747,True
v32,32k,32783,2048,54,16,0.512,gvr_pr,17.8095,17.8095,True
v32,32k,32783,2048,54,16,0.512,radix_cutedsl,20.2395,20.2395,True
v32,32k,32783,2048,54,16,0.512,sglang_v2,14.6462,14.6462,True
v32,32k,32783,2048,54,16,0.512,flashinfer_topk,16.3135,16.3135,True
v32,32k,32783,2048,54,32,0.512,gvr_pr,18.0622,18.0622,True
v32,32k,32783,2048,54,32,0.512,radix_cutedsl,23.9261,23.9261,True
v32,32k,32783,2048,54,32,0.512,sglang_v2,14.9597,14.9597,True
v32,32k,32783,2048,54,32,0.512,flashinfer_topk,18.3726,18.3726,True
v32,32k,32783,2048,54,64,0.512,gvr_pr,18.8191,18.8191,True
v32,32k,32783,2048,54,64,0.512,radix_cutedsl,30.9677,30.9677,True
v32,32k,32783,2048,54,64,0.512,sglang_v2,15.475,15.475,True
v32,32k,32783,2048,54,64,0.512,flashinfer_topk,19.4539,19.4539,True
v32,32k,32783,2048,54,128,0.512,gvr_pr,19.7022,19.7022,True
v32,32k,32783,2048,54,128,0.512,radix_cutedsl,21.2015,21.2015,True
v32,32k,32783,2048,54,128,0.512,sglang_v2,16.2862,16.2862,True
v32,32k,32783,2048,54,128,0.512,flashinfer_topk,25.2908,25.2908,True
v32,32k,32783,2048,54,256,0.512,gvr_pr,25.942,25.942,True
v32,32k,32783,2048,54,256,0.512,radix_cutedsl,39.534,39.534,True
v32,32k,32783,2048,54,256,0.512,sglang_v2,21.6701,21.6701,True
v32,32k,32783,2048,54,256,0.512,flashinfer_topk,33.8892,33.8892,True
v32,32k,32783,2048,54,512,0.512,gvr_pr,48.9946,48.9946,True
v32,32k,32783,2048,54,512,0.512,radix_cutedsl,77.5254,77.5254,True
v32,32k,32783,2048,54,512,0.512,sglang_v2,40.904,40.904,True
v32,32k,32783,2048,54,512,0.512,flashinfer_topk,62.5816,62.5816,True
v32,32k,32783,2048,54,1024,0.512,gvr_pr,84.887,84.887,True
v32,32k,32783,2048,54,1024,0.512,radix_cutedsl,135.1184,135.1184,True
v32,32k,32783,2048,54,1024,0.512,sglang_v2,70.1576,70.1576,True
v32,32k,32783,2048,54,1024,0.512,flashinfer_topk,105.3766,105.3766,True
v32,64k,65551,2048,54,1,0.745,gvr_pr,19.4155,19.4155,True
v32,64k,65551,2048,54,1,0.745,radix_cutedsl,19.3758,19.3758,True
v32,64k,65551,2048,54,1,0.745,sglang_v2,11.963,11.963,True
v32,64k,65551,2048,54,1,0.745,flashinfer_topk,14.1006,14.1006,True
v32,64k,65551,2048,54,2,0.745,gvr_pr,19.5359,19.5359,True
v32,64k,65551,2048,54,2,0.745,radix_cutedsl,19.3789,19.3789,True
v32,64k,65551,2048,54,2,0.745,sglang_v2,12.1485,12.1485,True
v32,64k,65551,2048,54,2,0.745,flashinfer_topk,14.2846,14.2846,True
v32,64k,65551,2048,54,4,0.745,gvr_pr,19.715,19.715,True
v32,64k,65551,2048,54,4,0.745,radix_cutedsl,19.5327,19.5327,True
v32,64k,65551,2048,54,4,0.745,sglang_v2,12.1406,12.1406,True
v32,64k,65551,2048,54,4,0.745,flashinfer_topk,14.3663,14.3663,True
v32,64k,65551,2048,54,8,0.745,gvr_pr,19.8893,19.8893,True
v32,64k,65551,2048,54,8,0.745,radix_cutedsl,20.0463,20.0463,True
v32,64k,65551,2048,54,8,0.745,sglang_v2,12.3487,12.3487,True
v32,64k,65551,2048,54,8,0.745,flashinfer_topk,14.6494,14.6494,True
v32,64k,65551,2048,54,16,0.745,gvr_pr,20.2395,20.2395,True
v32,64k,65551,2048,54,16,0.745,radix_cutedsl,20.8364,20.8364,True
v32,64k,65551,2048,54,16,0.745,sglang_v2,14.52,14.52,True
v32,64k,65551,2048,54,16,0.745,flashinfer_topk,18.4125,18.4125,True
v32,64k,65551,2048,54,32,0.745,gvr_pr,21.3215,21.3215,True
v32,64k,65551,2048,54,32,0.745,radix_cutedsl,30.6011,30.6011,True
v32,64k,65551,2048,54,32,0.745,sglang_v2,23.0828,28.4955,True
v32,64k,65551,2048,54,32,0.745,flashinfer_topk,20.339,20.339,True
v32,64k,65551,2048,54,64,0.745,gvr_pr,24.4845,24.4845,True
v32,64k,65551,2048,54,64,0.745,radix_cutedsl,58.1017,58.1017,True
v32,64k,65551,2048,54,64,0.745,sglang_v2,23.4702,28.7997,True
v32,64k,65551,2048,54,64,0.745,flashinfer_topk,23.3837,23.3837,True
v32,64k,65551,2048,54,128,0.745,gvr_pr,25.0431,25.0431,True
v32,64k,65551,2048,54,128,0.745,radix_cutedsl,62.1241,62.1241,True
v32,64k,65551,2048,54,128,0.745,sglang_v2,25.3355,30.4427,True
v32,64k,65551,2048,54,128,0.745,flashinfer_topk,33.7628,33.7628,True
v32,64k,65551,2048,54,256,0.745,gvr_pr,39.0875,39.0875,True
v32,64k,65551,2048,54,256,0.745,radix_cutedsl,119.2322,119.2322,True
v32,64k,65551,2048,54,256,0.745,sglang_v2,35.1148,41.1772,True
v32,64k,65551,2048,54,256,0.745,flashinfer_topk,52.6666,52.6666,True
v32,64k,65551,2048,54,512,0.745,gvr_pr,74.0504,74.0504,True
v32,64k,65551,2048,54,512,0.745,radix_cutedsl,205.4727,205.4727,True
v32,64k,65551,2048,54,512,0.745,sglang_v2,63.7672,67.3176,True
v32,64k,65551,2048,54,512,0.745,flashinfer_topk,94.3653,94.3653,True
v32,64k,65551,2048,54,1024,0.745,gvr_pr,121.8227,121.8227,True
v32,64k,65551,2048,54,1024,0.745,radix_cutedsl,404.5807,404.5807,True
v32,64k,65551,2048,54,1024,0.745,sglang_v2,105.6645,105.6645,True
v32,64k,65551,2048,54,1024,0.745,flashinfer_topk,158.5485,158.5485,True
v32,128k,131087,2048,54,1,0.93,gvr_pr,19.5502,19.5502,True
v32,128k,131087,2048,54,1,0.93,radix_cutedsl,19.331,19.331,True
v32,128k,131087,2048,54,1,0.93,sglang_v2,15.1023,15.1023,True
v32,128k,131087,2048,54,1,0.93,flashinfer_topk,16.0608,16.0608,True
v32,128k,131087,2048,54,2,0.93,gvr_pr,19.9405,19.9405,True
v32,128k,131087,2048,54,2,0.93,radix_cutedsl,19.2191,19.2191,True
v32,128k,131087,2048,54,2,0.93,sglang_v2,15.2639,15.2639,True
v32,128k,131087,2048,54,2,0.93,flashinfer_topk,16.1439,16.1439,True
v32,128k,131087,2048,54,4,0.93,gvr_pr,20.0798,20.0798,True
v32,128k,131087,2048,54,4,0.93,radix_cutedsl,19.6462,19.6462,True
v32,128k,131087,2048,54,4,0.93,sglang_v2,15.347,15.347,True
v32,128k,131087,2048,54,4,0.93,flashinfer_topk,16.2878,16.2878,True
v32,128k,131087,2048,54,8,0.93,gvr_pr,21.2317,21.2317,True
v32,128k,131087,2048,54,8,0.93,radix_cutedsl,20.4461,20.4461,True
v32,128k,131087,2048,54,8,0.93,sglang_v2,15.7278,15.7278,True
v32,128k,131087,2048,54,8,0.93,flashinfer_topk,16.707,16.707,True
v32,128k,131087,2048,54,16,0.93,gvr_pr,21.7597,21.7597,True
v32,128k,131087,2048,54,16,0.93,radix_cutedsl,24.5264,24.5264,True
v32,128k,131087,2048,54,16,0.93,sglang_v2,17.827,17.827,True
v32,128k,131087,2048,54,16,0.93,flashinfer_topk,21.9135,21.9135,True
v32,128k,131087,2048,54,32,0.93,gvr_pr,22.9932,22.9932,True
v32,128k,131087,2048,54,32,0.93,radix_cutedsl,57.5465,57.5465,True
v32,128k,131087,2048,54,32,0.93,sglang_v2,57.2234,32.3085,True
v32,128k,131087,2048,54,32,0.93,flashinfer_topk,23.9087,23.9087,True
v32,128k,131087,2048,54,64,0.93,gvr_pr,27.1758,27.1758,True
v32,128k,131087,2048,54,64,0.93,radix_cutedsl,84.8582,84.8582,True
v32,128k,131087,2048,54,64,0.93,sglang_v2,36.7159,41.1047,True
v32,128k,131087,2048,54,64,0.93,flashinfer_topk,30.6333,30.6333,True
v32,128k,131087,2048,54,128,0.93,gvr_pr,34.926,34.926,True
v32,128k,131087,2048,54,128,0.93,radix_cutedsl,102.7156,102.7156,True
v32,128k,131087,2048,54,128,0.93,sglang_v2,42.5083,45.3115,True
v32,128k,131087,2048,54,128,0.93,flashinfer_topk,50.793,50.793,True
v32,128k,131087,2048,54,256,0.93,gvr_pr,67.3815,67.3815,True
v32,128k,131087,2048,54,256,0.93,radix_cutedsl,200.0105,200.0105,True
v32,128k,131087,2048,54,256,0.93,sglang_v2,65.4617,68.2793,True
v32,128k,131087,2048,54,256,0.93,flashinfer_topk,91.0022,91.0022,True
v32,128k,131087,2048,54,512,0.93,gvr_pr,119.0673,119.0673,True
v32,128k,131087,2048,54,512,0.93,radix_cutedsl,361.1861,361.1861,True
v32,128k,131087,2048,54,512,0.93,sglang_v2,115.1044,118.8708,True
v32,128k,131087,2048,54,512,0.93,flashinfer_topk,167.0396,167.0396,True
v32,128k,131087,2048,54,1024,0.93,gvr_pr,214.983,214.983,True
v32,128k,131087,2048,54,1024,0.93,radix_cutedsl,685.7806,685.7806,True
v32,128k,131087,2048,54,1024,0.93,sglang_v2,210.0441,210.0441,True
v32,128k,131087,2048,54,1024,0.93,flashinfer_topk,295.2572,295.2572,True
