family,sweep,scenario,model,K,dtype,N,BS,isl,hit,base,pr,vs,pr_vs_base,vs_vs_base,vs_vs_pr,base_exact,pr_exact,vs_exact,launch_cfg
real,bs,,flash,512,bf16,65538,1024,256k,0.279296875,72.039,72.947,74.021,0.9875,0.9732,0.9855,True,True,True,cs1/T512/mb3/v128
real,bs,,flash,512,bf16,131075,1,512k,0.056640625,43.168,20.8,20.674,2.0754,2.0881,1.0061,False,True,True,cs8/T512/mb1/v128
real,bs,,flash,512,bf16,131075,2,512k,0.056640625,43.592,20.725,20.635,2.1034,2.1125,1.0043,False,True,True,cs8/T512/mb1/v128
real,bs,,flash,512,bf16,131075,4,512k,0.056640625,43.589,20.934,20.936,2.0822,2.082,0.9999,False,True,True,cs8/T512/mb1/v128
real,bs,,flash,512,bf16,131075,8,512k,0.056640625,51.056,23.578,23.718,2.1654,2.1526,0.9941,False,True,True,cs4/T512/mb1/v128
real,bs,,flash,512,bf16,131075,16,512k,0.056640625,51.379,23.867,23.909,2.1527,2.149,0.9983,False,True,True,cs4/T512/mb1/v128
real,bs,,flash,512,bf16,131075,32,512k,0.056640625,52.254,24.35,24.486,2.1459,2.134,0.9944,False,True,True,cs4/T512/mb1/v128
real,bs,,flash,512,bf16,131075,64,512k,0.056640625,68.311,30.87,30.646,2.2128,2.229,1.0073,False,True,True,cs2/T1024/mb1/v128
real,bs,,flash,512,bf16,131075,128,512k,0.056640625,78.424,36.221,35.947,2.1652,2.1816,1.0076,False,True,True,cs1/T1024/mb1/v128
real,bs,,flash,512,bf16,131075,256,512k,0.056640625,152.911,69.56,68.936,2.1983,2.2181,1.0091,False,True,True,cs1/T512/mb3/v128
real,bs,,flash,512,bf16,131075,512,512k,0.056640625,477.072,177.571,177.215,2.6867,2.6921,1.002,False,True,True,cs1/T512/mb3/v128
real,bs,,flash,512,bf16,131075,1024,512k,0.056640625,745.418,292.291,290.896,2.5503,2.5625,1.0048,False,True,True,cs1/T512/mb3/v128
real,bs,,flash,512,bf16,262127,1,1024k,0.421875,15.4,20.334,17.395,0.7573,0.8853,1.169,True,True,True,cs8/T512/mb1/v128
real,bs,,flash,512,bf16,262127,2,1024k,0.421875,15.624,20.574,17.634,0.7594,0.886,1.1668,True,True,True,cs8/T512/mb1/v128
real,bs,,flash,512,bf16,262127,4,1024k,0.421875,15.728,20.714,17.781,0.7593,0.8845,1.1649,True,True,True,cs8/T512/mb1/v128
real,bs,,flash,512,bf16,262127,8,1024k,0.421875,17.523,22.544,20.229,0.7773,0.8663,1.1145,True,True,True,cs4/T1024/mb1/v128
real,bs,,flash,512,bf16,262127,16,1024k,0.421875,17.96,22.866,20.506,0.7855,0.8759,1.1151,True,True,True,cs4/T1024/mb1/v128
real,bs,,flash,512,bf16,262127,32,1024k,0.421875,19.042,23.866,21.526,0.7979,0.8846,1.1087,True,True,True,cs4/T1024/mb1/v128
real,bs,,flash,512,bf16,262127,64,1024k,0.421875,24.73,30.184,28.099,0.8193,0.8801,1.0742,True,True,True,cs2/T1024/mb1/v128
real,bs,,flash,512,bf16,262127,128,1024k,0.421875,34.346,46.541,40.293,0.738,0.8524,1.1551,True,True,True,cs1/T1024/mb1/v128
real,bs,,flash,512,bf16,262127,256,1024k,0.421875,81.437,119.391,85.466,0.6821,0.9529,1.3969,True,True,True,cs1/T512/mb3/v128
real,bs,,flash,512,bf16,262127,512,1024k,0.421875,150.602,209.501,153.992,0.7189,0.978,1.3605,True,True,True,cs1/T512/mb3/v128
real,bs,,flash,512,bf16,262127,1024,1024k,0.421875,234.791,336.093,234.8,0.6986,1.0,1.4314,True,True,True,cs1/T512/mb3/v128
real,bs,,flash,512,fp16,1027,1,4k,0.638671875,8.106,7.314,7.154,1.1083,1.1331,1.0224,True,True,True,cs1/T512/mb0/v128
real,bs,,flash,512,fp16,1027,2,4k,0.638671875,7.73,7.242,7.122,1.0674,1.0854,1.0169,True,True,True,cs1/T512/mb0/v128
real,bs,,flash,512,fp16,1027,4,4k,0.638671875,7.928,7.443,7.382,1.0651,1.0739,1.0082,True,True,True,cs1/T512/mb0/v128
real,bs,,flash,512,fp16,1027,8,4k,0.638671875,8.11,7.402,7.384,1.0958,1.0984,1.0024,True,True,True,cs1/T512/mb0/v128
real,bs,,flash,512,fp16,1027,16,4k,0.638671875,8.267,7.621,7.526,1.0848,1.0984,1.0125,True,True,True,cs1/T512/mb0/v128
real,bs,,flash,512,fp16,1027,32,4k,0.638671875,8.354,7.822,7.67,1.0679,1.0891,1.0198,True,True,True,cs1/T512/mb0/v128
real,bs,,flash,512,fp16,1027,64,4k,0.638671875,8.405,7.982,7.878,1.0529,1.0668,1.0132,True,True,True,cs1/T512/mb0/v128
real,bs,,flash,512,fp16,1027,128,4k,0.638671875,8.627,8.15,8.083,1.0585,1.0673,1.0083,True,True,True,cs1/T512/mb0/v128
real,bs,,flash,512,fp16,1027,256,4k,0.638671875,10.157,9.41,8.987,1.0794,1.1301,1.047,True,True,True,cs1/T512/mb3/v128
real,bs,,flash,512,fp16,1027,512,4k,0.638671875,17.246,16.658,15.522,1.0353,1.1111,1.0732,True,True,True,cs1/T512/mb3/v128
real,bs,,flash,512,fp16,1027,1024,4k,0.638671875,26.618,24.885,23.595,1.0696,1.1281,1.0547,True,True,True,cs1/T512/mb3/v128
real,bs,,flash,512,fp16,2051,1,8k,0.333984375,9.189,7.19,7.307,1.2779,1.2575,0.984,True,True,True,cs1/T512/mb0/v128
real,bs,,flash,512,fp16,2051,2,8k,0.333984375,9.374,7.419,7.515,1.2635,1.2474,0.9872,True,True,True,cs1/T512/mb0/v128
real,bs,,flash,512,fp16,2051,4,8k,0.333984375,9.472,7.595,7.717,1.2471,1.2275,0.9842,True,True,True,cs1/T512/mb0/v128
real,bs,,flash,512,fp16,2051,8,8k,0.333984375,9.394,7.565,7.733,1.2418,1.2148,0.9783,True,True,True,cs1/T512/mb0/v128
real,bs,,flash,512,fp16,2051,16,8k,0.333984375,9.709,7.83,8.067,1.2399,1.2035,0.9706,True,True,True,cs1/T512/mb0/v128
real,bs,,flash,512,fp16,2051,32,8k,0.333984375,10.003,8.085,8.218,1.2373,1.2173,0.9838,True,True,True,cs1/T512/mb0/v128
real,bs,,flash,512,fp16,2051,64,8k,0.333984375,10.002,8.029,8.206,1.2457,1.2188,0.9784,True,True,True,cs1/T512/mb0/v128
real,bs,,flash,512,fp16,2051,128,8k,0.333984375,10.368,8.298,8.597,1.2495,1.206,0.9652,True,True,True,cs1/T512/mb0/v128
real,bs,,flash,512,fp16,2051,256,8k,0.333984375,12.221,9.621,9.549,1.2702,1.2798,1.0075,True,True,True,cs1/T512/mb3/v128
real,bs,,flash,512,fp16,2051,512,8k,0.333984375,21.109,17.019,16.467,1.2403,1.2819,1.0335,True,True,True,cs1/T512/mb3/v128
real,bs,,flash,512,fp16,2051,1024,8k,0.333984375,32.117,25.757,25.123,1.2469,1.2784,1.0252,True,True,True,cs1/T512/mb3/v128
real,bs,,flash,512,fp16,4099,1,16k,0.34375,10.79,7.85,7.71,1.3746,1.3995,1.0181,True,True,True,cs1/T512/mb0/v128
real,bs,,flash,512,fp16,4099,2,16k,0.34375,10.734,7.629,7.554,1.4071,1.4211,1.01,True,True,True,cs1/T512/mb0/v128
real,bs,,flash,512,fp16,4099,4,16k,0.34375,10.442,7.552,7.757,1.3826,1.3461,0.9736,True,True,True,cs1/T512/mb0/v128
real,bs,,flash,512,fp16,4099,8,16k,0.34375,10.682,7.669,7.683,1.3929,1.3903,0.9981,True,True,True,cs1/T512/mb0/v128
