model,isl,N,K,L,BS,hit,cs,op,us,us_span,exact
pro,64k,16387,1024,46,64,0.5186,,flashinfer_topk,15.8833,15.8833,True
pro,64k,16387,1024,46,128,0.5186,1,gvr_pr2,14.3105,14.3105,True
pro,64k,16387,1024,46,128,0.5186,,sglang_v2,10.3745,10.3745,True
pro,64k,16387,1024,46,128,0.5186,,radix_cutedsl,14.5313,14.5313,True
pro,64k,16387,1024,46,128,0.5186,,flashinfer_topk,18.0705,18.0705,True
pro,64k,16387,1024,46,256,0.5186,1,gvr_pr2,26.1922,26.1922,True
pro,64k,16387,1024,46,256,0.5186,,sglang_v2,13.7698,13.7698,True
pro,64k,16387,1024,46,256,0.5186,,radix_cutedsl,26.296,26.296,True
pro,64k,16387,1024,46,256,0.5186,,flashinfer_topk,19.5377,19.5377,True
pro,64k,16387,1024,46,512,0.5186,1,gvr_pr2,49.6228,49.6228,True
pro,64k,16387,1024,46,512,0.5186,,sglang_v2,24.4385,24.4385,True
pro,64k,16387,1024,46,512,0.5186,,radix_cutedsl,49.8275,49.8275,True
pro,64k,16387,1024,46,512,0.5186,,flashinfer_topk,35.0339,35.0339,True
pro,64k,16387,1024,46,1024,0.5186,1,gvr_pr2,87.7733,87.7733,True
pro,64k,16387,1024,46,1024,0.5186,,sglang_v2,41.157,41.157,True
pro,64k,16387,1024,46,1024,0.5186,,radix_cutedsl,86.7669,86.7669,True
pro,64k,16387,1024,46,1024,0.5186,,flashinfer_topk,59.5091,59.5091,True
pro,8k,2051,1024,14,1,0.8301,1,gvr_pr2,10.0176,10.0176,True
pro,8k,2051,1024,14,1,0.8301,,sglang_v2,5.1744,5.1744,True
pro,8k,2051,1024,14,1,0.8301,,radix_cutedsl,6.4449,6.4449,True
pro,8k,2051,1024,14,1,0.8301,,flashinfer_topk,7.5136,7.5136,True
pro,8k,2051,1024,14,2,0.8301,1,gvr_pr2,9.5872,9.5872,True
pro,8k,2051,1024,14,2,0.8301,,sglang_v2,5.232,5.232,True
pro,8k,2051,1024,14,2,0.8301,,radix_cutedsl,6.408,6.408,True
pro,8k,2051,1024,14,2,0.8301,,flashinfer_topk,7.5904,7.5904,True
pro,8k,2051,1024,14,4,0.8301,1,gvr_pr2,9.4832,9.4832,True
pro,8k,2051,1024,14,4,0.8301,,sglang_v2,5.0161,5.0161,True
pro,8k,2051,1024,14,4,0.8301,,radix_cutedsl,6.4112,6.4112,True
pro,8k,2051,1024,14,4,0.8301,,flashinfer_topk,7.6528,7.6528,True
pro,8k,2051,1024,14,8,0.8301,1,gvr_pr2,9.6273,9.6273,True
pro,8k,2051,1024,14,8,0.8301,,sglang_v2,4.9537,4.9537,True
pro,8k,2051,1024,14,8,0.8301,,radix_cutedsl,6.4656,6.4656,True
pro,8k,2051,1024,14,8,0.8301,,flashinfer_topk,7.6369,7.6369,True
pro,8k,2051,1024,14,16,0.8301,1,gvr_pr2,9.6336,9.6336,True
pro,8k,2051,1024,14,16,0.8301,,sglang_v2,4.9328,4.9328,True
pro,8k,2051,1024,14,16,0.8301,,radix_cutedsl,6.4032,6.4032,True
pro,8k,2051,1024,14,16,0.8301,,flashinfer_topk,7.8304,7.8304,True
pro,8k,2051,1024,14,32,0.8301,1,gvr_pr2,9.6976,9.6976,True
pro,8k,2051,1024,14,32,0.8301,,sglang_v2,4.9712,4.9712,True
pro,8k,2051,1024,14,32,0.8301,,radix_cutedsl,6.608,6.608,True
pro,8k,2051,1024,14,32,0.8301,,flashinfer_topk,7.8176,7.8176,True
pro,8k,2051,1024,14,64,0.8301,1,gvr_pr2,9.824,9.824,True
pro,8k,2051,1024,14,64,0.8301,,sglang_v2,5.0384,5.0384,True
pro,8k,2051,1024,14,64,0.8301,,radix_cutedsl,6.776,6.776,True
pro,8k,2051,1024,14,64,0.8301,,flashinfer_topk,8.0049,8.0049,True
pro,8k,2051,1024,14,128,0.8301,1,gvr_pr2,10.1505,10.1505,True
pro,8k,2051,1024,14,128,0.8301,,sglang_v2,5.2688,5.2688,True
pro,8k,2051,1024,14,128,0.8301,,radix_cutedsl,7.1264,7.1264,True
pro,8k,2051,1024,14,128,0.8301,,flashinfer_topk,8.1217,8.1217,True
pro,8k,2051,1024,14,256,0.8301,1,gvr_pr2,18.488,18.488,True
pro,8k,2051,1024,14,256,0.8301,,sglang_v2,6.4289,6.4289,True
pro,8k,2051,1024,14,256,0.8301,,radix_cutedsl,12.2896,12.2896,True
pro,8k,2051,1024,14,256,0.8301,,flashinfer_topk,10.2081,10.2081,True
pro,8k,2051,1024,14,512,0.8301,1,gvr_pr2,34.8929,34.8929,True
pro,8k,2051,1024,14,512,0.8301,,sglang_v2,10.9296,10.9296,True
pro,8k,2051,1024,14,512,0.8301,,radix_cutedsl,22.2961,22.2961,True
pro,8k,2051,1024,14,512,0.8301,,flashinfer_topk,18.4256,18.4256,True
pro,8k,2051,1024,14,1024,0.8301,1,gvr_pr2,61.4802,61.4802,True
pro,8k,2051,1024,14,1024,0.8301,,sglang_v2,18.3121,18.3121,True
pro,8k,2051,1024,14,1024,0.8301,,radix_cutedsl,38.1729,38.1729,True
pro,8k,2051,1024,14,1024,0.8301,,flashinfer_topk,32.2962,32.2962,True
pro,8k,2051,1024,30,1,0.4609,1,gvr_pr2,9.9425,9.9425,True
pro,8k,2051,1024,30,1,0.4609,,sglang_v2,4.4544,4.4544,True
pro,8k,2051,1024,30,1,0.4609,,radix_cutedsl,5.9809,5.9809,True
pro,8k,2051,1024,30,1,0.4609,,flashinfer_topk,7.0784,7.0784,True
pro,8k,2051,1024,30,2,0.4609,1,gvr_pr2,9.8016,9.8016,True
pro,8k,2051,1024,30,2,0.4609,,sglang_v2,4.4224,4.4224,True
pro,8k,2051,1024,30,2,0.4609,,radix_cutedsl,6.0976,6.0976,True
pro,8k,2051,1024,30,2,0.4609,,flashinfer_topk,7.1616,7.1616,True
pro,8k,2051,1024,30,4,0.4609,1,gvr_pr2,9.92,9.92,True
pro,8k,2051,1024,30,4,0.4609,,sglang_v2,4.3296,4.3296,True
pro,8k,2051,1024,30,4,0.4609,,radix_cutedsl,6.1152,6.1152,True
pro,8k,2051,1024,30,4,0.4609,,flashinfer_topk,7.1489,7.1489,True
pro,8k,2051,1024,30,8,0.4609,1,gvr_pr2,9.7248,9.7248,True
pro,8k,2051,1024,30,8,0.4609,,sglang_v2,4.3408,4.3408,True
pro,8k,2051,1024,30,8,0.4609,,radix_cutedsl,6.1328,6.1328,True
pro,8k,2051,1024,30,8,0.4609,,flashinfer_topk,7.3777,7.3777,True
pro,8k,2051,1024,30,16,0.4609,1,gvr_pr2,9.8752,9.8752,True
pro,8k,2051,1024,30,16,0.4609,,sglang_v2,4.8368,4.8368,True
pro,8k,2051,1024,30,16,0.4609,,radix_cutedsl,6.4752,6.4752,True
pro,8k,2051,1024,30,16,0.4609,,flashinfer_topk,7.6161,7.6161,True
pro,8k,2051,1024,30,32,0.4609,1,gvr_pr2,10.0529,10.0529,True
pro,8k,2051,1024,30,32,0.4609,,sglang_v2,4.8352,4.8352,True
pro,8k,2051,1024,30,32,0.4609,,radix_cutedsl,6.6273,6.6273,True
pro,8k,2051,1024,30,32,0.4609,,flashinfer_topk,7.6016,7.6016,True
pro,8k,2051,1024,30,64,0.4609,1,gvr_pr2,10.1808,10.1808,True
pro,8k,2051,1024,30,64,0.4609,,sglang_v2,4.8816,4.8816,True
pro,8k,2051,1024,30,64,0.4609,,radix_cutedsl,6.7713,6.7713,True
pro,8k,2051,1024,30,64,0.4609,,flashinfer_topk,7.7424,7.7424,True
pro,8k,2051,1024,30,128,0.4609,1,gvr_pr2,10.5056,10.5056,True
pro,8k,2051,1024,30,128,0.4609,,sglang_v2,5.088,5.088,True
pro,8k,2051,1024,30,128,0.4609,,radix_cutedsl,7.1649,7.1649,True
pro,8k,2051,1024,30,128,0.4609,,flashinfer_topk,7.8912,7.8912,True
pro,8k,2051,1024,30,256,0.4609,1,gvr_pr2,19.2706,19.2706,True
pro,8k,2051,1024,30,256,0.4609,,sglang_v2,6.216,6.216,True
pro,8k,2051,1024,30,256,0.4609,,radix_cutedsl,12.3041,12.3041,True
pro,8k,2051,1024,30,256,0.4609,,flashinfer_topk,9.7569,9.7569,True
pro,8k,2051,1024,30,512,0.4609,1,gvr_pr2,36.3266,36.3266,True
pro,8k,2051,1024,30,512,0.4609,,sglang_v2,10.5457,10.5457,True
pro,8k,2051,1024,30,512,0.4609,,radix_cutedsl,22.6593,22.6593,True
pro,8k,2051,1024,30,512,0.4609,,flashinfer_topk,17.4768,17.4768,True
pro,8k,2051,1024,30,1024,0.4609,1,gvr_pr2,64.0547,64.0547,True
pro,8k,2051,1024,30,1024,0.4609,,sglang_v2,17.7664,17.7664,True
pro,8k,2051,1024,30,1024,0.4609,,radix_cutedsl,38.149,38.149,True
pro,8k,2051,1024,30,1024,0.4609,,flashinfer_topk,31.037,31.037,True
pro,8k,2051,1024,46,1,0.6113,1,gvr_pr2,10.6656,10.6656,True
pro,8k,2051,1024,46,1,0.6113,,sglang_v2,5.1744,5.1744,True
pro,8k,2051,1024,46,1,0.6113,,radix_cutedsl,6.5216,6.5216,True
pro,8k,2051,1024,46,1,0.6113,,flashinfer_topk,7.4384,7.4384,True
pro,8k,2051,1024,46,2,0.6113,1,gvr_pr2,10.1905,10.1905,True
pro,8k,2051,1024,46,2,0.6113,,sglang_v2,5.2432,5.2432,True
pro,8k,2051,1024,46,2,0.6113,,radix_cutedsl,6.5552,6.5552,True
pro,8k,2051,1024,46,2,0.6113,,flashinfer_topk,7.4001,7.4001,True
pro,8k,2051,1024,46,4,0.6113,1,gvr_pr2,10.0192,10.0192,True
pro,8k,2051,1024,46,4,0.6113,,sglang_v2,5.2992,5.2992,True
pro,8k,2051,1024,46,4,0.6113,,radix_cutedsl,6.6801,6.6801,True
pro,8k,2051,1024,46,4,0.6113,,flashinfer_topk,7.5264,7.5264,True
pro,8k,2051,1024,46,8,0.6113,1,gvr_pr2,10.3025,10.3025,True
pro,8k,2051,1024,46,8,0.6113,,sglang_v2,5.184,5.184,True
pro,8k,2051,1024,46,8,0.6113,,radix_cutedsl,6.6688,6.6688,True
pro,8k,2051,1024,46,8,0.6113,,flashinfer_topk,7.5361,7.5361,True
pro,8k,2051,1024,46,16,0.6113,1,gvr_pr2,10.2081,10.2081,True
pro,8k,2051,1024,46,16,0.6113,,sglang_v2,4.8784,4.8784,True
pro,8k,2051,1024,46,16,0.6113,,radix_cutedsl,6.6032,6.6032,True
pro,8k,2051,1024,46,16,0.6113,,flashinfer_topk,7.6641,7.6641,True
pro,8k,2051,1024,46,32,0.6113,1,gvr_pr2,10.2096,10.2096,True
pro,8k,2051,1024,46,32,0.6113,,sglang_v2,4.9936,4.9936,True
pro,8k,2051,1024,46,32,0.6113,,radix_cutedsl,6.6896,6.6896,True
pro,8k,2051,1024,46,32,0.6113,,flashinfer_topk,7.7632,7.7632,True
pro,8k,2051,1024,46,64,0.6113,1,gvr_pr2,10.2736,10.2736,True
pro,8k,2051,1024,46,64,0.6113,,sglang_v2,4.992,4.992,True
pro,8k,2051,1024,46,64,0.6113,,radix_cutedsl,6.8064,6.8064,True
pro,8k,2051,1024,46,64,0.6113,,flashinfer_topk,7.8208,7.8208,True
pro,8k,2051,1024,46,128,0.6113,1,gvr_pr2,10.4992,10.4992,True
pro,8k,2051,1024,46,128,0.6113,,sglang_v2,5.2289,5.2289,True
pro,8k,2051,1024,46,128,0.6113,,radix_cutedsl,7.256,7.256,True
pro,8k,2051,1024,46,128,0.6113,,flashinfer_topk,7.9856,7.9856,True
pro,8k,2051,1024,46,256,0.6113,1,gvr_pr2,19.2048,19.2048,True
pro,8k,2051,1024,46,256,0.6113,,sglang_v2,6.336,6.336,True
pro,8k,2051,1024,46,256,0.6113,,radix_cutedsl,12.36,12.36,True
pro,8k,2051,1024,46,256,0.6113,,flashinfer_topk,9.9216,9.9216,True
pro,8k,2051,1024,46,512,0.6113,1,gvr_pr2,36.2721,36.2721,True
pro,8k,2051,1024,46,512,0.6113,,sglang_v2,10.7649,10.7649,True
pro,8k,2051,1024,46,512,0.6113,,radix_cutedsl,22.4528,22.4528,True
pro,8k,2051,1024,46,512,0.6113,,flashinfer_topk,17.8434,17.8434,True
pro,8k,2051,1024,46,1024,0.6113,1,gvr_pr2,64.0675,64.0675,True
pro,8k,2051,1024,46,1024,0.6113,,sglang_v2,18.2416,18.2416,True
pro,8k,2051,1024,46,1024,0.6113,,radix_cutedsl,38.4913,38.4913,True
pro,8k,2051,1024,46,1024,0.6113,,flashinfer_topk,31.5489,31.5489,True
v32,128k,131087,2048,14,1,0.9043,4,gvr_pr2,20.5157,20.5157,True
v32,128k,131087,2048,14,1,0.9043,,sglang_v2,15.0194,15.0194,True
v32,128k,131087,2048,14,1,0.9043,,radix_cutedsl,18.6322,18.6322,True
v32,128k,131087,2048,14,1,0.9043,,flashinfer_topk,18.6978,18.6978,True
v32,128k,131087,2048,14,2,0.9043,4,gvr_pr2,20.3024,20.3024,True
v32,128k,131087,2048,14,2,0.9043,,sglang_v2,15.0754,15.0754,True
v32,128k,131087,2048,14,2,0.9043,,radix_cutedsl,20.0625,20.0625,True
v32,128k,131087,2048,14,2,0.9043,,flashinfer_topk,18.8514,18.8514,True
v32,128k,131087,2048,14,4,0.9043,4,gvr_pr2,20.6448,20.6448,True
v32,128k,131087,2048,14,4,0.9043,,sglang_v2,15.2689,15.2689,True
v32,128k,131087,2048,14,4,0.9043,,radix_cutedsl,19.2324,19.2324,True
v32,128k,131087,2048,14,4,0.9043,,flashinfer_topk,19.3154,19.3154,True
v32,128k,131087,2048,14,8,0.9043,4,gvr_pr2,21.0304,21.0304,True
v32,128k,131087,2048,14,8,0.9043,,sglang_v2,15.6065,15.6065,True
v32,128k,131087,2048,14,8,0.9043,,radix_cutedsl,20.6993,20.6993,True
v32,128k,131087,2048,14,8,0.9043,,flashinfer_topk,19.8721,19.8721,True
v32,128k,131087,2048,14,16,0.9043,4,gvr_pr2,21.6602,21.6602,True
v32,128k,131087,2048,14,16,0.9043,,sglang_v2,17.581,17.581,True
v32,128k,131087,2048,14,16,0.9043,,radix_cutedsl,24.6466,24.6466,True
v32,128k,131087,2048,14,16,0.9043,,flashinfer_topk,26.7762,26.7762,True
v32,128k,131087,2048,14,32,0.9043,4,gvr_pr2,23.2933,23.2933,True
v32,128k,131087,2048,14,32,0.9043,,sglang_v2,57.8563,31.5586,True
v32,128k,131087,2048,14,32,0.9043,,radix_cutedsl,52.9734,52.9734,True
v32,128k,131087,2048,14,32,0.9043,,flashinfer_topk,28.7874,28.7874,True
v32,128k,131087,2048,14,64,0.9043,4,gvr_pr2,44.2276,44.2276,True
v32,128k,131087,2048,14,64,0.9043,,sglang_v2,36.2194,37.8915,True
v32,128k,131087,2048,14,64,0.9043,,radix_cutedsl,85.1159,85.1159,True
v32,128k,131087,2048,14,64,0.9043,,flashinfer_topk,40.9252,40.9252,True
v32,128k,131087,2048,14,128,0.9043,4,gvr_pr2,85.0664,85.0664,True
v32,128k,131087,2048,14,128,0.9043,,sglang_v2,42.3396,43.4468,True
v32,128k,131087,2048,14,128,0.9043,,radix_cutedsl,104.489,104.489,True
v32,128k,131087,2048,14,128,0.9043,,flashinfer_topk,71.1991,71.1991,True
v32,128k,131087,2048,14,256,0.9043,4,gvr_pr2,163.496,163.496,True
v32,128k,131087,2048,14,256,0.9043,,sglang_v2,65.4245,67.1094,True
v32,128k,131087,2048,14,256,0.9043,,radix_cutedsl,204.8177,204.8177,True
v32,128k,131087,2048,14,256,0.9043,,flashinfer_topk,143.3308,143.3308,True
v32,128k,131087,2048,14,512,0.9043,4,gvr_pr2,316.1436,316.1436,True
v32,128k,131087,2048,14,512,0.9043,,sglang_v2,115.7258,116.6602,True
v32,128k,131087,2048,14,512,0.9043,,radix_cutedsl,369.2128,369.2128,True
v32,128k,131087,2048,14,512,0.9043,,flashinfer_topk,264.4647,264.4647,True
v32,128k,131087,2048,14,1024,0.9043,4,gvr_pr2,619.2215,619.2215,True
v32,128k,131087,2048,14,1024,0.9043,,sglang_v2,210.3555,210.3555,True
v32,128k,131087,2048,14,1024,0.9043,,radix_cutedsl,700.5406,700.5406,True
v32,128k,131087,2048,14,1024,0.9043,,flashinfer_topk,485.5594,485.5594,True
v32,128k,131087,2048,34,1,0.6196,4,gvr_pr2,18.5952,18.5952,True
v32,128k,131087,2048,34,1,0.6196,,sglang_v2,14.7073,14.7073,True
v32,128k,131087,2048,34,1,0.6196,,radix_cutedsl,18.5314,18.5314,True
v32,128k,131087,2048,34,1,0.6196,,flashinfer_topk,19.5266,19.5266,True
v32,128k,131087,2048,34,2,0.6196,4,gvr_pr2,18.4067,18.4067,True
v32,128k,131087,2048,34,2,0.6196,,sglang_v2,14.7777,14.7777,True
v32,128k,131087,2048,34,2,0.6196,,radix_cutedsl,19.8913,19.8913,True
v32,128k,131087,2048,34,2,0.6196,,flashinfer_topk,19.6386,19.6386,True
v32,128k,131087,2048,34,4,0.6196,4,gvr_pr2,18.6882,18.6882,True
v32,128k,131087,2048,34,4,0.6196,,sglang_v2,15.0305,15.0305,True
v32,128k,131087,2048,34,4,0.6196,,radix_cutedsl,19.1201,19.1201,True
v32,128k,131087,2048,34,4,0.6196,,flashinfer_topk,20.0802,20.0802,True
v32,128k,131087,2048,34,8,0.6196,4,gvr_pr2,19.2096,19.2096,True
v32,128k,131087,2048,34,8,0.6196,,sglang_v2,15.3088,15.3088,True
v32,128k,131087,2048,34,8,0.6196,,radix_cutedsl,20.7842,20.7842,True
v32,128k,131087,2048,34,8,0.6196,,flashinfer_topk,20.6098,20.6098,True
v32,128k,131087,2048,34,16,0.6196,4,gvr_pr2,19.7456,19.7456,True
v32,128k,131087,2048,34,16,0.6196,,sglang_v2,17.4049,17.4049,True
v32,128k,131087,2048,34,16,0.6196,,radix_cutedsl,24.6802,24.6802,True
v32,128k,131087,2048,34,16,0.6196,,flashinfer_topk,28.1138,28.1138,True
v32,128k,131087,2048,34,32,0.6196,4,gvr_pr2,21.3842,21.3842,True
v32,128k,131087,2048,34,32,0.6196,,sglang_v2,55.2212,31.1699,True
v32,128k,131087,2048,34,32,0.6196,,radix_cutedsl,53.3329,53.3329,True
v32,128k,131087,2048,34,32,0.6196,,flashinfer_topk,29.8657,29.8657,True
v32,128k,131087,2048,34,64,0.6196,4,gvr_pr2,40.2979,40.2979,True
v32,128k,131087,2048,34,64,0.6196,,sglang_v2,36.6131,39.2434,True
v32,128k,131087,2048,34,64,0.6196,,radix_cutedsl,85.6007,85.6007,True
v32,128k,131087,2048,34,64,0.6196,,flashinfer_topk,44.0579,44.0579,True
v32,128k,131087,2048,34,128,0.6196,4,gvr_pr2,77.495,77.495,True
v32,128k,131087,2048,34,128,0.6196,,sglang_v2,42.3859,45.3588,True
v32,128k,131087,2048,34,128,0.6196,,radix_cutedsl,104.3289,104.3289,True
v32,128k,131087,2048,34,128,0.6196,,flashinfer_topk,86.375,86.375,True
v32,128k,131087,2048,34,256,0.6196,4,gvr_pr2,148.3898,148.3898,True
v32,128k,131087,2048,34,256,0.6196,,sglang_v2,65.3154,68.3186,True
v32,128k,131087,2048,34,256,0.6196,,radix_cutedsl,204.4382,204.4382,True
v32,128k,131087,2048,34,256,0.6196,,flashinfer_topk,169.2028,169.2028,True
v32,128k,131087,2048,34,512,0.6196,4,gvr_pr2,285.9877,285.9877,True
v32,128k,131087,2048,34,512,0.6196,,sglang_v2,115.6425,118.3577,True
v32,128k,131087,2048,34,512,0.6196,,radix_cutedsl,369.8842,369.8842,True
v32,128k,131087,2048,34,512,0.6196,,flashinfer_topk,318.3687,318.3687,True
v32,128k,131087,2048,34,1024,0.6196,4,gvr_pr2,559.2248,559.2248,True
v32,128k,131087,2048,34,1024,0.6196,,sglang_v2,210.8849,210.8849,True
v32,128k,131087,2048,34,1024,0.6196,,radix_cutedsl,700.1652,700.1652,True
v32,128k,131087,2048,34,1024,0.6196,,flashinfer_topk,586.1788,586.1788,True
v32,128k,131087,2048,54,1,0.9302,4,gvr_pr2,19.9457,19.9457,True
v32,128k,131087,2048,54,1,0.9302,,sglang_v2,15.2016,15.2016,True
v32,128k,131087,2048,54,1,0.9302,,radix_cutedsl,18.3185,18.3185,True
v32,128k,131087,2048,54,1,0.9302,,flashinfer_topk,15.5698,15.5698,True
v32,128k,131087,2048,54,2,0.9302,4,gvr_pr2,19.6738,19.6738,True
v32,128k,131087,2048,54,2,0.9302,,sglang_v2,15.2705,15.2705,True
v32,128k,131087,2048,54,2,0.9302,,radix_cutedsl,19.9441,19.9441,True
v32,128k,131087,2048,54,2,0.9302,,flashinfer_topk,15.7345,15.7345,True
v32,128k,131087,2048,54,4,0.9302,4,gvr_pr2,19.877,19.877,True
v32,128k,131087,2048,54,4,0.9302,,sglang_v2,15.3649,15.3649,True
v32,128k,131087,2048,54,4,0.9302,,radix_cutedsl,19.1745,19.1745,True
v32,128k,131087,2048,54,4,0.9302,,flashinfer_topk,16.0913,16.0913,True
v32,128k,131087,2048,54,8,0.9302,4,gvr_pr2,20.2738,20.2738,True
v32,128k,131087,2048,54,8,0.9302,,sglang_v2,15.7825,15.7825,True
v32,128k,131087,2048,54,8,0.9302,,radix_cutedsl,20.5953,20.5953,True
v32,128k,131087,2048,54,8,0.9302,,flashinfer_topk,16.6753,16.6753,True
v32,128k,131087,2048,54,16,0.9302,4,gvr_pr2,20.8738,20.8738,True
v32,128k,131087,2048,54,16,0.9302,,sglang_v2,17.8369,17.8369,True
v32,128k,131087,2048,54,16,0.9302,,radix_cutedsl,24.4115,24.4115,True
v32,128k,131087,2048,54,16,0.9302,,flashinfer_topk,22.1986,22.1986,True
v32,128k,131087,2048,54,32,0.9302,4,gvr_pr2,22.5602,22.5602,True
v32,128k,131087,2048,54,32,0.9302,,sglang_v2,57.7458,31.8033,True
v32,128k,131087,2048,54,32,0.9302,,radix_cutedsl,52.0804,52.0804,True
v32,128k,131087,2048,54,32,0.9302,,flashinfer_topk,23.9874,23.9874,True
v32,128k,131087,2048,54,64,0.9302,4,gvr_pr2,42.7699,42.7699,True
v32,128k,131087,2048,54,64,0.9302,,sglang_v2,36.3186,37.5827,True
v32,128k,131087,2048,54,64,0.9302,,radix_cutedsl,83.767,83.767,True
v32,128k,131087,2048,54,64,0.9302,,flashinfer_topk,30.5394,30.5394,True
v32,128k,131087,2048,54,128,0.9302,4,gvr_pr2,82.0389,82.0389,True
v32,128k,131087,2048,54,128,0.9302,,sglang_v2,42.1557,43.3717,True
v32,128k,131087,2048,54,128,0.9302,,radix_cutedsl,102.2775,102.2775,True
v32,128k,131087,2048,54,128,0.9302,,flashinfer_topk,50.4116,50.4116,True
v32,128k,131087,2048,54,256,0.9302,4,gvr_pr2,157.3322,157.3322,True
v32,128k,131087,2048,54,256,0.9302,,sglang_v2,65.2309,66.2837,True
v32,128k,131087,2048,54,256,0.9302,,radix_cutedsl,200.4528,200.4528,True
v32,128k,131087,2048,54,256,0.9302,,flashinfer_topk,91.0086,91.0086,True
v32,128k,131087,2048,54,512,0.9302,4,gvr_pr2,303.9764,303.9764,True
v32,128k,131087,2048,54,512,0.9302,,sglang_v2,115.3432,116.5689,True
v32,128k,131087,2048,54,512,0.9302,,radix_cutedsl,361.7403,361.7403,True
v32,128k,131087,2048,54,512,0.9302,,flashinfer_topk,166.4571,166.4571,True
v32,128k,131087,2048,54,1024,0.9302,4,gvr_pr2,594.1723,594.1723,True
v32,128k,131087,2048,54,1024,0.9302,,sglang_v2,210.2575,210.2575,True
v32,128k,131087,2048,54,1024,0.9302,,radix_cutedsl,685.52,685.52,True
v32,128k,131087,2048,54,1024,0.9302,,flashinfer_topk,295.0612,295.0612,True
v32,16k,16399,2048,14,1,0.9019,1,gvr_pr2,14.541,14.541,True
v32,16k,16399,2048,14,1,0.9019,,sglang_v2,12.0305,12.0305,True
v32,16k,16399,2048,14,1,0.9019,,radix_cutedsl,19.9985,19.9985,True
v32,16k,16399,2048,14,1,0.9019,,flashinfer_topk,13.4369,13.4369,True
v32,16k,16399,2048,14,2,0.9019,1,gvr_pr2,14.408,14.408,True
v32,16k,16399,2048,14,2,0.9019,,sglang_v2,12.0865,12.0865,True
v32,16k,16399,2048,14,2,0.9019,,radix_cutedsl,20.0865,20.0865,True
v32,16k,16399,2048,14,2,0.9019,,flashinfer_topk,13.32,13.32,True
v32,16k,16399,2048,14,4,0.9019,1,gvr_pr2,14.3377,14.3377,True
v32,16k,16399,2048,14,4,0.9019,,sglang_v2,12.0354,12.0354,True
v32,16k,16399,2048,14,4,0.9019,,radix_cutedsl,20.0962,20.0962,True
v32,16k,16399,2048,14,4,0.9019,,flashinfer_topk,13.4305,13.4305,True
v32,16k,16399,2048,14,8,0.9019,1,gvr_pr2,14.2144,14.2144,True
v32,16k,16399,2048,14,8,0.9019,,sglang_v2,11.9729,11.9729,True
v32,16k,16399,2048,14,8,0.9019,,radix_cutedsl,20.0706,20.0706,True
v32,16k,16399,2048,14,8,0.9019,,flashinfer_topk,13.5297,13.5297,True
v32,16k,16399,2048,14,16,0.9019,1,gvr_pr2,14.4049,14.4049,True
v32,16k,16399,2048,14,16,0.9019,,sglang_v2,11.9329,11.9329,True
v32,16k,16399,2048,14,16,0.9019,,radix_cutedsl,20.3249,20.3249,True
v32,16k,16399,2048,14,16,0.9019,,flashinfer_topk,17.1201,17.1201,True
v32,16k,16399,2048,14,32,0.9019,1,gvr_pr2,14.5346,14.5346,True
v32,16k,16399,2048,14,32,0.9019,,sglang_v2,12.1361,12.1361,True
v32,16k,16399,2048,14,32,0.9019,,radix_cutedsl,20.6513,20.6513,True
v32,16k,16399,2048,14,32,0.9019,,flashinfer_topk,17.5617,17.5617,True
v32,16k,16399,2048,14,64,0.9019,1,gvr_pr2,14.9152,14.9152,True
v32,16k,16399,2048,14,64,0.9019,,sglang_v2,12.5409,12.5409,True
v32,16k,16399,2048,14,64,0.9019,,radix_cutedsl,14.1073,14.1073,True
v32,16k,16399,2048,14,64,0.9019,,flashinfer_topk,17.6705,17.6705,True
v32,16k,16399,2048,14,128,0.9019,1,gvr_pr2,15.6992,15.6992,True
v32,16k,16399,2048,14,128,0.9019,,sglang_v2,13.2081,13.2081,True
v32,16k,16399,2048,14,128,0.9019,,radix_cutedsl,14.9169,14.9169,True
v32,16k,16399,2048,14,128,0.9019,,flashinfer_topk,22.4562,22.4562,True
v32,16k,16399,2048,14,256,0.9019,1,gvr_pr2,28.8017,28.8017,True
v32,16k,16399,2048,14,256,0.9019,,sglang_v2,16.8704,16.8704,True
v32,16k,16399,2048,14,256,0.9019,,radix_cutedsl,26.7186,26.7186,True
v32,16k,16399,2048,14,256,0.9019,,flashinfer_topk,27.3314,27.3314,True
v32,16k,16399,2048,14,512,0.9019,1,gvr_pr2,55.0819,55.0819,True
v32,16k,16399,2048,14,512,0.9019,,sglang_v2,30.6258,30.6258,True
v32,16k,16399,2048,14,512,0.9019,,radix_cutedsl,50.4819,50.4819,True
v32,16k,16399,2048,14,512,0.9019,,flashinfer_topk,50.6484,50.6484,True
v32,16k,16399,2048,14,1024,0.9019,1,gvr_pr2,97.5126,97.5126,True
v32,16k,16399,2048,14,1024,0.9019,,sglang_v2,52.2179,52.2179,True
v32,16k,16399,2048,14,1024,0.9019,,radix_cutedsl,88.0005,88.0005,True
v32,16k,16399,2048,14,1024,0.9019,,flashinfer_topk,86.0966,86.0966,True
v32,16k,16399,2048,34,1,0.5327,1,gvr_pr2,13.7536,13.7536,True
v32,16k,16399,2048,34,1,0.5327,,sglang_v2,11.0656,11.0656,True
v32,16k,16399,2048,34,1,0.5327,,radix_cutedsl,19.3361,19.3361,True
v32,16k,16399,2048,34,1,0.5327,,flashinfer_topk,13.4416,13.4416,True
